	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
GCA_002214465@Thermococcus_barossii_SHCK_94	0	85	883	254	858	778	794	813	829	765
GCA_002214485@Thermococcus_pacificus_P4	0	53	841	195	818	730	744	768	789	705
GCA_002214505@Thermococcus_siculi_RG_20	0	80	892	221	873	774	794	824	844	760
GCA_002214525@Thermococcus_sp_P6	0	29	780	108	756	640	662	684	719	614
GCA_002214545@Thermococcus_thioreducens_OGL_20P	0	88	900	229	882	788	795	822	846	762
GCA_002214565@Thermococcus_radiotolerans_EJ2	0	68	865	229	844	748	759	792	812	731
GCA_002214585@Thermococcus_profundus_DT_5432	0	46	857	115	827	665	699	750	778	632
GCA_002214605@Thermococcus_chitonophagus	0	18	812	49	778	530	561	647	705	441
GCA_006274605@Thermococcus_indicus_IOH1	0	89	904	250	884	789	806	830	853	779
GCA_008152015@Thermococcus_aciditolerans_SY113	0	88	908	260	882	796	809	832	846	784
GCA_008245085@Pyrococcus_furiosus_DSM_3638_Reg	0	21	803	45	761	480	514	621	697	367
GCA_020386975@Thermococcus_bergensis_T7324	0	12	809	60	775	555	592	680	729	467
GCA_023746595@Thermococcus_argininiproducens_IOH2	0	15	811	54	779	494	548	652	721	355
GCA_024022995@Thermococcus_aggregans_TY	0	22	814	62	781	556	603	675	733	472
GCA_024707485@Thermococcus_sp_813A4	0	84	911	231	896	789	802	835	861	768
GCA_028471785@Thermococcus_kodakarensis_TS900	0	69	870	114	847	682	722	762	804	665
GCA_028471865@Thermococcus_kodakarensis_TS901	0	69	870	114	847	680	721	760	802	662
GCA_035621495@Thermococcus_sp_SY098	0	37	855	60	824	583	621	716	765	470
GCA_900012635@Thermococcus_chitonophagus_isolate_1	0	18	815	49	781	532	568	651	708	444
GCA_900198835@Thermococcus_henrietii_EXT12c	0	60	875	145	854	706	734	778	804	679
GCA_902813195@Thermococcus_sp_2319x1_Essen	0	15	814	58	777	545	601	678	731	467
GCA_904067545@Thermococcus_camini_IRI35c	0	103	916	260	901	830	846	863	877	821
Palaeococcus_helgesoni_DSM_15127	0	23	817	53	787	548	608	689	731	486
Pyrococcus_31_3	0	22	828	46	796	538	580	664	720	447
Pyrococcus_32_1	0	22	828	46	796	539	578	661	722	450
Pyrococcus_abyssi_GE2	0	24	795	45	763	518	562	639	693	426
Pyrococcus_endeavori_ES4	0	15	809	49	780	497	544	642	709	382
Pyrococcus_EXT16	0	23	820	46	785	535	576	655	712	444
Pyrococcus_sp_32_3	0	22	828	46	797	538	582	662	722	446
Pyrococcus_sp_32_4	0	22	828	46	796	538	581	660	720	447
Pyrococcus_sp_EXT_15c	0	22	809	49	783	538	588	658	720	448
Pyrococcus_sp_GE_23	0	22	795	43	762	518	553	638	685	423
Pyrococcus_sp_IRI_42C	0	23	802	51	755	476	513	614	690	356
Thermococcus_15_2	0	65	860	143	838	728	747	784	803	696
Thermococcus_23_2	0	68	860	217	838	758	765	787	798	739
Thermococcus_29_3	0	56	863	138	836	697	719	763	793	671
Thermococcus_31_3	0	68	898	206	878	776	787	824	846	765
Thermococcus_aegaeus_DSM_12767	0	12	818	51	787	541	590	666	731	451
Thermococcus_aggregans_DSM_12819	0	22	818	57	785	557	605	682	738	477
Thermococcus_alcaliphilus_DSM_10322	0	16	812	54	775	542	612	678	733	475
Thermococcus_AMTc11	0	88	916	224	890	790	803	839	855	773
Thermococcus_AMTc30	0	58	873	142	844	715	736	785	805	685
Thermococcus_AMTc51	0	50	856	139	841	703	728	766	797	678
Thermococcus_AMTc85	0	63	866	140	845	715	728	779	801	680
Thermococcus_atlanticus_DSM_15226	0	54	872	104	839	657	709	766	805	607
Thermococcus_barophilus_423_3_23	0	30	856	54	822	587	629	723	765	477
Thermococcus_barophilus_CH1	0	32	853	59	825	589	635	729	776	489
Thermococcus_barophilus_DT4	0	33	851	60	814	552	620	707	764	462
Thermococcus_coalescens_TS1	0	75	905	212	886	783	796	823	853	761
Thermococcus_E15P35	0	56	875	144	851	712	726	770	799	678
Thermococcus_EXT11c	0	61	876	144	842	713	731	778	803	685
Thermococcus_fumicolans_ST557	0	64	867	119	837	702	723	763	793	671
Thermococcus_IRI_06c	0	131	954	334	939	883	889	901	914	876
Thermococcus_IRI15c	0	108	929	257	919	838	850	874	890	828
Thermococcus_marinus_DSM_15227	0	58	860	152	836	695	714	760	783	661
Thermococcus_prieuri_Col3	0	63	877	147	844	725	745	778	803	690
Thermococcus_profundus_DSM_9503	0	46	857	111	829	662	698	747	778	631
Thermococcus_sp_23_4	0	67	860	217	837	756	765	786	797	739
Thermococcus_sp_26_2	0	61	854	137	826	685	705	745	781	660
Thermococcus_sp_33_3	0	68	893	152	866	722	741	791	819	693
Thermococcus_sp_9_3	0	75	895	153	870	729	749	794	825	699
Thermococcus_sp_AMTc09	0	66	855	137	828	683	703	741	783	662
Thermococcus_sp_AMTc102	0	62	855	137	828	689	703	745	784	661
Thermococcus_sp_AMTc71	0	74	873	244	850	763	776	797	817	751
Thermococcus_sp_AMTc72	0	74	873	238	850	764	776	798	816	750
Thermococcus_sp_AMTc79	0	59	875	145	851	712	737	783	809	688
Thermococcus_sp_AMTc94	0	55	872	142	849	709	729	775	805	683
Thermococcus_sp_CIR_03a	0	69	880	204	864	760	778	799	824	751
Thermococcus_sp_CIR_10a	0	30	845	56	815	587	633	721	767	479
Thermococcus_sp_DS1	0	99	925	222	907	799	815	849	875	780
Thermococcus_sp_E10P11	0	58	869	141	843	698	719	769	792	673
Thermococcus_sp_E10P8	0	58	869	141	842	700	719	766	794	672
Thermococcus_sp_E15p33	0	56	875	142	851	715	727	770	799	673
Thermococcus_sp_EXT09c	0	59	862	144	836	713	730	775	796	687
Thermococcus_sp_IRI_05c	0	92	913	226	895	805	818	840	868	781
Thermococcus_sp_IRI10c	0	109	928	258	916	836	846	871	888	826
Thermococcus_sp_IRI14c	0	109	929	257	919	839	850	874	890	830
Thermococcus_sp_IRI24c	0	113	929	254	916	840	851	864	887	831
Thermococcus_sp_IRI25c	0	112	931	258	921	842	850	875	894	829
Thermococcus_sp_IRI27c2	0	112	929	256	916	839	851	864	886	834
Thermococcus_sp_IRI29c	0	112	929	255	916	839	851	863	887	830
Thermococcus_sp_IRI_33c	0	99	926	221	908	804	819	851	875	781
Thermococcus_sp_TPV	0	56	879	137	854	705	730	776	806	679
Thermococcus_sp_unknown	0	54	866	143	844	715	730	783	805	688
Thermococcus_stetteri_DSM_5262	0	47	854	121	836	683	716	762	797	661
Thermococcus_waiotapuensis_WT1	0	36	824	114	791	629	665	708	741	592
