	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
Thermococcus_sp_AMTc71	0	42	868	27	853	728	749	774	806	717
Thermococcus_sp_AMTc72	0	42	868	27	853	728	749	774	806	714
Thermococcus_sp_AMTc79	0	42	881	33	865	702	742	779	816	673
Thermococcus_sp_AMTc94	0	40	881	29	866	703	741	790	819	675
Thermococcus_sp_CIR_03a	0	40	894	26	884	763	787	811	838	746
Thermococcus_sp_CIR_10a	0	20	894	24	884	709	750	801	844	624
Thermococcus_sp_DS1	0	57	906	26	894	800	820	844	864	778
Thermococcus_sp_E10P11	0	39	879	32	868	700	743	783	816	673
Thermococcus_sp_E10P8	0	39	879	32	868	700	744	782	817	673
Thermococcus_sp_E15p33	0	39	876	29	863	697	747	788	819	684
Thermococcus_sp_EXT09c	0	39	883	24	865	701	734	790	822	680
Thermococcus_sp_IRI_05c	0	58	907	23	898	812	830	853	867	787
Thermococcus_sp_IRI10c	0	52	891	25	876	749	777	810	831	731
Thermococcus_sp_IRI14c	0	52	891	24	876	743	772	803	829	726
Thermococcus_sp_IRI24c	0	54	882	27	871	748	774	804	829	732
Thermococcus_sp_IRI25c	0	52	893	24	877	742	770	806	830	724
Thermococcus_sp_IRI27c2	0	54	882	26	871	752	775	805	827	734
Thermococcus_sp_IRI29c	0	54	882	26	871	748	775	804	828	733
Thermococcus_sp_IRI_33c	0	57	905	25	894	797	823	842	863	778
Thermococcus_sp_TPV	0	36	887	25	869	705	737	789	825	673
Thermococcus_sp_unknown	0	38	894	26	881	714	746	798	838	681
Thermococcus_stetteri_DSM_5262	0	29	880	24	866	706	742	790	824	674
Thermococcus_waiotapuensis_WT1	0	21	828	18	808	632	660	705	750	595
