	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
GCA_002214385@Thermococcus_gorgonarius_W_12	1	15	812	52	766	540	575	651	709	476
GCA_002214465@Thermococcus_barossii_SHCK_94	1	13	847	56	810	586	632	702	755	534
GCA_002214485@Thermococcus_pacificus_P4	1	10	842	54	813	598	634	706	754	522
GCA_002214505@Thermococcus_siculi_RG_20	1	13	851	52	816	590	639	693	751	501
GCA_002214525@Thermococcus_sp_P6	1	10	794	62	765	544	572	640	700	492
GCA_002214545@Thermococcus_thioreducens_OGL_20P	1	26	875	66	844	637	656	723	789	553
GCA_002214565@Thermococcus_radiotolerans_EJ2	1	6	841	54	811	603	646	704	755	519
GCA_002214585@Thermococcus_profundus_DT_5432	1	4	820	51	791	571	604	675	724	498
GCA_002214605@Thermococcus_chitonophagus	1	5	822	43	783	572	612	667	729	464
GCA_006274605@Thermococcus_indicus_IOH1	1	22	861	58	830	593	623	702	753	510
GCA_008152015@Thermococcus_aciditolerans_SY113	1	16	862	56	835	617	652	728	772	514
GCA_008245085@Pyrococcus_furiosus_DSM_3638_Reg	0	16	860	72	837	640	655	712	769	518
GCA_020386975@Thermococcus_bergensis_T7324	1	25	887	271	856	795	800	810	828	790
GCA_023746595@Thermococcus_argininiproducens_IOH2	1	13	876	174	848	769	775	788	814	733
GCA_024022995@Thermococcus_aggregans_TY	1	19	872	230	842	764	769	790	805	750
GCA_024707485@Thermococcus_sp_813A4	1	19	878	64	850	639	668	735	795	554
GCA_028471785@Thermococcus_kodakarensis_TS900	1	16	865	61	836	612	648	714	770	516
GCA_028471865@Thermococcus_kodakarensis_TS901	1	16	865	61	836	613	650	711	768	518
GCA_035621495@Thermococcus_sp_SY098	0	18	874	90	851	734	734	775	820	661
GCA_900012635@Thermococcus_chitonophagus_isolate_1	1	5	823	44	788	577	618	672	732	472
GCA_900198835@Thermococcus_henrietii_EXT12c	1	17	847	44	815	561	607	686	753	474
GCA_902813195@Thermococcus_sp_2319x1_Essen	2	102	1000	571	1000	1000	1000	1000	1000	1000
GCA_904067545@Thermococcus_camini_IRI35c	1	17	855	56	824	614	654	721	772	530
Palaeococcus_helgesoni_DSM_15127	1	21	885	92	855	679	711	759	799	609
Pyrococcus_31_3	1	5	829	43	800	584	627	679	747	469
Pyrococcus_32_1	1	5	829	43	801	585	626	680	748	472
Pyrococcus_abyssi_GE2	0	14	826	46	794	565	601	670	725	458
Pyrococcus_endeavori_ES4	0	8	816	47	776	581	609	660	717	458
Pyrococcus_EXT16	1	5	826	46	796	582	624	683	744	471
Pyrococcus_sp_32_3	1	5	829	43	802	581	628	681	748	472
Pyrococcus_sp_32_4	1	5	828	43	799	580	626	680	748	476
Pyrococcus_sp_EXT_15c	1	9	816	43	779	567	600	656	724	450
Pyrococcus_sp_GE_23	0	10	808	50	773	553	578	649	710	440
Pyrococcus_sp_IRI_42C	1	11	830	59	797	588	620	669	730	465
Thermococcus_15_2	1	8	840	45	803	581	641	692	747	521
Thermococcus_23_2	1	9	844	50	810	611	648	708	753	516
Thermococcus_29_3	1	4	820	48	786	543	584	660	721	467
Thermococcus_31_3	1	17	836	57	804	598	625	702	739	517
Thermococcus_aegaeus_DSM_12767	1	22	900	287	884	834	836	847	861	825
Thermococcus_aggregans_DSM_12819	1	19	872	230	843	766	771	788	807	751
Thermococcus_alcaliphilus_DSM_10322	1	21	893	309	879	828	832	841	854	821
Thermococcus_AMTc11	1	22	886	62	858	636	669	738	788	552
Thermococcus_AMTc30	0	6	819	48	780	544	582	650	726	477
Thermococcus_AMTc51	1	10	817	48	783	542	578	663	725	470
Thermococcus_AMTc85	1	6	816	43	772	528	581	657	723	473
Thermococcus_atlanticus_DSM_15226	1	13	871	65	846	682	720	758	800	605
Thermococcus_barophilus_423_3_23	0	25	879	92	853	725	744	773	811	659
Thermococcus_barophilus_CH1	0	11	873	91	846	719	739	770	814	658
Thermococcus_barophilus_DT4	1	16	849	98	816	666	685	717	773	624
Thermococcus_coalescens_TS1	1	18	877	70	849	637	669	734	783	553
Thermococcus_E15P35	1	6	827	50	787	542	582	664	726	473
Thermococcus_EXT11c	0	10	823	48	783	543	583	663	723	470
Thermococcus_fumicolans_ST557	1	8	824	50	789	557	601	665	726	490
Thermococcus_IRI_06c	1	23	859	52	826	588	631	704	758	519
Thermococcus_IRI15c	1	18	862	56	830	628	659	713	767	536
Thermococcus_marinus_DSM_15227	1	21	864	65	827	584	617	702	760	503
Thermococcus_prieuri_Col3	1	8	837	44	801	594	637	693	746	512
Thermococcus_profundus_DSM_9503	1	3	820	51	788	572	602	676	724	502
Thermococcus_sp_23_4	1	9	844	50	810	613	646	707	755	517
Thermococcus_sp_26_2	1	10	834	47	794	553	596	668	730	483
Thermococcus_sp_33_3	1	8	832	54	789	552	590	664	725	472
Thermococcus_sp_9_3	1	7	835	51	796	554	597	671	735	481
Thermococcus_sp_AMTc09	1	13	838	46	799	554	594	673	730	480
Thermococcus_sp_AMTc102	1	10	833	45	798	557	596	672	732	485
Thermococcus_sp_AMTc71	1	11	823	47	791	570	612	685	723	493
Thermococcus_sp_AMTc72	1	11	823	47	792	568	614	684	723	492
Thermococcus_sp_AMTc79	1	3	827	45	789	559	594	666	732	481
Thermococcus_sp_AMTc94	1	6	829	49	786	550	586	663	730	482
Thermococcus_sp_CIR_03a	1	13	869	53	836	628	659	715	770	543
Thermococcus_sp_CIR_10a	0	16	871	89	842	705	730	761	809	646
Thermococcus_sp_DS1	1	11	856	66	825	623	666	722	769	548
Thermococcus_sp_E10P11	1	7	825	48	783	542	584	658	720	461
Thermococcus_sp_E10P8	1	7	825	48	785	540	582	657	725	461
Thermococcus_sp_E15p33	1	6	828	50	788	547	584	665	727	476
Thermococcus_sp_EXT09c	0	6	817	49	779	550	592	658	727	473
Thermococcus_sp_IRI_05c	1	13	866	59	840	636	653	725	784	548
Thermococcus_sp_IRI10c	1	18	862	56	829	629	658	715	765	532
Thermococcus_sp_IRI14c	1	18	862	56	829	625	656	712	765	533
Thermococcus_sp_IRI24c	1	25	866	61	836	637	661	725	779	542
Thermococcus_sp_IRI25c	1	18	863	57	833	630	660	715	770	533
Thermococcus_sp_IRI27c2	1	25	866	60	836	634	663	724	778	543
Thermococcus_sp_IRI29c	1	25	866	60	836	634	666	726	779	543
Thermococcus_sp_IRI_33c	1	11	855	68	826	626	663	721	771	549
Thermococcus_sp_TPV	1	14	844	51	815	556	587	670	749	479
Thermococcus_sp_unknown	1	5	824	48	783	552	581	660	721	473
Thermococcus_stetteri_DSM_5262	1	25	878	104	841	613	659	727	770	541
Thermococcus_waiotapuensis_WT1	1	12	836	53	791	557	598	666	736	485
