	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
GCA_028471865@Thermococcus_kodakarensis_TS901	0	14	853	18	831	604	641	706	776	522
GCA_035621495@Thermococcus_sp_SY098	0	5	871	25	857	720	728	766	809	655
GCA_900012635@Thermococcus_chitonophagus_isolate_1	0	6	809	25	794	605	624	684	742	488
GCA_900198835@Thermococcus_henrietii_EXT12c	0	10	834	19	814	582	605	693	753	478
GCA_902813195@Thermococcus_sp_2319x1_Essen	0	11	860	31	843	765	771	781	815	755
GCA_904067545@Thermococcus_camini_IRI35c	0	13	864	19	844	605	639	722	772	509
Palaeococcus_helgesoni_DSM_15127	0	7	840	23	821	665	688	735	778	568
Pyrococcus_31_3	0	7	829	24	811	616	636	704	754	499
Pyrococcus_32_1	0	7	829	24	812	618	638	702	755	499
Pyrococcus_abyssi_GE2	0	9	817	17	798	584	615	687	748	473
Pyrococcus_endeavori_ES4	0	2	801	21	784	583	601	667	730	468
Pyrococcus_EXT16	0	6	822	25	807	616	633	700	754	496
Pyrococcus_sp_32_3	0	7	829	24	812	618	634	702	754	498
Pyrococcus_sp_32_4	0	7	829	24	812	617	636	703	752	502
Pyrococcus_sp_EXT_15c	0	8	825	23	814	623	646	712	762	504
Pyrococcus_sp_GE_23	0	10	817	16	803	590	617	680	752	475
Pyrococcus_sp_IRI_42C	0	3	797	23	776	587	598	665	720	461
Thermococcus_15_2	0	9	820	18	797	566	598	677	747	489
Thermococcus_23_2	0	5	844	20	825	605	635	722	768	521
Thermococcus_29_3	0	12	832	20	818	584	615	690	760	481
Thermococcus_31_3	0	12	854	20	836	613	641	718	777	539
Thermococcus_aegaeus_DSM_12767	0	10	897	23	882	812	811	824	860	797
Thermococcus_aggregans_DSM_12819	0	60	1000	554	1000	1000	1000	1000	1000	1000
Thermococcus_alcaliphilus_DSM_10322	0	12	869	24	854	782	784	802	828	769
Thermococcus_AMTc11	0	17	884	25	868	633	662	754	815	554
Thermococcus_AMTc30	0	12	831	18	814	582	606	690	751	470
Thermococcus_AMTc51	0	12	837	17	822	591	625	707	760	488
Thermococcus_AMTc85	0	12	830	18	810	587	611	688	748	475
Thermococcus_atlanticus_DSM_15226	0	8	873	24	859	659	699	763	804	588
Thermococcus_barophilus_423_3_23	0	4	863	22	844	700	716	762	800	641
Thermococcus_barophilus_CH1	0	4	875	29	865	725	738	776	820	654
Thermococcus_barophilus_DT4	0	5	849	24	835	699	713	758	794	643
Thermococcus_coalescens_TS1	0	7	862	25	845	626	653	739	794	545
Thermococcus_E15P35	0	15	832	20	817	583	616	693	755	480
Thermococcus_EXT11c	0	12	817	18	794	568	602	686	734	469
Thermococcus_fumicolans_ST557	0	10	835	15	815	565	602	685	744	478
Thermococcus_IRI_06c	0	15	860	22	845	620	659	737	784	511
Thermococcus_IRI15c	0	18	866	17	851	613	648	720	782	523
Thermococcus_marinus_DSM_15227	0	17	834	17	815	588	627	700	754	501
Thermococcus_prieuri_Col3	0	9	821	19	798	563	599	684	750	477
Thermococcus_profundus_DSM_9503	0	9	822	22	802	568	613	683	738	484
Thermococcus_sp_23_4	0	5	844	20	824	604	634	725	770	520
Thermococcus_sp_26_2	0	13	827	21	802	561	592	679	736	468
Thermococcus_sp_33_3	0	13	836	20	820	585	618	698	762	476
Thermococcus_sp_9_3	0	15	846	21	829	585	614	702	765	477
Thermococcus_sp_AMTc09	0	13	829	22	805	570	595	681	744	467
Thermococcus_sp_AMTc102	0	13	828	22	802	562	594	680	739	467
Thermococcus_sp_AMTc71	0	10	841	17	822	579	617	694	749	483
Thermococcus_sp_AMTc72	0	10	841	17	821	581	621	692	748	485
Thermococcus_sp_AMTc79	0	12	842	21	827	591	617	703	760	480
Thermococcus_sp_AMTc94	0	12	835	19	821	578	617	691	757	469
Thermococcus_sp_CIR_03a	0	8	863	22	846	632	656	730	788	520
Thermococcus_sp_CIR_10a	0	5	874	26	858	714	735	772	811	655
Thermococcus_sp_DS1	0	10	865	20	851	641	676	746	793	565
Thermococcus_sp_E10P11	0	14	838	19	822	580	613	690	754	476
Thermococcus_sp_E10P8	0	14	838	19	822	585	612	689	754	478
Thermococcus_sp_E15p33	0	15	833	20	817	579	616	694	756	479
Thermococcus_sp_EXT09c	0	13	826	19	808	581	614	688	748	486
Thermococcus_sp_IRI_05c	0	10	863	22	848	634	660	747	804	551
Thermococcus_sp_IRI10c	0	19	870	19	854	616	651	725	787	528
Thermococcus_sp_IRI14c	0	18	866	17	853	613	643	719	785	521
Thermococcus_sp_IRI24c	0	13	866	19	849	607	647	723	779	522
Thermococcus_sp_IRI25c	0	18	867	17	854	609	646	720	788	523
Thermococcus_sp_IRI27c2	0	13	866	19	849	610	650	723	779	524
Thermococcus_sp_IRI29c	0	13	866	19	849	608	646	725	778	517
Thermococcus_sp_IRI_33c	0	10	861	20	848	638	672	745	793	562
Thermococcus_sp_TPV	0	13	844	21	822	578	616	704	761	475
Thermococcus_sp_unknown	0	12	828	19	807	576	605	691	749	478
Thermococcus_stetteri_DSM_5262	0	8	832	24	817	603	629	701	757	516
Thermococcus_waiotapuensis_WT1	0	7	794	17	764	557	585	649	708	479
