	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
Thermococcus_31_3	0	91	864	258	846	745	756	783	808	732
Thermococcus_aegaeus_DSM_12767	0	18	805	62	781	573	612	682	734	473
Thermococcus_aggregans_DSM_12819	0	20	784	64	759	535	582	661	713	468
Thermococcus_alcaliphilus_DSM_10322	0	17	810	64	789	587	613	695	733	486
Thermococcus_AMTc11	0	94	880	271	869	771	784	816	831	757
Thermococcus_AMTc30	0	68	830	139	810	643	667	723	751	611
Thermococcus_AMTc51	0	63	819	143	800	647	671	719	747	620
Thermococcus_AMTc85	0	82	826	145	808	643	666	725	747	607
Thermococcus_atlanticus_DSM_15226	0	72	858	128	843	670	715	769	800	641
Thermococcus_barophilus_423_3_23	0	32	831	71	807	602	647	717	766	493
Thermococcus_barophilus_CH1	0	41	847	73	825	606	649	730	776	529
Thermococcus_barophilus_DT4	0	38	828	65	805	591	637	701	753	491
Thermococcus_coalescens_TS1	0	89	884	286	864	775	784	808	832	762
Thermococcus_E15P35	0	78	838	139	820	649	679	722	762	618
Thermococcus_EXT11c	0	69	821	134	802	623	651	701	736	588
Thermococcus_fumicolans_ST557	0	80	827	125	802	618	654	702	747	590
Thermococcus_IRI_06c	0	115	867	238	838	722	736	774	801	699
Thermococcus_IRI15c	0	109	883	274	868	750	771	799	826	745
Thermococcus_marinus_DSM_15227	0	59	803	126	785	623	657	694	724	596
Thermococcus_prieuri_Col3	0	73	842	164	819	680	698	745	773	645
Thermococcus_profundus_DSM_9503	0	50	813	116	794	607	640	700	735	570
Thermococcus_sp_23_4	0	70	838	284	827	758	769	791	804	748
Thermococcus_sp_26_2	0	62	817	131	796	637	662	698	738	603
Thermococcus_sp_33_3	0	91	853	145	834	665	697	746	779	629
Thermococcus_sp_9_3	0	91	846	142	825	658	692	733	768	625
Thermococcus_sp_AMTc09	0	68	823	133	799	639	669	704	742	608
Thermococcus_sp_AMTc102	0	63	820	132	799	643	667	700	740	609
Thermococcus_sp_AMTc71	0	74	837	232	815	682	700	738	771	668
Thermococcus_sp_AMTc72	0	74	837	232	816	680	700	740	769	668
Thermococcus_sp_AMTc79	0	68	834	139	815	648	672	721	754	616
Thermococcus_sp_AMTc94	0	79	832	139	813	643	672	718	750	612
Thermococcus_sp_CIR_03a	0	79	868	278	858	753	765	787	816	736
Thermococcus_sp_CIR_10a	0	35	847	70	824	613	662	730	775	519
Thermococcus_sp_DS1	2	234	1000	539	1000	1000	1000	1000	1000	1000
Thermococcus_sp_E10P11	0	69	827	135	809	647	674	717	752	610
Thermococcus_sp_E10P8	0	69	827	135	809	647	676	717	750	609
Thermococcus_sp_E15p33	0	77	837	140	819	645	682	721	761	620
Thermococcus_sp_EXT09c	0	72	818	142	796	643	655	717	741	599
Thermococcus_sp_IRI_05c	0	128	905	350	899	841	849	862	876	834
Thermococcus_sp_IRI10c	0	111	881	274	864	752	773	801	827	747
Thermococcus_sp_IRI14c	0	108	883	274	865	751	772	798	824	747
Thermococcus_sp_IRI24c	0	119	881	277	866	750	771	796	823	743
Thermococcus_sp_IRI25c	0	109	885	276	866	754	773	801	826	747
Thermococcus_sp_IRI27c2	0	119	881	276	865	750	771	793	822	744
Thermococcus_sp_IRI29c	0	119	881	276	862	749	770	795	821	744
Thermococcus_sp_IRI_33c	0	209	982	506	982	980	980	980	982	979
Thermococcus_sp_TPV	0	63	818	131	797	638	655	704	733	591
Thermococcus_sp_unknown	0	70	833	148	817	643	666	726	752	607
Thermococcus_stetteri_DSM_5262	0	53	825	112	808	627	661	705	747	590
Thermococcus_waiotapuensis_WT1	0	27	775	97	751	575	599	657	697	535
