	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
GCA_028471785@Thermococcus_kodakarensis_TS900	0	15	887	51	852	603	631	704	787	513
GCA_028471865@Thermococcus_kodakarensis_TS901	0	15	887	51	853	604	630	703	786	511
GCA_035621495@Thermococcus_sp_SY098	0	6	903	81	878	744	757	790	828	675
GCA_900012635@Thermococcus_chitonophagus_isolate_1	0	6	844	42	809	587	615	672	747	463
GCA_900198835@Thermococcus_henrietii_EXT12c	0	12	871	47	828	545	607	677	748	460
GCA_902813195@Thermococcus_sp_2319x1_Essen	0	13	907	229	879	778	789	811	844	773
GCA_904067545@Thermococcus_camini_IRI35c	0	14	888	53	854	603	649	720	786	516
Palaeococcus_helgesoni_DSM_15127	0	9	883	66	847	677	685	733	791	599
Pyrococcus_31_3	0	10	854	42	819	599	618	684	758	478
Pyrococcus_32_1	0	10	854	42	820	597	618	683	759	473
Pyrococcus_abyssi_GE2	0	10	849	42	807	594	620	673	746	463
Pyrococcus_endeavori_ES4	0	2	832	39	796	580	602	674	748	484
Pyrococcus_EXT16	0	8	846	44	813	591	613	682	762	474
Pyrococcus_sp_32_3	0	10	854	42	819	600	618	686	761	473
Pyrococcus_sp_32_4	0	10	854	42	821	600	615	684	759	472
Pyrococcus_sp_EXT_15c	0	9	852	46	820	600	628	689	759	476
Pyrococcus_sp_GE_23	0	11	841	39	798	580	617	667	741	469
Pyrococcus_sp_IRI_42C	0	4	846	46	786	575	606	654	726	437
Thermococcus_15_2	0	9	866	46	826	568	593	676	754	466
Thermococcus_23_2	0	7	881	45	844	612	653	724	778	519
Thermococcus_29_3	0	13	856	50	818	553	591	676	738	464
Thermococcus_31_3	0	12	875	49	843	607	640	714	778	514
Thermococcus_aegaeus_DSM_12767	0	11	918	233	903	815	818	837	869	805
Thermococcus_aggregans_DSM_12819	0	60	1000	553	1000	1000	1000	1000	1000	1000
Thermococcus_alcaliphilus_DSM_10322	0	14	899	238	876	795	800	812	837	784
Thermococcus_AMTc11	0	19	899	55	865	633	662	742	797	536
Thermococcus_AMTc30	0	12	861	44	818	549	592	675	747	465
Thermococcus_AMTc51	0	14	861	48	820	571	615	694	757	476
Thermococcus_AMTc85	0	12	858	46	814	553	593	677	741	458
Thermococcus_atlanticus_DSM_15226	0	9	899	58	870	676	709	773	822	585
Thermococcus_barophilus_423_3_23	0	6	898	81	862	724	737	770	808	658
Thermococcus_barophilus_CH1	0	4	908	89	884	752	760	796	837	681
Thermococcus_barophilus_DT4	0	6	892	79	863	712	724	758	809	646
Thermococcus_coalescens_TS1	0	9	886	48	857	631	665	744	803	537
Thermococcus_E15P35	0	15	854	49	821	565	600	683	749	476
Thermococcus_EXT11c	0	13	859	45	814	540	582	667	735	445
Thermococcus_fumicolans_ST557	0	11	861	45	825	571	602	683	748	480
Thermococcus_IRI_06c	0	17	890	60	849	607	646	723	787	522
Thermococcus_IRI15c	0	19	890	49	854	608	641	725	785	523
Thermococcus_marinus_DSM_15227	0	18	875	61	835	591	631	704	763	495
Thermococcus_prieuri_Col3	0	9	869	48	828	571	600	680	756	460
Thermococcus_profundus_DSM_9503	0	10	866	47	829	568	595	681	750	471
Thermococcus_sp_23_4	0	7	881	45	843	613	654	725	778	515
Thermococcus_sp_26_2	0	14	851	51	809	543	585	667	732	457
Thermococcus_sp_33_3	0	13	862	51	827	561	600	685	747	469
Thermococcus_sp_9_3	0	15	869	51	833	564	608	688	758	468
Thermococcus_sp_AMTc09	0	14	859	51	816	553	594	673	739	458
Thermococcus_sp_AMTc102	0	14	858	51	816	551	594	672	733	454
Thermococcus_sp_AMTc71	0	11	884	43	846	586	625	696	759	499
Thermococcus_sp_AMTc72	0	11	884	43	846	585	625	697	757	493
Thermococcus_sp_AMTc79	0	13	853	49	817	563	609	677	748	468
Thermococcus_sp_AMTc94	0	12	859	50	826	561	605	684	746	462
Thermococcus_sp_CIR_03a	0	9	900	52	864	619	658	725	788	525
Thermococcus_sp_CIR_10a	0	6	901	82	871	741	746	783	818	667
Thermococcus_sp_DS1	0	11	891	56	857	629	678	742	799	546
Thermococcus_sp_E10P11	0	15	853	50	817	555	593	680	743	467
Thermococcus_sp_E10P8	0	15	853	50	818	557	594	681	741	468
Thermococcus_sp_E15p33	0	15	854	49	821	565	600	685	748	479
Thermococcus_sp_EXT09c	0	14	859	46	819	559	595	673	745	461
Thermococcus_sp_IRI_05c	0	11	893	50	857	636	677	741	799	545
Thermococcus_sp_IRI10c	0	20	896	50	858	608	645	723	784	524
Thermococcus_sp_IRI14c	0	19	891	49	853	604	642	724	782	516
Thermococcus_sp_IRI24c	0	14	888	54	853	601	646	723	787	520
Thermococcus_sp_IRI25c	0	19	890	49	853	605	640	721	781	519
Thermococcus_sp_IRI27c2	0	14	888	54	853	605	648	723	786	516
Thermococcus_sp_IRI29c	0	14	888	54	854	603	646	722	785	515
Thermococcus_sp_IRI_33c	0	11	888	56	855	628	679	737	798	540
Thermococcus_sp_TPV	0	14	868	49	832	562	608	696	756	464
Thermococcus_sp_unknown	0	12	862	44	820	562	600	680	743	466
Thermococcus_stetteri_DSM_5262	0	10	882	54	844	598	637	702	784	510
Thermococcus_waiotapuensis_WT1	0	8	851	46	802	567	593	663	729	481
