	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
Pyrococcus_EXT16	0	73	954	18	948	914	911	920	931	904
Pyrococcus_sp_32_3	1	79	946	23	943	922	919	924	935	912
Pyrococcus_sp_32_4	1	79	946	23	943	921	919	923	934	912
Pyrococcus_sp_EXT_15c	0	43	879	25	872	809	818	828	849	796
Pyrococcus_sp_GE_23	0	27	860	26	843	700	728	754	802	636
Pyrococcus_sp_IRI_42C	0	20	843	19	823	664	680	714	770	579
Thermococcus_15_2	0	10	810	20	787	536	584	660	724	443
Thermococcus_23_2	0	7	783	16	758	511	557	629	699	440
Thermococcus_29_3	0	26	819	18	803	534	585	668	722	453
Thermococcus_31_3	0	14	806	22	777	523	573	632	705	443
Thermococcus_aegaeus_DSM_12767	0	9	780	20	759	541	560	624	685	431
Thermococcus_aggregans_DSM_12819	0	14	774	16	752	552	560	622	690	437
Thermococcus_alcaliphilus_DSM_10322	0	9	798	19	772	566	593	646	705	452
Thermococcus_AMTc11	0	20	847	20	828	541	601	689	767	476
Thermococcus_AMTc30	0	17	801	15	783	525	577	656	719	458
Thermococcus_AMTc51	0	21	831	16	812	516	574	666	732	467
Thermococcus_AMTc85	0	18	798	12	783	511	559	648	709	449
Thermococcus_atlanticus_DSM_15226	0	10	829	15	809	564	618	673	745	472
Thermococcus_barophilus_423_3_23	0	8	814	22	791	563	594	656	727	458
Thermococcus_barophilus_CH1	0	16	835	22	814	593	613	680	753	478
Thermococcus_barophilus_DT4	0	17	811	23	785	572	597	656	722	467
Thermococcus_coalescens_TS1	0	12	806	19	783	504	570	638	715	448
Thermococcus_E15P35	0	22	826	18	810	532	593	673	738	464
Thermococcus_EXT11c	0	20	791	15	767	518	560	641	696	451
Thermococcus_fumicolans_ST557	0	19	804	18	785	504	565	630	708	436
Thermococcus_IRI_06c	0	23	807	20	773	513	560	626	702	452
Thermococcus_IRI15c	0	19	802	18	774	492	546	611	698	427
Thermococcus_marinus_DSM_15227	0	23	850	18	819	537	584	666	741	459
Thermococcus_prieuri_Col3	0	14	820	19	798	540	589	661	726	449
Thermococcus_profundus_DSM_9503	0	19	790	13	763	511	561	622	699	422
Thermococcus_sp_23_4	0	7	783	16	757	511	558	627	697	440
Thermococcus_sp_26_2	0	26	848	19	829	530	599	685	752	484
Thermococcus_sp_33_3	0	27	828	16	808	523	590	674	730	471
Thermococcus_sp_9_3	0	26	820	18	802	530	583	668	730	461
Thermococcus_sp_AMTc09	0	30	852	16	835	532	603	678	757	479
Thermococcus_sp_AMTc102	0	28	848	16	829	524	596	676	747	476
Thermococcus_sp_AMTc71	0	14	806	22	785	506	560	647	701	429
Thermococcus_sp_AMTc72	0	14	806	22	783	508	561	642	703	430
Thermococcus_sp_AMTc79	0	25	823	17	808	525	583	665	735	460
Thermococcus_sp_AMTc94	0	26	826	15	808	538	592	673	731	462
Thermococcus_sp_CIR_03a	0	16	832	16	810	544	585	665	737	463
Thermococcus_sp_CIR_10a	0	17	854	23	835	614	638	710	774	510
Thermococcus_sp_DS1	0	20	823	21	803	543	574	652	724	447
Thermococcus_sp_E10P11	0	23	825	18	808	528	593	671	731	460
Thermococcus_sp_E10P8	0	23	825	18	808	531	591	671	731	466
Thermococcus_sp_E15p33	0	22	825	17	809	534	591	674	737	462
Thermococcus_sp_EXT09c	0	20	816	12	792	528	560	651	718	454
Thermococcus_sp_IRI_05c	0	17	802	23	785	515	574	637	706	439
Thermococcus_sp_IRI10c	0	19	800	19	774	498	545	614	700	432
Thermococcus_sp_IRI14c	0	19	802	19	773	491	547	612	700	427
Thermococcus_sp_IRI24c	0	24	818	19	786	499	546	618	707	428
Thermococcus_sp_IRI25c	0	20	814	19	785	499	550	619	710	431
Thermococcus_sp_IRI27c2	0	24	818	19	787	496	545	613	709	422
Thermococcus_sp_IRI29c	0	24	818	19	787	492	547	614	708	422
Thermococcus_sp_IRI_33c	0	23	824	19	804	543	585	656	726	455
Thermococcus_sp_TPV	0	23	861	16	835	553	604	703	757	483
Thermococcus_sp_unknown	0	25	817	18	793	524	570	665	720	448
Thermococcus_stetteri_DSM_5262	0	18	807	17	789	531	577	649	729	462
Thermococcus_waiotapuensis_WT1	0	17	777	14	750	502	539	606	671	414
