	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
Thermococcus_sp_EXT09c	0	12	833	37	782	544	584	679	732	483
Thermococcus_sp_IRI_05c	0	18	880	55	853	624	675	739	796	545
Thermococcus_sp_IRI10c	0	17	884	48	843	602	650	732	787	526
Thermococcus_sp_IRI14c	0	16	882	47	840	589	644	725	782	526
Thermococcus_sp_IRI24c	0	23	881	46	841	600	651	726	778	520
Thermococcus_sp_IRI25c	0	16	882	47	839	592	650	723	782	527
Thermococcus_sp_IRI27c2	0	23	881	46	842	596	648	725	778	518
Thermococcus_sp_IRI29c	0	23	881	46	840	598	651	724	777	516
Thermococcus_sp_IRI_33c	0	16	877	49	848	632	675	745	790	539
Thermococcus_sp_TPV	0	18	868	36	831	545	602	688	753	463
Thermococcus_sp_unknown	0	12	834	40	787	533	578	671	724	462
Thermococcus_stetteri_DSM_5262	0	13	870	52	835	597	645	719	775	520
Thermococcus_waiotapuensis_WT1	0	8	837	37	793	547	596	658	730	477
