	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
Thermococcus_profundus_DSM_9503	0	53	857	92	841	666	701	764	796	634
Thermococcus_sp_23_4	0	40	829	101	812	668	690	746	772	636
Thermococcus_sp_26_2	0	102	893	311	884	823	835	846	857	820
Thermococcus_sp_33_3	1	131	955	367	947	910	913	920	927	911
Thermococcus_sp_9_3	1	144	970	384	965	930	934	940	947	932
Thermococcus_sp_AMTc09	0	103	890	312	879	812	819	835	846	806
Thermococcus_sp_AMTc102	0	100	893	313	881	816	826	840	853	812
Thermococcus_sp_AMTc71	0	57	859	116	843	682	715	773	809	664
Thermococcus_sp_AMTc72	0	57	859	116	841	680	715	773	809	666
Thermococcus_sp_AMTc79	1	124	942	362	939	887	894	905	916	886
Thermococcus_sp_AMTc94	1	135	958	384	955	923	925	931	944	924
Thermococcus_sp_CIR_03a	0	62	869	121	852	693	732	781	812	667
Thermococcus_sp_CIR_10a	0	37	846	51	830	565	614	715	777	476
Thermococcus_sp_DS1	0	72	872	114	863	685	729	782	808	658
Thermococcus_sp_E10P11	1	139	963	399	962	932	937	940	952	933
Thermococcus_sp_E10P8	1	139	963	399	962	934	938	943	952	934
Thermococcus_sp_E15p33	1	136	957	379	952	913	918	923	937	913
Thermococcus_sp_EXT09c	0	110	915	310	908	848	852	862	882	843
Thermococcus_sp_IRI_05c	0	72	874	112	862	670	699	771	806	652
Thermococcus_sp_IRI10c	0	73	873	118	862	688	728	777	818	659
Thermococcus_sp_IRI14c	0	72	870	124	859	688	719	774	815	661
Thermococcus_sp_IRI24c	0	67	861	117	849	678	719	771	805	657
Thermococcus_sp_IRI25c	0	73	871	123	860	686	722	775	814	662
Thermococcus_sp_IRI27c2	0	67	861	117	849	681	719	771	804	657
Thermococcus_sp_IRI29c	0	67	861	117	848	677	720	768	803	656
Thermococcus_sp_IRI_33c	0	74	871	114	864	685	726	780	805	657
Thermococcus_sp_TPV	0	102	928	311	919	848	854	868	886	846
Thermococcus_sp_unknown	0	105	924	303	916	848	852	867	884	843
Thermococcus_stetteri_DSM_5262	0	58	855	113	840	702	726	766	800	675
Thermococcus_waiotapuensis_WT1	0	37	802	71	781	593	633	690	727	576
