	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
Thermococcus_coalescens_TS1	0	29	868	73	833	644	682	740	786	561
Thermococcus_E15P35	0	4	808	55	773	548	591	667	719	492
Thermococcus_EXT11c	0	4	801	49	763	544	578	656	703	478
Thermococcus_fumicolans_ST557	0	16	815	56	786	579	609	680	732	490
Thermococcus_IRI_06c	0	19	847	65	809	614	642	709	748	513
Thermococcus_IRI15c	0	17	849	64	828	618	661	736	774	539
Thermococcus_marinus_DSM_15227	0	17	852	61	819	593	627	711	760	510
Thermococcus_prieuri_Col3	0	7	820	53	795	588	626	690	733	511
Thermococcus_profundus_DSM_9503	0	7	809	56	777	584	606	675	731	504
Thermococcus_sp_23_4	0	5	830	57	798	617	644	704	753	533
Thermococcus_sp_26_2	0	14	822	54	778	551	581	665	714	485
Thermococcus_sp_33_3	0	4	812	54	778	558	594	669	718	497
Thermococcus_sp_9_3	0	6	814	57	785	559	600	668	720	490
Thermococcus_sp_AMTc09	0	16	823	52	784	555	588	668	718	483
Thermococcus_sp_AMTc102	0	14	824	53	784	561	589	671	718	481
Thermococcus_sp_AMTc71	0	11	821	61	782	583	615	687	724	509
Thermococcus_sp_AMTc72	0	11	821	61	782	581	615	686	724	509
Thermococcus_sp_AMTc79	0	3	800	52	766	557	598	664	710	491
Thermococcus_sp_AMTc94	0	5	815	53	783	558	600	674	726	492
Thermococcus_sp_CIR_03a	0	18	855	57	824	629	655	712	758	525
Thermococcus_sp_CIR_10a	0	20	855	91	832	705	725	765	800	647
Thermococcus_sp_DS1	0	12	850	68	819	631	672	729	771	548
Thermococcus_sp_E10P11	0	7	813	53	775	543	588	663	717	481
Thermococcus_sp_E10P8	0	7	813	53	773	545	588	663	721	483
Thermococcus_sp_E15p33	0	4	807	55	773	549	590	666	718	488
Thermococcus_sp_EXT09c	0	8	801	48	764	541	577	656	705	482
Thermococcus_sp_IRI_05c	0	17	846	62	813	629	661	726	766	532
Thermococcus_sp_IRI10c	0	17	850	63	829	615	665	735	777	535
Thermococcus_sp_IRI14c	0	17	849	64	826	615	664	735	775	538
Thermococcus_sp_IRI24c	0	22	859	70	830	620	662	740	784	537
Thermococcus_sp_IRI25c	0	17	856	66	833	621	670	741	782	541
Thermococcus_sp_IRI27c2	0	22	859	70	830	623	661	741	784	535
Thermococcus_sp_IRI29c	0	22	859	70	830	618	658	739	782	538
Thermococcus_sp_IRI_33c	0	12	847	68	819	633	674	730	772	541
Thermococcus_sp_TPV	0	13	845	56	815	566	593	693	754	489
Thermococcus_sp_unknown	0	3	803	49	765	546	578	663	713	472
Thermococcus_stetteri_DSM_5262	0	28	881	112	845	641	679	739	788	546
Thermococcus_waiotapuensis_WT1	0	11	827	61	781	580	595	672	726	493
