	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
Thermococcus_barophilus_423_3_23	0	35	862	72	842	612	657	729	793	517
Thermococcus_barophilus_CH1	0	33	860	69	843	623	664	737	794	527
Thermococcus_barophilus_DT4	0	34	842	65	819	578	622	702	757	492
Thermococcus_coalescens_TS1	0	99	942	344	922	860	863	883	896	848
Thermococcus_E15P35	0	56	863	136	834	650	681	728	771	630
Thermococcus_EXT11c	0	50	845	129	809	640	662	707	750	615
Thermococcus_fumicolans_ST557	0	48	848	127	817	634	666	711	752	612
Thermococcus_IRI_06c	0	85	901	228	872	749	769	799	824	728
Thermococcus_IRI15c	0	78	902	258	877	761	790	809	839	749
Thermococcus_marinus_DSM_15227	0	59	854	142	823	654	670	725	753	616
Thermococcus_prieuri_Col3	0	56	845	156	819	657	682	726	763	632
Thermococcus_profundus_DSM_9503	0	42	845	114	815	622	655	709	749	584
Thermococcus_sp_23_4	0	62	853	285	827	758	768	786	804	745
Thermococcus_sp_26_2	0	59	844	124	810	637	663	711	746	618
Thermococcus_sp_33_3	0	57	866	140	834	657	692	740	787	635
Thermococcus_sp_9_3	0	63	869	135	835	658	688	738	780	634
Thermococcus_sp_AMTc09	0	65	840	120	809	642	658	707	743	613
Thermococcus_sp_AMTc102	0	61	845	119	814	636	665	709	745	615
Thermococcus_sp_AMTc71	0	56	863	233	832	698	714	756	783	683
Thermococcus_sp_AMTc72	0	56	863	230	832	698	715	756	784	683
Thermococcus_sp_AMTc79	0	51	858	135	835	651	679	734	778	624
Thermococcus_sp_AMTc94	0	58	862	139	830	653	680	728	773	629
Thermococcus_sp_CIR_03a	0	77	900	287	876	773	781	806	831	761
Thermococcus_sp_CIR_10a	0	34	862	67	846	609	660	734	794	519
Thermococcus_sp_DS1	0	88	910	306	888	815	826	845	852	812
Thermococcus_sp_E10P11	0	59	855	129	827	646	674	721	765	626
Thermococcus_sp_E10P8	0	59	855	129	825	646	678	724	765	625
Thermococcus_sp_E15p33	0	57	863	135	833	653	682	729	774	634
Thermococcus_sp_EXT09c	0	59	851	133	821	639	667	710	764	624
Thermococcus_sp_IRI_05c	0	100	930	363	911	848	858	875	882	846
Thermococcus_sp_IRI10c	0	81	901	263	878	766	794	812	839	756
Thermococcus_sp_IRI14c	0	80	901	259	877	760	792	807	838	748
Thermococcus_sp_IRI24c	0	89	905	264	885	778	803	830	847	763
Thermococcus_sp_IRI25c	0	80	903	260	878	763	792	810	839	749
Thermococcus_sp_IRI27c2	0	90	905	268	884	776	802	830	848	761
Thermococcus_sp_IRI29c	0	90	905	267	884	777	807	830	848	762
Thermococcus_sp_IRI_33c	0	88	908	304	884	818	829	846	851	817
Thermococcus_sp_TPV	0	53	855	126	825	641	676	716	759	619
Thermococcus_sp_unknown	0	54	847	131	818	645	672	719	756	622
Thermococcus_stetteri_DSM_5262	0	44	866	109	831	644	677	731	755	603
Thermococcus_waiotapuensis_WT1	0	33	803	96	763	557	596	655	699	547
