	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
GCA_001577775@Pyrococcus_kukulkanii_NCB100	0	36	824	10	811	568	630	688	747	482
GCA_001592435@Thermococcus_peptonophilus_OG_1	0	56	859	18	850	701	735	780	813	659
GCA_001647085@Thermococcus_piezophilus_CDGS	2	232	1000	694	1000	1000	1000	1000	1000	1000
GCA_002197185@Thermococcus_sp_5_4	0	73	854	23	843	752	766	796	820	729
GCA_002214365@Thermococcus_celer_Vu_13	0	79	865	20	858	759	785	815	834	734
GCA_002214385@Thermococcus_gorgonarius_W_12	0	43	803	22	788	661	677	722	757	602
GCA_002214465@Thermococcus_barossii_SHCK_94	0	72	865	23	861	748	768	796	826	726
GCA_002214485@Thermococcus_pacificus_P4	0	67	815	35	809	706	732	761	784	686
GCA_002214505@Thermococcus_siculi_RG_20	0	88	862	25	852	748	768	795	827	718
GCA_002214525@Thermococcus_sp_P6	0	51	799	15	789	667	678	716	747	634
GCA_002214545@Thermococcus_thioreducens_OGL_20P	0	102	890	27	884	785	805	838	859	753
GCA_002214565@Thermococcus_radiotolerans_EJ2	0	75	850	20	844	744	759	787	812	723
GCA_002214585@Thermococcus_profundus_DT_5432	0	58	841	18	825	660	689	750	781	620
GCA_002214605@Thermococcus_chitonophagus	0	33	816	9	807	565	612	682	749	474
GCA_006274605@Thermococcus_indicus_IOH1	0	85	882	29	876	751	776	819	844	719
GCA_008152015@Thermococcus_aciditolerans_SY113	0	87	889	29	883	776	801	839	862	751
GCA_008245085@Pyrococcus_furiosus_DSM_3638_Reg	0	35	817	12	804	540	594	681	741	412
GCA_020386975@Thermococcus_bergensis_T7324	0	26	817	14	800	618	653	719	759	529
GCA_023746595@Thermococcus_argininiproducens_IOH2	0	37	834	17	821	573	628	717	769	446
GCA_024022995@Thermococcus_aggregans_TY	0	37	818	22	813	618	650	724	769	540
GCA_024707485@Thermococcus_sp_813A4	0	98	889	25	882	801	809	838	857	766
GCA_028471785@Thermococcus_kodakarensis_TS900	0	78	859	15	852	685	721	773	812	654
GCA_028471865@Thermococcus_kodakarensis_TS901	0	78	859	15	851	685	723	775	812	654
GCA_035621495@Thermococcus_sp_SY098	0	54	859	23	852	670	709	773	811	576
GCA_900012635@Thermococcus_chitonophagus_isolate_1	0	33	817	9	807	567	611	685	753	480
GCA_900198835@Thermococcus_henrietii_EXT12c	0	69	868	23	860	695	721	780	815	649
GCA_902813195@Thermococcus_sp_2319x1_Essen	0	48	836	18	823	630	655	731	776	521
GCA_904067545@Thermococcus_camini_IRI35c	0	103	879	24	872	762	780	816	845	734
Palaeococcus_helgesoni_DSM_15127	0	43	835	18	818	593	652	722	774	519
Pyrococcus_31_3	0	35	825	10	811	572	627	694	758	481
Pyrococcus_32_1	0	35	825	10	810	572	624	692	760	481
Pyrococcus_abyssi_GE2	0	31	801	14	789	554	616	681	737	469
Pyrococcus_endeavori_ES4	0	29	809	11	795	533	592	663	730	422
Pyrococcus_EXT16	0	32	816	8	804	558	619	689	754	471
Pyrococcus_sp_32_3	0	35	825	10	811	575	630	694	758	480
Pyrococcus_sp_32_4	0	35	824	10	811	573	624	694	759	477
Pyrococcus_sp_EXT_15c	0	31	828	11	812	565	618	698	755	472
Pyrococcus_sp_GE_23	0	30	788	10	775	557	611	674	728	462
Pyrococcus_sp_IRI_42C	0	30	794	10	781	542	581	657	724	426
Thermococcus_15_2	0	62	827	28	816	681	718	757	787	652
Thermococcus_23_2	0	73	853	25	841	752	765	795	819	729
Thermococcus_29_3	0	59	844	22	836	674	709	763	799	655
Thermococcus_31_3	0	79	863	28	854	742	758	786	817	725
Thermococcus_aegaeus_DSM_12767	0	35	841	15	828	617	646	738	783	513
Thermococcus_aggregans_DSM_12819	0	37	818	22	813	620	651	728	771	541
Thermococcus_alcaliphilus_DSM_10322	0	33	838	19	826	622	671	741	788	532
Thermococcus_AMTc11	0	90	895	22	889	773	801	840	861	752
Thermococcus_AMTc30	0	57	846	29	833	681	720	769	801	651
Thermococcus_AMTc51	0	52	838	21	830	687	711	773	795	649
Thermococcus_AMTc85	0	53	849	26	837	681	716	774	804	647
Thermococcus_atlanticus_DSM_15226	0	61	867	13	857	707	743	788	824	672
Thermococcus_barophilus_423_3_23	0	53	858	19	848	663	703	767	806	576
Thermococcus_barophilus_CH1	0	54	861	20	849	653	702	763	811	575
Thermococcus_barophilus_DT4	0	50	836	28	820	652	697	750	790	573
Thermococcus_coalescens_TS1	0	90	890	26	883	781	805	833	858	765
Thermococcus_E15P35	0	64	841	22	834	675	709	766	798	645
Thermococcus_EXT11c	0	56	841	25	825	666	714	760	791	641
Thermococcus_fumicolans_ST557	0	60	852	24	842	675	708	769	805	638
Thermococcus_IRI_06c	0	108	891	27	887	793	821	842	866	761
Thermococcus_IRI15c	0	107	883	24	874	758	783	814	845	733
Thermococcus_marinus_DSM_15227	0	74	864	22	853	700	747	790	819	681
Thermococcus_prieuri_Col3	0	69	841	32	826	693	724	769	799	652
Thermococcus_profundus_DSM_9503	0	58	838	18	824	661	685	749	780	621
Thermococcus_sp_23_4	0	73	854	25	842	750	766	796	818	729
Thermococcus_sp_26_2	0	59	825	24	814	653	692	740	766	632
Thermococcus_sp_33_3	0	62	855	24	848	687	717	772	804	658
Thermococcus_sp_9_3	0	71	859	21	853	697	719	781	812	662
Thermococcus_sp_AMTc09	0	61	835	25	822	659	702	749	777	640
Thermococcus_sp_AMTc102	0	59	831	25	818	659	699	744	773	640
Thermococcus_sp_AMTc71	0	73	857	23	842	721	749	782	814	709
Thermococcus_sp_AMTc72	0	73	857	23	842	723	750	782	814	704
Thermococcus_sp_AMTc79	0	60	852	26	844	692	721	772	805	662
Thermococcus_sp_AMTc94	0	61	846	24	837	680	712	760	797	659
Thermococcus_sp_CIR_03a	0	77	882	22	874	757	782	811	834	731
Thermococcus_sp_CIR_10a	0	59	872	22	866	696	737	792	828	607
Thermococcus_sp_DS1	0	90	884	27	880	791	813	835	854	766
Thermococcus_sp_E10P11	0	66	847	23	840	673	706	765	797	646
Thermococcus_sp_E10P8	0	66	847	23	840	678	706	764	797	647
Thermococcus_sp_E15p33	0	64	841	22	834	678	706	763	798	645
Thermococcus_sp_EXT09c	0	63	849	20	836	679	719	770	800	650
Thermococcus_sp_IRI_05c	0	99	888	27	884	801	815	844	864	773
Thermococcus_sp_IRI10c	0	106	881	25	874	753	787	816	846	738
Thermococcus_sp_IRI14c	0	106	883	25	874	756	785	814	846	732
Thermococcus_sp_IRI24c	0	109	880	25	873	765	791	821	843	737
Thermococcus_sp_IRI25c	0	106	884	25	875	759	785	816	848	738
Thermococcus_sp_IRI27c2	0	109	880	25	873	765	792	823	843	739
Thermococcus_sp_IRI29c	0	109	880	25	873	765	792	825	843	738
Thermococcus_sp_IRI_33c	0	90	884	27	881	791	814	837	857	769
Thermococcus_sp_TPV	0	69	865	29	857	693	720	779	810	652
Thermococcus_sp_unknown	0	58	850	24	840	679	725	768	804	654
Thermococcus_stetteri_DSM_5262	0	60	859	21	852	709	736	781	810	669
Thermococcus_waiotapuensis_WT1	0	42	819	25	802	646	668	725	765	606
