	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
Thermococcus_atlanticus_DSM_15226	0	44	821	76	809	613	655	719	765	583
Thermococcus_barophilus_423_3_23	0	28	811	44	791	522	577	663	732	447
Thermococcus_barophilus_CH1	0	38	823	49	807	539	592	681	750	451
Thermococcus_barophilus_DT4	0	41	815	52	793	520	589	674	744	438
Thermococcus_coalescens_TS1	0	60	844	113	836	658	702	749	779	639
Thermococcus_E15P35	1	149	939	365	928	885	889	901	912	885
Thermococcus_EXT11c	0	106	882	297	869	807	816	834	847	805
Thermococcus_fumicolans_ST557	0	63	847	109	830	677	712	754	791	652
Thermococcus_IRI_06c	0	76	847	149	836	692	720	754	788	672
Thermococcus_IRI15c	0	74	857	126	843	682	713	753	801	650
Thermococcus_marinus_DSM_15227	0	84	857	211	840	746	758	787	802	733
Thermococcus_prieuri_Col3	0	63	832	113	819	659	694	733	776	652
Thermococcus_profundus_DSM_9503	0	49	820	100	804	645	685	734	766	616
Thermococcus_sp_23_4	0	43	801	112	790	658	680	725	754	638
Thermococcus_sp_26_2	0	95	886	293	875	813	820	838	853	808
Thermococcus_sp_33_3	1	138	933	371	927	890	892	905	914	888
Thermococcus_sp_9_3	1	142	934	365	925	890	897	905	914	893
Thermococcus_sp_AMTc09	0	107	889	294	877	813	823	838	853	809
Thermococcus_sp_AMTc102	0	93	883	291	872	810	816	833	849	803
Thermococcus_sp_AMTc71	0	60	851	121	836	692	721	778	805	671
Thermococcus_sp_AMTc72	0	60	851	121	836	694	720	779	805	672
Thermococcus_sp_AMTc79	3	218	1000	449	1000	1000	1000	1000	1000	1000
Thermococcus_sp_AMTc94	1	134	922	359	915	875	878	885	893	871
Thermococcus_sp_CIR_03a	0	65	865	128	855	703	728	773	813	673
Thermococcus_sp_CIR_10a	0	44	834	48	823	547	605	700	766	467
Thermococcus_sp_DS1	0	73	848	116	837	688	721	757	799	660
Thermococcus_sp_E10P11	1	128	926	360	915	878	879	893	899	869
Thermococcus_sp_E10P8	1	128	926	360	916	876	880	893	900	870
Thermococcus_sp_E15p33	1	149	939	365	929	882	889	902	912	884
Thermococcus_sp_EXT09c	0	114	904	301	892	830	838	855	871	823
Thermococcus_sp_IRI_05c	0	79	859	129	848	687	722	760	793	668
Thermococcus_sp_IRI10c	0	74	857	124	845	684	719	754	802	654
Thermococcus_sp_IRI14c	0	73	857	125	842	685	712	752	800	655
Thermococcus_sp_IRI24c	0	68	844	122	834	675	707	741	784	651
Thermococcus_sp_IRI25c	0	74	857	126	843	681	714	750	801	654
Thermococcus_sp_IRI27c2	0	68	844	122	833	673	706	741	782	652
Thermococcus_sp_IRI29c	0	68	844	122	832	674	703	740	784	649
Thermococcus_sp_IRI_33c	0	75	846	117	835	693	723	761	800	663
Thermococcus_sp_TPV	0	109	912	306	901	844	850	866	881	841
Thermococcus_sp_unknown	0	112	900	307	890	817	826	845	869	817
Thermococcus_stetteri_DSM_5262	0	60	837	116	824	670	704	755	786	636
Thermococcus_waiotapuensis_WT1	0	36	775	80	753	594	623	669	711	553
