	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
GCA_024707485@Thermococcus_sp_813A4	0	30	923	129	916	862	869	883	895	836
GCA_028471785@Thermococcus_kodakarensis_TS900	0	22	911	80	895	756	785	831	857	716
GCA_028471865@Thermococcus_kodakarensis_TS901	0	22	910	80	895	753	789	833	857	715
GCA_035621495@Thermococcus_sp_SY098	0	15	896	51	885	651	700	809	852	540
GCA_900012635@Thermococcus_chitonophagus_isolate_1	0	6	868	46	854	604	650	740	801	500
GCA_900198835@Thermococcus_henrietii_EXT12c	0	24	901	84	886	744	770	821	851	694
GCA_902813195@Thermococcus_sp_2319x1_Essen	0	13	905	61	895	704	732	821	857	592
GCA_904067545@Thermococcus_camini_IRI35c	0	31	919	122	910	828	848	860	881	808
Palaeococcus_helgesoni_DSM_15127	0	16	911	73	898	705	737	836	868	603
Pyrococcus_31_3	0	6	873	46	854	608	660	753	806	514
Pyrococcus_32_1	0	6	873	46	855	608	660	754	805	514
Pyrococcus_abyssi_GE2	0	7	872	49	854	617	649	757	803	490
Pyrococcus_endeavori_ES4	0	5	873	50	852	580	618	740	809	445
Pyrococcus_EXT16	0	6	869	47	851	593	653	750	801	506
Pyrococcus_sp_32_3	0	6	873	46	855	607	660	754	806	511
Pyrococcus_sp_32_4	0	6	873	46	853	606	664	754	803	514
Pyrococcus_sp_EXT_15c	0	5	872	49	857	604	659	748	815	492
Pyrococcus_sp_GE_23	0	8	867	48	844	614	648	740	798	487
Pyrococcus_sp_IRI_42C	0	6	861	41	839	543	597	714	794	403
Thermococcus_15_2	0	19	872	99	862	754	768	803	833	724
Thermococcus_23_2	0	21	893	120	884	829	840	852	863	806
Thermococcus_29_3	0	17	887	84	874	730	758	814	839	700
Thermococcus_31_3	0	25	902	126	892	817	828	850	862	788
Thermococcus_aegaeus_DSM_12767	0	9	893	57	880	690	724	802	844	573
Thermococcus_aggregans_DSM_12819	0	9	878	52	866	659	712	800	832	548
Thermococcus_alcaliphilus_DSM_10322	0	8	892	53	879	688	732	815	851	566
Thermococcus_AMTc11	1	29	930	120	922	845	855	882	888	821
Thermococcus_AMTc30	0	19	892	87	881	737	758	805	842	688
Thermococcus_AMTc51	0	19	885	87	873	719	741	803	831	695
Thermococcus_AMTc85	0	17	882	86	871	724	752	803	836	685
Thermococcus_atlanticus_DSM_15226	0	17	916	73	908	761	810	860	879	699
Thermococcus_barophilus_423_3_23	0	15	897	53	883	648	702	800	846	535
Thermococcus_barophilus_CH1	0	15	901	55	889	663	705	811	856	538
Thermococcus_barophilus_DT4	0	13	872	55	854	619	674	782	816	503
Thermococcus_coalescens_TS1	0	30	924	144	914	854	869	883	890	841
Thermococcus_E15P35	0	20	891	84	879	728	757	808	837	698
Thermococcus_EXT11c	0	19	885	88	873	733	760	809	835	691
Thermococcus_fumicolans_ST557	0	21	894	89	882	753	777	824	850	709
Thermococcus_IRI_06c	0	28	919	120	910	826	839	862	877	792
Thermococcus_IRI15c	0	30	920	122	909	824	841	860	882	802
Thermococcus_marinus_DSM_15227	0	25	900	92	884	764	792	834	854	726
Thermococcus_prieuri_Col3	0	17	871	99	860	750	770	805	829	716
Thermococcus_profundus_DSM_9503	0	19	892	79	882	737	774	832	856	701
Thermococcus_sp_23_4	0	21	893	122	884	828	841	853	864	809
Thermococcus_sp_26_2	0	22	889	89	871	733	750	806	830	689
Thermococcus_sp_33_3	0	19	902	85	886	735	764	814	842	704
Thermococcus_sp_9_3	0	21	898	85	884	743	767	823	850	701
Thermococcus_sp_AMTc09	0	23	893	93	878	729	754	812	837	685
Thermococcus_sp_AMTc102	0	22	899	91	881	739	761	817	842	692
Thermococcus_sp_AMTc71	0	21	888	117	879	792	808	832	848	771
Thermococcus_sp_AMTc72	0	21	888	117	878	793	808	830	848	771
Thermococcus_sp_AMTc79	0	19	893	85	879	727	758	819	841	697
Thermococcus_sp_AMTc94	0	18	899	87	888	746	765	826	848	707
Thermococcus_sp_CIR_03a	0	23	908	120	899	825	829	854	871	799
Thermococcus_sp_CIR_10a	0	13	892	57	876	648	697	800	846	520
Thermococcus_sp_DS1	0	28	917	121	907	844	851	867	885	817
Thermococcus_sp_E10P11	0	20	891	86	878	731	758	813	840	692
Thermococcus_sp_E10P8	0	20	891	86	879	732	757	813	839	691
Thermococcus_sp_E15p33	0	20	891	84	879	731	759	807	837	695
Thermococcus_sp_EXT09c	0	19	884	87	872	734	760	807	834	694
Thermococcus_sp_IRI_05c	0	27	917	127	913	852	864	876	891	833
Thermococcus_sp_IRI10c	0	30	917	125	906	824	843	859	879	801
Thermococcus_sp_IRI14c	0	30	920	123	908	824	842	861	882	801
Thermococcus_sp_IRI24c	0	32	913	123	903	827	840	857	878	800
Thermococcus_sp_IRI25c	0	30	920	123	909	824	841	862	882	802
Thermococcus_sp_IRI27c2	0	32	913	123	903	826	840	856	878	799
Thermococcus_sp_IRI29c	0	32	913	123	903	827	840	856	878	796
Thermococcus_sp_IRI_33c	0	28	913	124	903	845	849	868	882	816
Thermococcus_sp_TPV	0	24	907	88	894	737	771	817	851	689
Thermococcus_sp_unknown	0	19	890	89	882	747	767	817	844	692
Thermococcus_stetteri_DSM_5262	0	21	903	80	893	768	796	846	874	719
Thermococcus_waiotapuensis_WT1	0	13	886	77	871	743	754	811	841	675
