	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
Thermococcus_E15P35	0	26	870	40	837	559	624	697	769	494
Thermococcus_EXT11c	0	25	862	41	815	579	627	700	747	503
Thermococcus_fumicolans_ST557	0	23	856	37	818	586	619	694	752	498
Thermococcus_IRI_06c	0	26	850	41	816	586	633	700	742	494
Thermococcus_IRI15c	0	26	855	48	823	558	598	685	747	476
Thermococcus_marinus_DSM_15227	0	39	899	45	870	596	654	742	800	514
Thermococcus_prieuri_Col3	0	16	843	40	806	558	603	676	737	481
Thermococcus_profundus_DSM_9503	0	20	843	39	811	563	619	683	741	491
Thermococcus_sp_23_4	0	15	839	40	800	575	627	704	748	491
Thermococcus_sp_26_2	0	25	887	41	850	574	632	711	781	504
Thermococcus_sp_33_3	0	24	873	43	839	569	637	710	776	504
Thermococcus_sp_9_3	0	27	874	40	844	581	640	706	779	509
Thermococcus_sp_AMTc09	0	24	886	40	850	566	630	706	779	492
Thermococcus_sp_AMTc102	0	23	882	40	845	572	630	707	776	499
Thermococcus_sp_AMTc71	0	22	853	42	815	572	615	688	753	470
Thermococcus_sp_AMTc72	0	22	853	42	814	571	611	688	753	469
Thermococcus_sp_AMTc79	0	21	863	41	833	585	638	709	771	508
Thermococcus_sp_AMTc94	0	23	864	41	830	573	628	697	764	483
Thermococcus_sp_CIR_03a	0	16	873	43	841	588	646	715	774	492
Thermococcus_sp_CIR_10a	0	13	889	45	864	655	687	745	806	535
Thermococcus_sp_DS1	0	24	863	43	835	597	657	721	781	499
Thermococcus_sp_E10P11	0	23	860	39	833	558	622	700	761	488
Thermococcus_sp_E10P8	0	23	860	39	834	561	621	700	758	487
Thermococcus_sp_E15p33	0	25	869	40	836	560	622	695	767	493
Thermococcus_sp_EXT09c	0	19	861	40	827	584	630	708	767	495
Thermococcus_sp_IRI_05c	0	22	863	44	832	578	643	713	773	495
Thermococcus_sp_IRI10c	0	26	855	49	824	569	603	693	752	485
Thermococcus_sp_IRI14c	0	26	855	48	823	560	600	685	747	478
Thermococcus_sp_IRI24c	0	30	850	50	818	573	611	692	752	484
Thermococcus_sp_IRI25c	0	27	859	50	827	563	600	688	751	481
Thermococcus_sp_IRI27c2	0	30	850	50	819	572	615	692	750	482
Thermococcus_sp_IRI29c	0	30	850	50	818	573	613	691	750	480
Thermococcus_sp_IRI_33c	0	27	860	43	832	601	658	726	779	500
Thermococcus_sp_TPV	0	29	889	40	853	586	654	737	796	512
Thermococcus_sp_unknown	0	22	867	40	827	582	631	711	765	503
Thermococcus_stetteri_DSM_5262	0	24	866	46	830	586	638	710	762	498
Thermococcus_waiotapuensis_WT1	0	14	828	39	793	547	587	656	720	440
