	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
Thermococcus_barophilus_CH1	4	170	1000	564	1000	1000	1000	1000	1000	1000
Thermococcus_barophilus_DT4	0	62	888	291	875	798	808	817	842	793
Thermococcus_coalescens_TS1	0	26	843	62	832	613	658	734	787	516
Thermococcus_E15P35	0	35	829	55	812	532	584	671	739	439
Thermococcus_EXT11c	0	35	823	53	797	531	570	664	734	435
Thermococcus_fumicolans_ST557	0	35	830	56	811	523	566	672	736	434
Thermococcus_IRI_06c	0	31	823	72	810	568	608	696	750	468
Thermococcus_IRI15c	0	28	821	64	805	554	607	684	748	474
Thermococcus_marinus_DSM_15227	0	27	819	64	796	533	566	660	724	434
Thermococcus_prieuri_Col3	0	42	834	44	814	550	594	677	746	460
Thermococcus_profundus_DSM_9503	0	26	802	52	783	516	565	654	710	431
Thermococcus_sp_23_4	0	24	815	62	798	584	622	693	753	488
Thermococcus_sp_26_2	0	24	809	61	785	515	556	646	709	419
Thermococcus_sp_33_3	0	23	823	61	803	539	581	674	734	446
Thermococcus_sp_9_3	0	34	827	60	810	534	577	671	739	447
Thermococcus_sp_AMTc09	0	28	805	57	778	512	553	637	707	419
Thermococcus_sp_AMTc102	0	20	798	59	776	501	547	635	702	403
Thermococcus_sp_AMTc71	0	28	802	61	785	543	575	660	717	448
Thermococcus_sp_AMTc72	0	28	802	61	785	544	577	662	720	448
Thermococcus_sp_AMTc79	0	31	825	58	806	527	563	674	736	434
Thermococcus_sp_AMTc94	0	30	826	60	811	538	573	677	739	449
Thermococcus_sp_CIR_03a	0	31	856	66	839	599	653	728	786	507
Thermococcus_sp_CIR_10a	0	78	917	370	905	856	859	870	882	838
Thermococcus_sp_DS1	0	37	843	57	824	606	669	717	774	528
Thermococcus_sp_E10P11	0	32	823	56	807	539	563	673	735	442
Thermococcus_sp_E10P8	0	32	823	56	807	537	569	673	736	440
Thermococcus_sp_E15p33	0	35	828	56	811	530	583	672	737	437
Thermococcus_sp_EXT09c	0	32	826	53	803	522	575	675	732	431
Thermococcus_sp_IRI_05c	0	32	844	75	827	616	658	729	787	512
Thermococcus_sp_IRI10c	0	27	820	66	806	554	611	683	748	480
Thermococcus_sp_IRI14c	0	28	821	65	805	551	606	688	749	476
Thermococcus_sp_IRI24c	0	28	826	67	809	569	618	691	751	472
Thermococcus_sp_IRI25c	0	28	822	65	806	557	608	685	750	478
Thermococcus_sp_IRI27c2	0	27	826	66	808	567	612	688	750	468
Thermococcus_sp_IRI29c	0	27	826	67	809	572	613	688	748	468
Thermococcus_sp_IRI_33c	0	41	848	60	836	612	678	727	790	528
Thermococcus_sp_TPV	0	29	835	60	817	518	569	671	738	430
Thermococcus_sp_unknown	0	31	834	54	813	523	581	680	746	431
Thermococcus_stetteri_DSM_5262	0	23	821	62	803	555	586	678	735	465
Thermococcus_waiotapuensis_WT1	0	18	766	39	743	516	535	613	672	421
