	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
GCA_002214545@Thermococcus_thioreducens_OGL_20P	0	30	886	77	868	672	728	784	814	617
GCA_002214565@Thermococcus_radiotolerans_EJ2	0	14	863	52	835	642	694	742	786	585
GCA_002214585@Thermococcus_profundus_DT_5432	0	20	874	50	843	635	678	746	797	582
GCA_002214605@Thermococcus_chitonophagus	0	28	911	80	877	712	748	804	844	638
GCA_006274605@Thermococcus_indicus_IOH1	0	33	911	67	891	677	743	804	842	626
GCA_008152015@Thermococcus_aciditolerans_SY113	0	29	897	72	876	687	734	798	829	631
GCA_008245085@Pyrococcus_furiosus_DSM_3638_Reg	0	29	891	69	861	677	717	773	824	570
GCA_020386975@Thermococcus_bergensis_T7324	0	10	867	64	838	644	679	754	806	545
GCA_023746595@Thermococcus_argininiproducens_IOH2	0	11	864	56	843	619	646	738	795	450
GCA_024022995@Thermococcus_aggregans_TY	0	19	878	59	849	645	694	765	807	506
GCA_024707485@Thermococcus_sp_813A4	0	28	895	74	875	682	744	798	831	647
GCA_028471785@Thermococcus_kodakarensis_TS900	0	35	905	56	884	663	706	776	836	607
GCA_028471865@Thermococcus_kodakarensis_TS901	0	35	904	56	884	663	707	776	835	601
GCA_035621495@Thermococcus_sp_SY098	0	21	890	71	870	673	707	786	832	578
GCA_900012635@Thermococcus_chitonophagus_isolate_1	0	28	912	80	879	714	752	807	846	639
GCA_900198835@Thermococcus_henrietii_EXT12c	0	30	897	66	872	673	718	777	817	607
GCA_902813195@Thermococcus_sp_2319x1_Essen	0	21	889	57	860	649	687	770	822	541
GCA_904067545@Thermococcus_camini_IRI35c	0	24	884	70	860	651	708	764	800	613
Palaeococcus_helgesoni_DSM_15127	0	17	867	54	838	609	650	729	786	525
Pyrococcus_31_3	0	30	925	79	899	735	767	824	866	660
Pyrococcus_32_1	0	30	925	79	899	733	768	822	865	665
Pyrococcus_abyssi_GE2	0	25	886	71	856	707	740	790	829	624
Pyrococcus_endeavori_ES4	0	16	887	78	866	690	728	779	830	596
Pyrococcus_EXT16	0	27	914	78	891	739	773	824	864	666
Pyrococcus_sp_32_3	0	30	925	78	900	734	766	823	863	667
Pyrococcus_sp_32_4	0	30	924	79	898	732	767	823	864	665
Pyrococcus_sp_EXT_15c	0	19	887	78	867	720	757	805	842	627
Pyrococcus_sp_GE_23	0	22	879	70	849	705	738	779	818	620
Pyrococcus_sp_IRI_42C	0	28	901	87	881	720	753	809	852	609
Thermococcus_15_2	0	15	849	51	820	627	655	721	762	571
Thermococcus_23_2	0	14	862	50	836	645	699	753	788	598
Thermococcus_29_3	0	29	881	63	852	667	700	763	800	600
Thermococcus_31_3	0	26	881	60	858	672	705	762	813	613
Thermococcus_aegaeus_DSM_12767	0	9	881	62	857	651	680	764	822	533
Thermococcus_aggregans_DSM_12819	0	19	878	59	849	642	694	763	808	507
Thermococcus_alcaliphilus_DSM_10322	0	9	869	59	844	644	675	756	806	550
Thermococcus_AMTc11	0	28	916	75	899	700	751	820	850	643
Thermococcus_AMTc30	0	26	885	51	863	661	699	764	805	595
Thermococcus_AMTc51	0	22	886	58	863	661	702	770	810	596
Thermococcus_AMTc85	0	27	893	50	868	662	706	775	813	603
Thermococcus_atlanticus_DSM_15226	0	17	891	70	865	675	712	783	828	602
Thermococcus_barophilus_423_3_23	0	16	884	68	859	666	690	765	816	561
Thermococcus_barophilus_CH1	0	23	892	74	870	689	719	795	838	569
Thermococcus_barophilus_DT4	0	18	866	61	841	647	666	748	802	543
Thermococcus_coalescens_TS1	0	28	895	71	870	684	728	784	827	635
Thermococcus_E15P35	0	28	891	65	864	677	704	775	818	601
Thermococcus_EXT11c	0	29	881	57	853	654	694	759	796	598
Thermococcus_fumicolans_ST557	0	31	895	56	869	638	709	774	821	591
Thermococcus_IRI_06c	0	25	887	78	855	676	710	781	813	638
Thermococcus_IRI15c	0	28	892	67	861	660	712	769	805	620
Thermococcus_marinus_DSM_15227	0	36	923	71	894	669	725	783	840	601
Thermococcus_prieuri_Col3	0	17	869	52	838	630	673	736	778	578
Thermococcus_profundus_DSM_9503	0	20	872	50	841	634	676	741	794	583
Thermococcus_sp_23_4	0	14	862	50	835	648	699	751	787	594
Thermococcus_sp_26_2	0	33	897	68	864	656	708	759	802	599
Thermococcus_sp_33_3	0	27	896	65	864	686	714	782	814	604
Thermococcus_sp_9_3	0	33	901	70	870	677	716	782	823	614
Thermococcus_sp_AMTc09	0	35	901	65	866	653	703	762	806	603
Thermococcus_sp_AMTc102	0	32	901	69	865	654	704	759	804	605
Thermococcus_sp_AMTc71	0	12	872	56	848	642	698	750	794	606
Thermococcus_sp_AMTc72	0	12	872	56	847	640	693	748	795	605
Thermococcus_sp_AMTc79	0	27	895	60	868	671	710	778	816	607
Thermococcus_sp_AMTc94	0	27	891	63	864	679	709	775	813	603
Thermococcus_sp_CIR_03a	0	24	906	63	883	681	735	792	838	629
Thermococcus_sp_CIR_10a	0	27	909	79	892	697	726	801	853	585
Thermococcus_sp_DS1	0	28	898	72	873	688	740	798	836	626
Thermococcus_sp_E10P11	0	34	892	65	862	670	699	768	807	601
Thermococcus_sp_E10P8	0	34	892	65	862	669	701	767	807	600
Thermococcus_sp_E15p33	0	28	891	65	864	679	706	776	818	600
Thermococcus_sp_EXT09c	0	25	892	57	861	651	700	770	812	596
Thermococcus_sp_IRI_05c	0	23	889	74	870	689	746	800	835	637
Thermococcus_sp_IRI10c	0	28	893	67	866	664	714	772	804	624
Thermococcus_sp_IRI14c	0	28	892	67	861	663	712	769	806	623
Thermococcus_sp_IRI24c	0	23	881	65	858	647	700	763	801	609
Thermococcus_sp_IRI25c	0	28	898	68	866	665	714	773	809	626
Thermococcus_sp_IRI27c2	0	23	881	65	857	651	702	763	799	610
Thermococcus_sp_IRI29c	0	23	881	65	858	656	700	763	799	609
Thermococcus_sp_IRI_33c	0	28	899	72	871	686	740	798	837	629
Thermococcus_sp_TPV	0	33	909	65	882	669	725	778	827	606
Thermococcus_sp_unknown	0	25	895	55	868	660	712	767	819	607
Thermococcus_stetteri_DSM_5262	0	28	913	67	886	666	719	786	836	605
Thermococcus_waiotapuensis_WT1	0	22	872	54	834	616	665	719	780	563
