	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
Thermococcus_AMTc11	0	22	866	24	843	584	631	727	779	493
Thermococcus_AMTc30	0	18	822	20	806	555	600	683	746	482
Thermococcus_AMTc51	0	22	833	14	815	561	607	687	756	474
Thermococcus_AMTc85	0	23	820	19	806	543	593	675	743	461
Thermococcus_atlanticus_DSM_15226	0	16	864	18	845	611	655	719	795	501
Thermococcus_barophilus_423_3_23	0	12	833	24	807	596	625	676	739	494
Thermococcus_barophilus_CH1	0	17	848	23	822	617	637	695	759	517
Thermococcus_barophilus_DT4	0	15	827	25	800	579	622	676	732	482
Thermococcus_coalescens_TS1	0	16	822	21	801	544	597	666	730	461
Thermococcus_E15P35	0	21	834	18	819	563	604	685	752	476
Thermococcus_EXT11c	0	18	812	18	794	543	579	663	732	467
Thermococcus_fumicolans_ST557	0	25	818	21	798	542	585	652	732	468
Thermococcus_IRI_06c	0	22	823	20	804	546	592	666	737	470
Thermococcus_IRI15c	0	23	825	18	803	537	585	667	734	448
Thermococcus_marinus_DSM_15227	0	26	846	17	822	541	595	682	750	461
Thermococcus_prieuri_Col3	0	15	842	22	821	577	615	694	755	483
Thermococcus_profundus_DSM_9503	0	19	797	18	779	550	573	646	708	452
Thermococcus_sp_23_4	0	10	801	20	781	539	589	672	721	457
Thermococcus_sp_26_2	0	26	853	17	831	567	604	701	765	478
Thermococcus_sp_33_3	0	27	836	19	819	554	598	687	751	478
Thermococcus_sp_9_3	0	25	832	19	817	554	586	682	741	475
Thermococcus_sp_AMTc09	0	30	840	18	819	558	599	697	757	479
Thermococcus_sp_AMTc102	0	28	840	18	823	561	607	696	760	469
Thermococcus_sp_AMTc71	0	13	812	20	788	527	566	656	716	451
Thermococcus_sp_AMTc72	0	13	812	20	788	527	566	655	717	458
Thermococcus_sp_AMTc79	0	25	830	17	811	549	599	687	740	474
Thermococcus_sp_AMTc94	0	24	825	22	811	552	593	682	740	468
Thermococcus_sp_CIR_03a	0	18	851	21	834	569	627	705	764	471
Thermococcus_sp_CIR_10a	0	17	856	23	829	639	663	717	779	514
Thermococcus_sp_DS1	0	23	845	21	825	553	621	692	764	482
Thermococcus_sp_E10P11	0	22	832	20	815	562	605	682	748	472
Thermococcus_sp_E10P8	0	22	832	20	815	558	604	685	747	471
Thermococcus_sp_E15p33	0	21	835	18	821	564	603	686	755	478
Thermococcus_sp_EXT09c	0	22	831	19	811	564	599	681	750	481
Thermococcus_sp_IRI_05c	0	18	813	20	792	540	588	660	732	456
Thermococcus_sp_IRI10c	0	23	824	18	802	539	588	669	735	452
Thermococcus_sp_IRI14c	0	23	825	19	803	542	588	668	735	448
Thermococcus_sp_IRI24c	0	25	822	19	799	525	581	658	722	442
Thermococcus_sp_IRI25c	0	23	829	21	808	536	590	669	737	447
Thermococcus_sp_IRI27c2	0	25	822	19	799	526	580	657	721	438
Thermococcus_sp_IRI29c	0	25	822	19	798	525	580	658	721	441
Thermococcus_sp_IRI_33c	0	23	842	23	824	556	622	696	762	481
Thermococcus_sp_TPV	0	25	864	17	846	576	620	703	778	506
Thermococcus_sp_unknown	0	22	835	18	819	547	599	686	751	473
Thermococcus_stetteri_DSM_5262	0	17	829	25	809	586	613	675	742	484
Thermococcus_waiotapuensis_WT1	0	16	775	23	750	502	553	613	684	426
