	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
Thermococcus_sp_AMTc71	0	51	850	130	836	693	729	767	795	661
Thermococcus_sp_AMTc72	0	51	850	130	836	693	730	765	795	664
Thermococcus_sp_AMTc79	1	138	946	383	940	894	901	912	926	894
Thermococcus_sp_AMTc94	1	145	941	378	933	910	912	919	924	910
Thermococcus_sp_CIR_03a	0	59	862	128	845	694	730	772	804	669
Thermococcus_sp_CIR_10a	0	38	843	48	829	575	616	715	770	451
Thermococcus_sp_DS1	0	95	867	128	855	692	724	767	814	663
Thermococcus_sp_E10P11	1	137	929	374	924	895	896	904	914	893
Thermococcus_sp_E10P8	1	137	929	374	923	894	896	904	913	893
Thermococcus_sp_E15p33	1	157	942	389	937	903	910	917	929	905
Thermococcus_sp_EXT09c	0	116	898	301	889	823	833	850	865	818
Thermococcus_sp_IRI_05c	0	80	870	138	852	688	709	779	815	661
Thermococcus_sp_IRI10c	0	78	867	134	848	688	723	769	805	655
Thermococcus_sp_IRI14c	0	77	868	136	848	688	722	768	803	651
Thermococcus_sp_IRI24c	0	72	854	128	843	682	721	766	800	663
Thermococcus_sp_IRI25c	0	78	869	138	849	690	724	769	803	652
Thermococcus_sp_IRI27c2	0	72	854	128	844	682	720	764	800	658
Thermococcus_sp_IRI29c	0	72	854	128	844	683	721	764	800	659
Thermococcus_sp_IRI_33c	0	88	865	127	853	690	720	765	811	661
Thermococcus_sp_TPV	0	113	918	330	907	843	849	865	877	829
Thermococcus_sp_unknown	0	131	912	316	901	851	860	876	886	846
Thermococcus_stetteri_DSM_5262	0	58	842	118	819	685	707	757	785	648
Thermococcus_waiotapuensis_WT1	0	41	787	81	769	600	632	680	718	572
