	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
Thermococcus_sp_EXT09c	0	58	870	106	838	687	713	755	795	666
Thermococcus_sp_IRI_05c	0	68	882	139	858	730	753	792	821	708
Thermococcus_sp_IRI10c	0	71	891	142	859	732	757	787	820	707
Thermococcus_sp_IRI14c	0	70	891	144	857	733	756	787	819	708
Thermococcus_sp_IRI24c	0	73	889	142	855	729	749	783	809	711
Thermococcus_sp_IRI25c	0	71	890	144	858	733	753	786	818	704
Thermococcus_sp_IRI27c2	0	73	889	143	856	730	750	787	810	710
Thermococcus_sp_IRI29c	0	73	889	143	856	726	749	787	810	710
Thermococcus_sp_IRI_33c	0	81	899	152	875	744	767	807	836	717
Thermococcus_sp_TPV	0	56	887	114	854	695	723	763	810	671
Thermococcus_sp_unknown	0	59	871	114	844	694	718	766	801	666
Thermococcus_stetteri_DSM_5262	0	42	876	87	835	683	713	765	795	655
Thermococcus_waiotapuensis_WT1	0	23	824	79	783	606	640	692	734	582
