	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
GCA_002214485@Thermococcus_pacificus_P4	0	16	807	46	781	553	600	667	721	471
GCA_002214505@Thermococcus_siculi_RG_20	0	14	835	44	810	567	613	692	744	489
GCA_002214525@Thermococcus_sp_P6	0	9	743	42	725	499	538	609	658	422
GCA_002214545@Thermococcus_thioreducens_OGL_20P	0	24	835	60	810	552	601	678	755	470
GCA_002214565@Thermococcus_radiotolerans_EJ2	0	10	837	46	816	583	617	700	759	496
GCA_002214585@Thermococcus_profundus_DT_5432	0	18	829	44	804	566	597	689	739	465
GCA_002214605@Thermococcus_chitonophagus	0	38	919	257	906	853	863	874	883	840
GCA_006274605@Thermococcus_indicus_IOH1	0	29	854	56	826	584	617	700	759	491
GCA_008152015@Thermococcus_aciditolerans_SY113	0	21	852	52	827	573	617	702	761	486
GCA_008245085@Pyrococcus_furiosus_DSM_3638_Reg	0	19	862	84	850	711	723	764	808	642
GCA_020386975@Thermococcus_bergensis_T7324	0	7	814	48	790	596	609	671	729	473
GCA_023746595@Thermococcus_argininiproducens_IOH2	0	6	817	51	797	574	602	662	726	426
GCA_024022995@Thermococcus_aggregans_TY	0	11	837	46	816	609	638	693	759	484
GCA_024707485@Thermococcus_sp_813A4	0	21	848	56	824	577	628	705	768	480
GCA_028471785@Thermococcus_kodakarensis_TS900	0	25	848	55	828	590	632	715	766	502
GCA_028471865@Thermococcus_kodakarensis_TS901	0	25	848	55	828	590	634	715	766	502
GCA_035621495@Thermococcus_sp_SY098	0	15	869	47	847	644	656	728	779	521
GCA_900012635@Thermococcus_chitonophagus_isolate_1	0	38	920	256	907	855	865	874	886	842
GCA_900198835@Thermococcus_henrietii_EXT12c	0	25	850	55	831	591	634	707	779	502
GCA_902813195@Thermococcus_sp_2319x1_Essen	0	3	791	49	771	589	603	665	716	472
GCA_904067545@Thermococcus_camini_IRI35c	0	19	836	52	811	557	613	678	743	470
Palaeococcus_helgesoni_DSM_15127	0	14	814	38	788	545	568	644	719	420
Pyrococcus_31_3	0	39	924	257	913	858	867	875	890	843
Pyrococcus_32_1	0	39	924	257	913	859	868	875	890	846
Pyrococcus_abyssi_GE2	0	25	895	98	885	743	762	795	844	676
Pyrococcus_endeavori_ES4	0	23	888	165	869	770	778	813	834	713
Pyrococcus_EXT16	0	38	923	260	912	858	868	877	893	842
Pyrococcus_sp_32_3	0	39	924	257	914	859	868	875	890	846
Pyrococcus_sp_32_4	0	39	924	256	914	858	867	875	890	843
Pyrococcus_sp_EXT_15c	3	129	1000	408	1000	1000	1000	1000	1000	1000
Pyrococcus_sp_GE_23	0	24	888	94	881	755	768	797	842	686
Pyrococcus_sp_IRI_42C	0	18	884	87	863	712	726	774	819	630
Thermococcus_15_2	0	13	819	46	791	560	594	679	729	477
Thermococcus_23_2	0	10	825	52	796	579	616	692	746	493
Thermococcus_29_3	0	24	849	54	825	576	620	706	764	498
Thermococcus_31_3	0	15	834	50	812	575	609	688	738	489
Thermococcus_aegaeus_DSM_12767	0	6	835	51	819	599	615	680	745	465
Thermococcus_aggregans_DSM_12819	0	11	837	46	817	610	638	694	760	484
Thermococcus_alcaliphilus_DSM_10322	0	5	836	49	820	611	639	693	749	505
Thermococcus_AMTc11	0	31	871	54	842	610	642	727	789	504
Thermococcus_AMTc30	0	16	841	50	822	576	614	696	768	503
Thermococcus_AMTc51	0	20	853	50	823	584	628	709	765	521
Thermococcus_AMTc85	0	18	845	51	823	572	617	702	767	502
Thermococcus_atlanticus_DSM_15226	0	13	862	50	839	603	645	710	781	514
Thermococcus_barophilus_423_3_23	0	13	869	50	843	629	644	720	773	502
Thermococcus_barophilus_CH1	0	19	868	54	849	645	653	726	784	512
Thermococcus_barophilus_DT4	0	20	844	49	819	617	656	703	765	515
Thermococcus_coalescens_TS1	0	11	846	48	825	581	629	708	772	500
Thermococcus_E15P35	0	28	852	53	830	578	628	710	776	500
Thermococcus_EXT11c	0	24	835	46	813	569	611	691	755	488
Thermococcus_fumicolans_ST557	0	16	837	56	816	562	603	690	751	492
Thermococcus_IRI_06c	0	21	840	57	809	571	607	698	751	484
Thermococcus_IRI15c	0	16	843	51	817	559	603	675	746	463
Thermococcus_marinus_DSM_15227	0	22	855	53	829	564	608	711	754	491
Thermococcus_prieuri_Col3	0	15	813	43	788	548	592	673	725	473
Thermococcus_profundus_DSM_9503	0	18	825	44	801	567	599	688	738	469
Thermococcus_sp_23_4	0	10	825	51	796	576	615	692	746	487
Thermococcus_sp_26_2	0	26	839	52	813	567	618	693	760	494
Thermococcus_sp_33_3	0	25	858	55	833	581	630	716	778	503
Thermococcus_sp_9_3	0	24	854	52	830	580	623	707	764	508
Thermococcus_sp_AMTc09	0	27	840	56	812	573	622	695	755	500
Thermococcus_sp_AMTc102	0	24	840	56	814	571	623	701	763	493
Thermococcus_sp_AMTc71	0	16	841	48	809	569	604	684	746	477
Thermococcus_sp_AMTc72	0	16	841	48	810	566	606	683	745	477
Thermococcus_sp_AMTc79	0	24	850	54	824	594	636	719	767	504
Thermococcus_sp_AMTc94	0	24	850	55	825	575	624	709	767	501
Thermococcus_sp_CIR_03a	0	18	874	59	849	611	650	739	787	515
Thermococcus_sp_CIR_10a	0	22	885	58	869	664	685	748	803	535
Thermococcus_sp_DS1	0	18	851	53	832	580	633	714	770	480
Thermococcus_sp_E10P11	0	22	848	55	826	579	632	711	767	504
Thermococcus_sp_E10P8	0	22	848	55	825	574	631	709	767	506
Thermococcus_sp_E15p33	0	28	852	52	830	577	629	711	773	502
Thermococcus_sp_EXT09c	0	22	839	47	815	558	612	690	758	504
Thermococcus_sp_IRI_05c	0	16	847	59	826	572	624	703	764	489
Thermococcus_sp_IRI10c	0	15	842	52	814	558	607	677	747	461
Thermococcus_sp_IRI14c	0	16	843	52	818	559	603	677	747	465
Thermococcus_sp_IRI24c	0	17	833	51	809	554	601	674	742	464
Thermococcus_sp_IRI25c	0	16	844	53	818	559	606	679	747	462
Thermococcus_sp_IRI27c2	0	17	833	51	810	554	603	676	739	465
Thermococcus_sp_IRI29c	0	17	833	51	810	552	602	674	743	462
Thermococcus_sp_IRI_33c	0	20	851	53	833	583	633	715	770	488
Thermococcus_sp_TPV	0	20	854	55	834	595	637	713	777	515
Thermococcus_sp_unknown	0	23	842	48	822	569	622	698	759	498
Thermococcus_stetteri_DSM_5262	0	16	837	53	811	572	621	702	760	481
Thermococcus_waiotapuensis_WT1	0	11	792	47	763	538	575	644	700	441
