	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
GCA_002214365@Thermococcus_celer_Vu_13	0	31	861	189	849	749	761	787	808	746
GCA_002214385@Thermococcus_gorgonarius_W_12	0	26	821	80	801	638	659	714	753	603
GCA_002214465@Thermococcus_barossii_SHCK_94	0	66	940	303	932	876	879	892	902	872
GCA_002214485@Thermococcus_pacificus_P4	0	37	868	164	855	718	747	777	807	707
GCA_002214505@Thermococcus_siculi_RG_20	0	51	917	209	905	815	826	853	869	795
GCA_002214525@Thermococcus_sp_P6	0	22	803	116	780	668	684	715	737	644
GCA_002214545@Thermococcus_thioreducens_OGL_20P	0	63	925	263	916	820	834	862	881	813
GCA_002214565@Thermococcus_radiotolerans_EJ2	0	92	1000	439	1000	1000	1000	1000	1000	1000
GCA_002214585@Thermococcus_profundus_DT_5432	0	29	871	107	856	692	725	778	805	659
GCA_002214605@Thermococcus_chitonophagus	0	14	829	36	812	545	608	696	746	478
GCA_006274605@Thermococcus_indicus_IOH1	0	54	907	246	895	795	801	835	855	775
GCA_008152015@Thermococcus_aciditolerans_SY113	0	55	909	245	894	786	802	838	848	779
GCA_008245085@Pyrococcus_furiosus_DSM_3638_Reg	0	7	823	39	800	490	549	653	738	380
GCA_020386975@Thermococcus_bergensis_T7324	0	11	840	49	819	599	637	733	771	499
GCA_023746595@Thermococcus_argininiproducens_IOH2	0	10	876	48	861	542	606	736	801	382
GCA_024022995@Thermococcus_aggregans_TY	0	12	855	44	836	574	634	730	778	494
GCA_024707485@Thermococcus_sp_813A4	0	59	929	272	918	839	849	874	888	835
GCA_028471785@Thermococcus_kodakarensis_TS900	0	28	870	98	854	674	713	763	805	654
GCA_028471865@Thermococcus_kodakarensis_TS901	0	28	870	98	853	678	712	765	806	655
GCA_035621495@Thermococcus_sp_SY098	0	16	893	57	879	626	671	775	834	526
GCA_900012635@Thermococcus_chitonophagus_isolate_1	0	14	830	36	812	545	607	695	748	476
GCA_900198835@Thermococcus_henrietii_EXT12c	0	30	870	112	854	699	718	759	799	666
GCA_902813195@Thermococcus_sp_2319x1_Essen	0	11	846	44	822	611	655	743	779	525
GCA_904067545@Thermococcus_camini_IRI35c	0	56	905	247	894	810	812	838	853	791
Palaeococcus_helgesoni_DSM_15127	0	12	859	47	840	601	660	751	791	530
Pyrococcus_31_3	0	13	836	35	821	551	615	705	753	478
Pyrococcus_32_1	0	13	836	35	821	549	618	705	754	480
Pyrococcus_abyssi_GE2	0	10	820	36	803	551	605	681	745	456
Pyrococcus_endeavori_ES4	0	9	812	36	802	506	564	663	744	416
Pyrococcus_EXT16	0	13	832	35	817	547	612	698	754	483
Pyrococcus_sp_32_3	0	13	836	35	820	549	616	704	755	477
Pyrococcus_sp_32_4	0	13	836	35	820	550	615	706	752	476
Pyrococcus_sp_EXT_15c	0	9	835	31	818	552	598	699	762	462
Pyrococcus_sp_GE_23	0	12	824	37	809	556	601	685	747	470
Pyrococcus_sp_IRI_42C	0	8	820	29	803	494	553	661	743	376
Thermococcus_15_2	0	51	907	146	895	778	787	818	849	733
Thermococcus_23_2	0	72	964	358	955	912	915	926	935	911
Thermococcus_29_3	0	31	869	113	857	702	728	763	808	676
Thermococcus_31_3	0	50	911	254	897	807	821	846	867	799
Thermococcus_aegaeus_DSM_12767	0	14	880	40	860	608	658	756	808	492
Thermococcus_aggregans_DSM_12819	0	12	855	44	835	575	632	732	779	496
Thermococcus_alcaliphilus_DSM_10322	0	10	877	44	862	621	669	772	818	532
Thermococcus_AMTc11	0		940	296	930	843	847	875	897	832
Thermococcus_AMTc30	0	34	877	117	863	712	731	782	809	679
Thermococcus_AMTc51	0	27	870	120	856	720	741	786	820	686
Thermococcus_AMTc85	0	31	873	116	859	712	726	770	808	677
Thermococcus_atlanticus_DSM_15226	0	25	907	103	897	741	779	837	871	693
Thermococcus_barophilus_423_3_23	0	16	891	54	876	646	686	777	837	535
Thermococcus_barophilus_CH1	0	19	891	55	882	632	668	767	838	529
Thermococcus_barophilus_DT4	0	19	873	57	858	587	658	747	809	494
Thermococcus_coalescens_TS1	0	60	935	271	924	856	856	875	895	843
Thermococcus_E15P35	0	30	868	117	853	700	733	764	811	679
Thermococcus_EXT11c	0	33	873	115	854	702	727	769	806	672
Thermococcus_fumicolans_ST557	0		865	109	845	683	711	760	795	658
Thermococcus_IRI_06c	0	59	907	214	890	792	805	838	849	776
Thermococcus_IRI15c	0	58	910	247	899	806	814	837	853	786
Thermococcus_marinus_DSM_15227	0	32	864	112	845	687	714	758	796	666
Thermococcus_prieuri_Col3	0	51	905	146	893	766	778	811	842	727
Thermococcus_profundus_DSM_9503	0	29	871	107	855	691	726	778	806	658
Thermococcus_sp_23_4	0	72	964	359	955	913	915	926	935	911
Thermococcus_sp_26_2	0	26	848	109	830	677	704	747	780	654
Thermococcus_sp_33_3	0	30	878	115	866	705	741	773	815	676
Thermococcus_sp_9_3	0	32	876	117	862	711	737	776	815	685
Thermococcus_sp_AMTc09	0	26		109	831	676	701	740	775	651
Thermococcus_sp_AMTc102	0	26	846	109	827	676	701	740	778	651
Thermococcus_sp_AMTc71	0	54	908	253	896	796	809	827	848	781
Thermococcus_sp_AMTc72	0	54	908	253	896	796	809	827	845	781
Thermococcus_sp_AMTc79	0	29	876	116	865	711	733	772	809	680
Thermococcus_sp_AMTc94	0	31	872	115	860	700	735	760	805	670
Thermococcus_sp_CIR_03a	0	62	955	292	949	870	881	900	924	864
Thermococcus_sp_CIR_10a	0	17	889	56	878	629	679	767	834	526
Thermococcus_sp_DS1	0	65	947	265	936	861	866	889	911	846
Thermococcus_sp_E10P11	0	30	867	118	852	692	718	758	804	668
Thermococcus_sp_E10P8	0	30	867	118	852	692	718	759	802	668
Thermococcus_sp_E15p33	0	30	869	117	853	700	732	764	809	681
Thermococcus_sp_EXT09c	0	32	873	117	858	708	731	776	812	672
Thermococcus_sp_IRI_05c	0	65	928	265	919	831	848	876	887	822
Thermococcus_sp_IRI10c	0	58	910	246	902	809	817	841	856	790
Thermococcus_sp_IRI14c	0	58	909	248	899	806	815	838	854	787
Thermococcus_sp_IRI24c	0	59	914	246	902	812	819	844	865	795
Thermococcus_sp_IRI25c	0	58	911	249	900	807	813	838	856	788
Thermococcus_sp_IRI27c2	0	59	914	245	902	813	820	844	864	794
Thermococcus_sp_IRI29c	0	59	914	245	901	813	817	844	864	793
Thermococcus_sp_IRI_33c	0	65	944	263	932	861	866	887	906	850
Thermococcus_sp_TPV	0	29	869	105	852	700	717	763	802	663
Thermococcus_sp_unknown	0	30	872	111	856	692	724	772	808	663
Thermococcus_stetteri_DSM_5262	0	26	875	103	861	688	726	783	815	666
Thermococcus_waiotapuensis_WT1	0	12	822	81	800	609	643	709	750	575
