	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
GCA_024022995@Thermococcus_aggregans_TY	0	10	871	31	848	750	756	790	819	716
GCA_024707485@Thermococcus_sp_813A4	0	3	891	28	874	592	639	739	813	463
GCA_028471785@Thermococcus_kodakarensis_TS900	0	7	856	24	837	532	595	689	769	413
GCA_028471865@Thermococcus_kodakarensis_TS901	0	7	856	24	838	526	596	688	766	413
GCA_035621495@Thermococcus_sp_SY098	0	6	902	31	887	754	772	799	839	684
GCA_900012635@Thermococcus_chitonophagus_isolate_1	0	4	821	24	799	553	576	652	728	419
GCA_900198835@Thermococcus_henrietii_EXT12c	0	4	840	24	817	483	528	657	732	347
GCA_902813195@Thermococcus_sp_2319x1_Essen	0	6	877	29	853	755	758	781	812	723
GCA_904067545@Thermococcus_camini_IRI35c	0	4	857	26	838	544	607	709	772	414
Palaeococcus_helgesoni_DSM_15127	0	7	880	27	857	688	706	760	812	576
Pyrococcus_31_3	0	4	837	21	812	566	588	666	746	445
Pyrococcus_32_1	0	4	837	21	811	567	587	666	742	447
Pyrococcus_abyssi_GE2	0	6	805	29	779	554	580	641	710	433
Pyrococcus_endeavori_ES4	0	2	816	25	791	590	615	644	729	464
Pyrococcus_EXT16	0	5	839	21	815	569	593	664	748	445
Pyrococcus_sp_32_3	0	4	837	21	811	568	590	664	747	445
Pyrococcus_sp_32_4	0	4	837	21	812	566	591	664	743	445
Pyrococcus_sp_EXT_15c	0	6	833	23	810	566	604	668	745	443
Pyrococcus_sp_GE_23	0	5	809	21	783	552	578	645	715	438
Pyrococcus_sp_IRI_42C	0	3	816	24	790	588	610	664	723	474
Thermococcus_15_2	0	3	853	25	833	542	580	689	767	402
Thermococcus_23_2	0	6	879	23	861	568	610	725	798	420
Thermococcus_29_3	0	6	836	25	814	470	527	640	731	343
Thermococcus_31_3	0	8	855	20	838	570	616	720	782	441
Thermococcus_aegaeus_DSM_12767	0	9	906	36	894	816	821	840	859	781
Thermococcus_aggregans_DSM_12819	0	10	871	31	850	749	756	789	819	716
Thermococcus_alcaliphilus_DSM_10322	0	9	912	32	900	841	841	858	878	808
Thermococcus_AMTc11	0	11	902	31	882	586	644	749	822	430
Thermococcus_AMTc30	0	4	829	20	802	482	520	649	728	344
Thermococcus_AMTc51	0	4	839	20	814	511	539	674	748	366
Thermococcus_AMTc85	0	3	828	18	806	488	533	637	731	340
Thermococcus_atlanticus_DSM_15226	0	9	908	29	889	680	714	780	842	550
Thermococcus_barophilus_423_3_23	0	7	900	28	881	747	756	794	841	666
Thermococcus_barophilus_CH1	0	9	910	34	895	767	776	807	850	682
Thermococcus_barophilus_DT4	0	5	875	29	856	724	728	767	804	659
Thermococcus_coalescens_TS1	0	5	898	24	879	598	629	740	822	442
Thermococcus_E15P35	0	7	831	20	806	469	509	644	731	341
Thermococcus_EXT11c	0	4	820	20	796	475	518	639	722	339
Thermococcus_fumicolans_ST557	0	5	833	29	807	494	556	643	742	369
Thermococcus_IRI_06c	0	6	852	33	829	537	576	685	757	397
Thermococcus_IRI15c	0	6	870	30	846	556	605	712	787	412
Thermococcus_marinus_DSM_15227	0	7	826	36	801	514	563	675	738	384
Thermococcus_prieuri_Col3	0	6	856	26	835	555	586	689	764	400
Thermococcus_profundus_DSM_9503	0	5	818	21	795	506	552	653	733	377
Thermococcus_sp_23_4	0	6	879	23	860	565	603	722	798	414
Thermococcus_sp_26_2	0	4	826	22	799	468	521	630	725	334
Thermococcus_sp_33_3	0	5	834	26	808	471	516	638	733	349
Thermococcus_sp_9_3	0	6	835	24	809	483	524	645	735	342
Thermococcus_sp_AMTc09	0	7	825	26	797	465	524	632	727	341
Thermococcus_sp_AMTc102	0	4	823	24	796	458	515	628	728	341
Thermococcus_sp_AMTc71	0	5	842	27	819	514	581	673	746	382
Thermococcus_sp_AMTc72	0	5	842	27	819	516	578	674	745	383
Thermococcus_sp_AMTc79	0	7	836	22	814	476	533	647	739	361
Thermococcus_sp_AMTc94	0	6	831	24	804	470	515	640	730	346
Thermococcus_sp_CIR_03a	0	6	888	22	871	578	612	727	799	439
Thermococcus_sp_CIR_10a	0	6	902	31	885	745	759	792	835	668
Thermococcus_sp_DS1	0	8	874	22	858	593	654	729	808	453
Thermococcus_sp_E10P11	0	5	829	23	808	467	519	632	728	346
Thermococcus_sp_E10P8	0	5	829	23	808	469	522	636	732	340
Thermococcus_sp_E15p33	0	7	830	20	805	469	509	642	729	338
Thermococcus_sp_EXT09c	0	4	823	20	800	481	525	651	732	340
Thermococcus_sp_IRI_05c	0	6	887	25	869	583	633	743	811	444
Thermococcus_sp_IRI10c	0	6	866	31	841	555	600	710	777	409
Thermococcus_sp_IRI14c	0	6	870	30	845	557	606	710	786	408
Thermococcus_sp_IRI24c	0	3	863	22	840	567	612	717	782	411
Thermococcus_sp_IRI25c	0	6	871	29	846	559	603	710	786	413
Thermococcus_sp_IRI27c2	0	3	863	22	840	565	611	715	780	410
Thermococcus_sp_IRI29c	0	3	863	22	841	566	612	715	778	408
Thermococcus_sp_IRI_33c	0	9	876	22	859	592	658	734	813	458
Thermococcus_sp_TPV	0	3	839	25	814	477	532	646	731	358
Thermococcus_sp_unknown	0	3	835	22	813	483	530	655	737	362
Thermococcus_stetteri_DSM_5262	0	2	841	34	820	520	599	675	750	398
Thermococcus_waiotapuensis_WT1	0	5	807	20	776	505	546	641	696	392
