	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
Thermococcus_coalescens_TS1	0	48	832	140	821	710	727	767	790	678
Thermococcus_E15P35	0	64	839	108	823	664	691	744	782	632
Thermococcus_EXT11c	0	58	826	110	809	654	685	738	766	631
Thermococcus_fumicolans_ST557	0	35	803	90	786	629	663	706	747	597
Thermococcus_IRI_06c	0	73	849	130	839	708	728	777	804	680
Thermococcus_IRI15c	0	64	833	146	821	706	727	768	792	667
Thermococcus_marinus_DSM_15227	0	44	822	89	801	656	687	724	760	626
Thermococcus_prieuri_Col3	0	170	1000	449	1000	1000	1000	1000	1000	1000
Thermococcus_profundus_DSM_9503	0	27	799	80	783	617	654	708	740	588
Thermococcus_sp_23_4	0	55	842	146	831	732	755	786	803	702
Thermococcus_sp_26_2	0	41	822	100	801	645	686	726	763	633
Thermococcus_sp_33_3	0	54	830	109	812	668	689	742	772	642
Thermococcus_sp_9_3	0	62	836	109	820	669	694	754	780	634
Thermococcus_sp_AMTc09	0	40	819	102	799	634	679	714	756	625
Thermococcus_sp_AMTc102	0	38	811	101	791	633	672	713	749	618
Thermococcus_sp_AMTc71	0	53	815	143	801	686	715	753	775	662
Thermococcus_sp_AMTc72	0	53	815	143	800	688	713	754	775	662
Thermococcus_sp_AMTc79	0	55	829	110	814	656	680	733	771	629
Thermococcus_sp_AMTc94	0	53	826	110	810	663	684	741	768	626
Thermococcus_sp_CIR_03a	0	56	848	145	842	728	759	789	813	706
Thermococcus_sp_CIR_10a	0	42	854	49	843	607	650	753	800	489
Thermococcus_sp_DS1	0	72	855	150	843	723	748	784	814	690
Thermococcus_sp_E10P11	0	51	825	105	807	657	676	732	760	629
Thermococcus_sp_E10P8	0	51	825	105	808	654	675	731	761	623
Thermococcus_sp_E15p33	0	64	839	108	823	664	695	745	783	633
Thermococcus_sp_EXT09c	0	64	831	107	814	659	694	740	774	640
Thermococcus_sp_IRI_05c	0	61	834	138	825	701	725	768	795	682
Thermococcus_sp_IRI10c	0	64	831	145	819	707	727	767	791	673
Thermococcus_sp_IRI14c	0	63	832	146	820	706	725	765	789	670
Thermococcus_sp_IRI24c	0	61	834	147	819	704	728	769	790	672
Thermococcus_sp_IRI25c	0	64	831	144	819	707	727	765	790	668
Thermococcus_sp_IRI27c2	0	61	834	147	820	703	728	770	790	672
Thermococcus_sp_IRI29c	0	61	834	147	820	703	727	770	790	672
Thermococcus_sp_IRI_33c	0	76	859	153	846	729	750	789	816	693
Thermococcus_sp_TPV	0	49	843	107	832	681	699	758	783	650
Thermococcus_sp_unknown	0	63	841	110	826	674	693	752	785	651
Thermococcus_stetteri_DSM_5262	0	36	822	82	809	653	690	736	766	617
Thermococcus_waiotapuensis_WT1	0	23	769	68	749	573	602	652	688	536
