	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
GCA_002197185@Thermococcus_sp_5_4	0	72	817	26	807	725	738	764	780	712
GCA_002214365@Thermococcus_celer_Vu_13	0	56	809	28	789	679	705	736	758	655
GCA_002214385@Thermococcus_gorgonarius_W_12	0	49	766	18	746	587	612	664	703	558
GCA_002214465@Thermococcus_barossii_SHCK_94	0	82	833	24	814	721	731	760	784	695
GCA_002214485@Thermococcus_pacificus_P4	0	73	797	25	783	683	696	740	754	659
GCA_002214505@Thermococcus_siculi_RG_20	0	87	851	17	833	733	750	775	800	716
GCA_002214525@Thermococcus_sp_P6	0	35	721	17	699	575	603	634	657	547
GCA_002214545@Thermococcus_thioreducens_OGL_20P	0	103	876	37	863	749	774	801	833	735
GCA_002214565@Thermococcus_radiotolerans_EJ2	0	72	813	23	796	699	716	745	760	689
GCA_002214585@Thermococcus_profundus_DT_5432	0	56	804	22	781	613	636	704	732	579
GCA_002214605@Thermococcus_chitonophagus	0	29	757	13	727	497	544	609	670	425
GCA_006274605@Thermococcus_indicus_IOH1	0	106	862	30	847	757	766	793	816	738
GCA_008152015@Thermococcus_aciditolerans_SY113	0	122	878	39	862	784	801	817	842	771
GCA_008245085@Pyrococcus_furiosus_DSM_3638_Reg	0	30	760	8	736	472	519	613	667	354
GCA_020386975@Thermococcus_bergensis_T7324	0	18	766	26	746	525	583	646	691	448
GCA_023746595@Thermococcus_argininiproducens_IOH2	0	22	782	23	759	486	529	631	692	349
GCA_024022995@Thermococcus_aggregans_TY	0	34	765	13	745	539	573	652	698	432
GCA_024707485@Thermococcus_sp_813A4	0	97	883	23	873	755	781	814	839	744
GCA_028471785@Thermococcus_kodakarensis_TS900	0	92	839	28	824	668	691	740	785	640
GCA_028471865@Thermococcus_kodakarensis_TS901	0	92	838	28	823	664	690	737	781	639
GCA_035621495@Thermococcus_sp_SY098	0	39	807	19	796	561	596	692	743	467
GCA_900012635@Thermococcus_chitonophagus_isolate_1	0	29	758	13	727	501	549	611	668	425
GCA_900198835@Thermococcus_henrietii_EXT12c	0	81	844	36	825	679	701	752	781	650
GCA_902813195@Thermococcus_sp_2319x1_Essen	0	27	778	16	755	533	565	624	696	437
GCA_904067545@Thermococcus_camini_IRI35c	0	120	886	24	876	801	811	835	849	781
Palaeococcus_helgesoni_DSM_15127	0	27	783	13	757	526	575	637	696	453
Pyrococcus_31_3	0	26	770	14	739	507	569	625	681	433
Pyrococcus_32_1	0	26	770	14	739	504	567	624	682	434
Pyrococcus_abyssi_GE2	0	32	739	8	707	472	523	594	640	399
Pyrococcus_endeavori_ES4	0	21	741	18	720	461	513	590	653	372
Pyrococcus_EXT16	0	27	770	12	741	509	567	632	687	433
Pyrococcus_sp_32_3	0	26	770	14	739	500	565	625	682	435
Pyrococcus_sp_32_4	0	26	770	14	739	505	566	624	684	435
Pyrococcus_sp_EXT_15c	0	34	774	16	750	517	564	639	692	446
Pyrococcus_sp_GE_23	0	30	734	14	706	468	513	595	641	401
Pyrococcus_sp_IRI_42C	0	15	741	13	720	455	506	588	653	357
Thermococcus_15_2	0	68	807	21	791	661	682	727	756	626
Thermococcus_23_2	0	72	816	21	806	724	736	763	779	711
Thermococcus_29_3	0	76	820	37	804	663	683	732	768	638
Thermococcus_31_3	0	77	832	24	820	722	736	763	787	700
Thermococcus_aegaeus_DSM_12767	0	14	781	27	761	547	580	652	710	443
Thermococcus_aggregans_DSM_12819	0	34	765	13	745	537	576	652	696	432
Thermococcus_alcaliphilus_DSM_10322	0	16	782	21	760	551	583	651	705	460
Thermococcus_AMTc11	0	116	878	34	868	761	783	803	827	748
Thermococcus_AMTc30	0	75	824	30	806	677	701	749	776	647
Thermococcus_AMTc51	0	69	812	34	795	671	690	731	756	645
Thermococcus_AMTc85	0	77	829	28	813	679	698	751	776	650
Thermococcus_atlanticus_DSM_15226	0	53	843	26	828	655	675	737	780	605
Thermococcus_barophilus_423_3_23	0	30	799	16	779	538	585	670	728	450
Thermococcus_barophilus_CH1	0	37	819	22	805	570	609	695	746	467
Thermococcus_barophilus_DT4	0	37	797	16	776	543	584	675	730	445
Thermococcus_coalescens_TS1	0	75	871	31	862	753	775	796	824	740
Thermococcus_E15P35	0	79	827	36	813	669	689	730	768	643
Thermococcus_EXT11c	0	81	827	30	806	675	699	750	773	648
Thermococcus_fumicolans_ST557	0	74	821	16	803	656	674	719	755	625
Thermococcus_IRI_06c	0	231	1000	567	1000	1000	1000	1000	1000	1000
Thermococcus_IRI15c	0	117	885	23	879	801	811	831	854	787
Thermococcus_marinus_DSM_15227	0	74	830	26	809	657	680	731	762	629
Thermococcus_prieuri_Col3	0	79	807	21	789	665	683	732	761	635
Thermococcus_profundus_DSM_9503	0	55	801	22	777	613	638	705	731	581
Thermococcus_sp_23_4	0	72	817	21	806	725	738	764	780	712
Thermococcus_sp_26_2	0	67	809	30	792	654	674	714	747	631
Thermococcus_sp_33_3	0	90	836	36	819	680	696	740	782	652
Thermococcus_sp_9_3	0	92	842	36	822	684	708	749	789	662
Thermococcus_sp_AMTc09	0	72	817	31	795	662	677	714	753	632
Thermococcus_sp_AMTc102	0	63	814	32	794	652	676	713	751	631
Thermococcus_sp_AMTc71	0	82	827	23	807	721	727	747	770	708
Thermococcus_sp_AMTc72	0	82	827	23	807	721	727	747	768	707
Thermococcus_sp_AMTc79	0	76	833	32	817	691	705	744	780	661
Thermococcus_sp_AMTc94	0	74	828	38	809	666	684	734	771	644
Thermococcus_sp_CIR_03a	0	78	843	21	832	730	748	777	790	720
Thermococcus_sp_CIR_10a	0	38	818	23	804	564	607	701	747	475
Thermococcus_sp_DS1	0	113	863	24	853	747	764	803	820	725
Thermococcus_sp_E10P11	0	77	826	35	808	665	681	731	770	639
Thermococcus_sp_E10P8	0	77	826	35	809	669	681	732	770	637
Thermococcus_sp_E15p33	0	79	827	36	814	669	689	731	769	647
Thermococcus_sp_EXT09c	0	85	825	35	808	669	692	749	771	639
Thermococcus_sp_IRI_05c	0	99	886	24	875	770	782	813	844	756
Thermococcus_sp_IRI10c	0	119	888	24	882	803	811	835	856	790
Thermococcus_sp_IRI14c	0	116	884	23	878	798	809	831	853	785
Thermococcus_sp_IRI24c	0	120	894	25	888	816	825	847	865	803
Thermococcus_sp_IRI25c	0	117	888	22	882	802	815	834	858	790
Thermococcus_sp_IRI27c2	0	120	894	25	888	814	824	847	866	801
Thermococcus_sp_IRI29c	0	120	894	25	888	814	822	846	865	801
Thermococcus_sp_IRI_33c	0	119	863	23	852	754	767	804	821	729
Thermococcus_sp_TPV	0	78	842	40	824	682	711	745	777	646
Thermococcus_sp_unknown	0	74	822	36	803	672	697	751	775	652
Thermococcus_stetteri_DSM_5262	0	54	818	36	800	646	668	724	761	622
Thermococcus_waiotapuensis_WT1	0	31	772	16	750	586	607	664	700	557
