	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
Thermococcus_barophilus_423_3_23	0	18	909	59	894	661	709	800	851	557
Thermococcus_barophilus_CH1	0	20	902	63	887	660	705	790	839	557
Thermococcus_barophilus_DT4	0	19	893	55	875	628	680	781	826	513
Thermococcus_coalescens_TS1	0	54	941	272	934	871	877	897	913	863
Thermococcus_E15P35	0	35	875	123	856	716	752	782	819	701
Thermococcus_EXT11c	0	34	887	114	875	719	759	798	833	706
Thermococcus_fumicolans_ST557	0	25	881	104	864	716	742	791	823	693
Thermococcus_IRI_06c	0	55	908	216	897	794	811	845	865	783
Thermococcus_IRI15c	0	51	923	249	910	827	834	859	884	809
Thermococcus_marinus_DSM_15227	0	33	871	116	862	708	744	785	819	696
Thermococcus_prieuri_Col3	0	51	911	155	900	776	796	835	864	754
Thermococcus_profundus_DSM_9503	0	26	887	103	874	719	744	802	826	684
Thermococcus_sp_23_4	1	93	1000	417	1000	999	1000	1000	1000	1000
Thermococcus_sp_26_2	0	24	845	110	829	687	724	755	787	673
Thermococcus_sp_33_3	0	34	885	122	866	718	754	794	824	699
Thermococcus_sp_9_3	0	35	886	121	867	719	759	790	821	701
Thermococcus_sp_AMTc09	0	24	844	111	828	685	720	751	784	672
Thermococcus_sp_AMTc102	0	24	842	109	826	688	718	751	783	673
Thermococcus_sp_AMTc71	0	53	910	256	903	815	830	857	878	808
Thermococcus_sp_AMTc72	0	53	910	256	903	815	829	857	878	806
Thermococcus_sp_AMTc79	0	33	878	121	859	715	749	789	815	693
Thermococcus_sp_AMTc94	0	32	875	122	856	711	745	787	813	695
Thermococcus_sp_CIR_03a	0	56	957	303	951	894	899	914	926	884
Thermococcus_sp_CIR_10a	0	18	903	59	888	651	702	798	845	536
Thermococcus_sp_DS1	0	58	940	282	930	885	886	904	914	867
Thermococcus_sp_E10P11	0	32	868	122	851	713	743	775	813	690
Thermococcus_sp_E10P8	0	32	868	122	851	711	745	775	811	690
Thermococcus_sp_E15p33	0	35	875	123	856	715	751	783	820	702
Thermococcus_sp_EXT09c	0	31	882	115	870	727	760	795	830	702
Thermococcus_sp_IRI_05c	0	59	931	269	923	866	875	895	903	850
Thermococcus_sp_IRI10c	0	51	923	248	908	826	837	864	886	809
Thermococcus_sp_IRI14c	0	51	923	249	910	826	832	860	884	806
Thermococcus_sp_IRI24c	0	52	920	248	908	820	832	860	883	811
Thermococcus_sp_IRI25c	0	51	924	250	910	829	834	862	888	811
Thermococcus_sp_IRI27c2	0	52	920	247	908	819	833	860	883	809
Thermococcus_sp_IRI29c	0	52	920	248	908	819	834	859	881	807
Thermococcus_sp_IRI_33c	0	58	938	279	926	883	885	901	913	865
Thermococcus_sp_TPV	0	28	880	110	862	716	741	782	815	682
Thermococcus_sp_unknown	0	30	883	111	869	713	749	796	823	691
Thermococcus_stetteri_DSM_5262	0	23	868	100	859	716	746	787	814	688
Thermococcus_waiotapuensis_WT1	0	13	839	72	813	645	673	728	761	617
