	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
Thermococcus_sp_DS1	0	51	837	75	796	591	621	691	746	503
Thermococcus_sp_E10P11	0	42	813	62	758	490	537	618	681	423
Thermococcus_sp_E10P8	0	42	813	62	758	492	539	617	682	425
Thermococcus_sp_E15p33	0	42	810	62	756	490	540	625	692	424
Thermococcus_sp_EXT09c	0	41	810	56	755	486	533	621	684	419
Thermococcus_sp_IRI_05c	0	41	834	83	795	583	623	670	732	519
Thermococcus_sp_IRI10c	0	38	809	79	767	527	572	623	697	467
Thermococcus_sp_IRI14c	0	38	810	77	765	524	569	620	693	463
Thermococcus_sp_IRI24c	0	39	804	74	765	524	574	627	693	467
Thermococcus_sp_IRI25c	0	39	815	76	770	527	570	622	695	467
Thermococcus_sp_IRI27c2	0	38	803	74	764	527	574	625	691	467
Thermococcus_sp_IRI29c	0	38	803	74	763	522	575	624	691	467
Thermococcus_sp_IRI_33c	0	55	840	74	795	589	624	692	745	494
Thermococcus_sp_TPV	0	42	821	62	773	508	542	640	701	421
Thermococcus_sp_unknown	0	40	814	65	757	489	542	629	690	430
Thermococcus_stetteri_DSM_5262	0	36	818	67	769	521	559	623	689	459
Thermococcus_waiotapuensis_WT1	0	31	781	49	713	459	497	552	629	393
