	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
GCA_000816105@Thermococcus_guaymasensis_DSM_11113	0	60	789	35	772	602	644	687	723	577
GCA_001433455@Thermococcus_barophilus_CH5	0	38	841	21	824	587	641	733	781	481
GCA_001484685@Thermococcus_sp_2319x1	0	20	769	21	750	539	569	648	706	444
GCA_001577775@Pyrococcus_kukulkanii_NCB100	0	18	769	24	752	486	525	608	678	400
GCA_001592435@Thermococcus_peptonophilus_OG_1	0	45	809	26	796	628	666	718	760	601
GCA_001647085@Thermococcus_piezophilus_CDGS	0	45	795	38	771	661	678	707	737	630
GCA_002197185@Thermococcus_sp_5_4	0	62	810	29	792	717	726	750	777	704
GCA_002214365@Thermococcus_celer_Vu_13	0	45	800	25	777	657	685	709	741	650
GCA_002214385@Thermococcus_gorgonarius_W_12	0	34	750	27	731	554	586	640	677	525
GCA_002214465@Thermococcus_barossii_SHCK_94	0	65	816	36	799	704	718	742	759	688
GCA_002214485@Thermococcus_pacificus_P4	0	57	784	28	775	674	684	718	736	649
GCA_002214505@Thermococcus_siculi_RG_20	0	75	817	22	801	709	724	746	766	685
GCA_002214525@Thermococcus_sp_P6	0	29	724	21	705	581	593	634	657	549
GCA_002214545@Thermococcus_thioreducens_OGL_20P	0	86	849	40	842	735	750	778	807	720
GCA_002214565@Thermococcus_radiotolerans_EJ2	0	67	816	30	796	695	708	740	758	683
GCA_002214585@Thermococcus_profundus_DT_5432	0	45	786	25	775	607	637	699	730	563
GCA_002214605@Thermococcus_chitonophagus	0	22	770	20	749	490	526	616	688	418
GCA_006274605@Thermococcus_indicus_IOH1	0	115	880	26	872	793	806	825	849	788
GCA_008152015@Thermococcus_aciditolerans_SY113	2	221	1000	582	1000	1000	1000	1000	1000	1000
GCA_008245085@Pyrococcus_furiosus_DSM_3638_Reg	0	30	760	22	738	435	497	597	677	326
GCA_020386975@Thermococcus_bergensis_T7324	0	12	774	18	754	552	577	664	706	448
GCA_023746595@Thermococcus_argininiproducens_IOH2	0	19	778	22	764	497	548	658	723	349
GCA_024022995@Thermococcus_aggregans_TY	0	22	766	19	751	525	555	657	700	429
GCA_024707485@Thermococcus_sp_813A4	0	79	853	31	843	745	759	790	813	733
GCA_028471785@Thermococcus_kodakarensis_TS900	0	85	846	30	834	668	699	751	785	615
GCA_028471865@Thermococcus_kodakarensis_TS901	0	85	846	30	833	665	699	749	785	621
GCA_035621495@Thermococcus_sp_SY098	0	35	818	26	804	575	614	705	763	474
GCA_900012635@Thermococcus_chitonophagus_isolate_1	0	22	771	20	750	488	527	617	687	419
GCA_900198835@Thermococcus_henrietii_EXT12c	0	70	844	37	829	656	682	735	769	619
GCA_902813195@Thermococcus_sp_2319x1_Essen	0	19	769	22	749	534	566	652	701	443
GCA_904067545@Thermococcus_camini_IRI35c	0	99	851	24	840	754	774	786	807	747
Palaeococcus_helgesoni_DSM_15127	0	22	808	21	791	545	593	680	727	460
Pyrococcus_31_3	0	21	787	18	770	500	549	627	701	423
Pyrococcus_32_1	0	21	787	18	770	497	550	628	700	420
Pyrococcus_abyssi_GE2	0	28	763	25	739	468	516	603	679	390
Pyrococcus_endeavori_ES4	0	11	752	21	735	456	501	596	672	351
Pyrococcus_EXT16	0	24	784	19	767	508	557	638	710	437
Pyrococcus_sp_32_3	0	22	788	18	771	500	545	626	702	421
Pyrococcus_sp_32_4	0	22	788	18	770	499	545	626	701	427
Pyrococcus_sp_EXT_15c	0	20	774	21	755	488	539	623	696	409
Pyrococcus_sp_GE_23	0	23	759	19	735	474	521	613	675	398
Pyrococcus_sp_IRI_42C	0	10	750	18	737	442	505	604	670	351
Thermococcus_15_2	0	51	791	30	774	647	672	707	739	621
Thermococcus_23_2	0	62	810	28	792	715	725	750	775	705
Thermococcus_29_3	0	60	813	32	799	636	665	713	749	604
Thermococcus_31_3	0	67	813	28	799	695	710	738	770	685
Thermococcus_aegaeus_DSM_12767	0	13	769	26	751	536	573	665	713	430
Thermococcus_aggregans_DSM_12819	0	22	766	19	751	521	556	656	700	431
Thermococcus_alcaliphilus_DSM_10322	0	10	788	25	773	555	589	684	732	463
Thermococcus_AMTc11	0	118	906	42	897	804	830	850	870	790
Thermococcus_AMTc30	0	56	818	29	802	640	670	724	752	617
Thermococcus_AMTc51	0	42	821	24	807	657	695	731	761	636
Thermococcus_AMTc85	0	69	819	25	805	655	688	730	764	633
Thermococcus_atlanticus_DSM_15226	0	41	829	33	815	658	698	748	778	611
Thermococcus_barophilus_423_3_23	0	25	788	24	773	552	582	685	740	451
Thermococcus_barophilus_CH1	0	31	814	24	801	559	614	706	756	465
Thermococcus_barophilus_DT4	0	28	784	23	770	538	588	678	722	424
Thermococcus_coalescens_TS1	0	71	856	34	844	736	753	786	805	718
Thermococcus_E15P35	0	60	822	32	807	649	675	728	766	624
Thermococcus_EXT11c	0	60	816	29	799	642	673	722	757	621
Thermococcus_fumicolans_ST557	0	66	813	40	791	618	662	713	753	607
Thermococcus_IRI_06c	0	124	864	32	850	754	774	787	819	738
Thermococcus_IRI15c	0	97	851	24	842	758	771	789	808	747
Thermococcus_marinus_DSM_15227	0	62	828	35	820	662	695	734	777	630
Thermococcus_prieuri_Col3	0	58	806	27	789	654	678	715	746	625
Thermococcus_profundus_DSM_9503	0	45	783	25	772	606	635	693	726	563
Thermococcus_sp_23_4	0	62	810	28	792	717	724	749	777	705
Thermococcus_sp_26_2	0	65	814	37	796	637	665	703	744	615
Thermococcus_sp_33_3	0	71	829	32	814	659	685	729	770	631
Thermococcus_sp_9_3	0	76	835	32	813	653	688	736	769	628
Thermococcus_sp_AMTc09	0	72	814	34	796	633	662	703	742	613
Thermococcus_sp_AMTc102	0	63	811	36	794	640	664	701	739	611
Thermococcus_sp_AMTc71	0	90	847	20	837	770	780	794	814	766
Thermococcus_sp_AMTc72	0	90	847	20	836	770	778	794	814	766
Thermococcus_sp_AMTc79	0	61	827	30	811	647	688	726	762	625
Thermococcus_sp_AMTc94	0	59	819	34	801	654	681	721	754	627
Thermococcus_sp_CIR_03a	0	73	856	35	838	755	765	793	812	744
Thermococcus_sp_CIR_10a	0	31	815	24	799	563	612	704	759	468
Thermococcus_sp_DS1	0	96	841	29	830	722	748	778	800	714
Thermococcus_sp_E10P11	0	64	816	32	801	643	676	718	754	614
Thermococcus_sp_E10P8	0	64	816	32	803	642	675	716	755	611
Thermococcus_sp_E15p33	0	60	822	32	806	649	676	728	766	620
Thermococcus_sp_EXT09c	0	64	827	28	809	660	688	730	766	629
Thermococcus_sp_IRI_05c	0	96	865	30	856	744	758	793	823	726
Thermococcus_sp_IRI10c	0	101	854	24	846	762	773	793	812	752
Thermococcus_sp_IRI14c	0	97	851	23	842	758	773	790	807	749
Thermococcus_sp_IRI24c	0	105	853	24	846	763	781	801	814	754
Thermococcus_sp_IRI25c	0	98	852	23	843	757	770	790	809	749
Thermococcus_sp_IRI27c2	0	105	853	24	846	766	781	801	814	755
Thermococcus_sp_IRI29c	0	105	853	24	846	765	781	801	814	754
Thermococcus_sp_IRI_33c	0	106	837	30	830	724	748	780	800	717
Thermococcus_sp_TPV	0	68	844	27	829	653	688	731	773	622
Thermococcus_sp_unknown	0	59	835	28	818	652	686	739	771	628
Thermococcus_stetteri_DSM_5262	0	54	811	31	786	631	662	711	741	600
Thermococcus_waiotapuensis_WT1	0	32	753	26	732	569	596	644	684	540
