	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
GCA_008245085@Pyrococcus_furiosus_DSM_3638_Reg	0	32	794	42	771	492	538	622	706	383
GCA_020386975@Thermococcus_bergensis_T7324	0	15	785	58	765	550	599	664	708	476
GCA_023746595@Thermococcus_argininiproducens_IOH2	0	18	771	58	750	478	524	625	687	351
GCA_024022995@Thermococcus_aggregans_TY	0	26	784	66	759	539	581	662	708	463
GCA_024707485@Thermococcus_sp_813A4	0	66	838	129	819	669	689	730	766	635
GCA_028471785@Thermococcus_kodakarensis_TS900	0	90	880	129	863	715	740	791	831	691
GCA_028471865@Thermococcus_kodakarensis_TS901	0	90	880	129	863	716	740	792	830	691
GCA_035621495@Thermococcus_sp_SY098	0	32	802	51	786	541	606	677	735	465
GCA_900012635@Thermococcus_chitonophagus_isolate_1	0	21	798	47	771	527	569	651	711	450
GCA_900198835@Thermococcus_henrietii_EXT12c	0	89	889	218	875	755	780	814	843	749
GCA_902813195@Thermococcus_sp_2319x1_Essen	0	19	791	53	766	551	583	650	713	463
GCA_904067545@Thermococcus_camini_IRI35c	0	67	841	134	823	671	698	739	777	650
Palaeococcus_helgesoni_DSM_15127	0	14	789	42	763	518	567	641	692	456
Pyrococcus_31_3	0	23	803	42	775	534	590	656	720	454
Pyrococcus_32_1	0	23	803	42	778	533	590	653	722	454
Pyrococcus_abyssi_GE2	0	25	780	41	757	516	572	650	698	428
Pyrococcus_endeavori_ES4	0	20	767	47	741	476	533	602	685	378
Pyrococcus_EXT16	0	24	815	48	787	544	593	661	733	462
Pyrococcus_sp_32_3	0	23	803	42	777	535	592	653	723	457
Pyrococcus_sp_32_4	0	23	803	42	776	535	592	653	722	459
Pyrococcus_sp_EXT_15c	0	20	785	51	764	534	567	649	702	460
Pyrococcus_sp_GE_23	0	21	772	39	747	502	560	632	686	416
Pyrococcus_sp_IRI_42C	0	21	783	49	755	475	515	605	691	359
Thermococcus_15_2	0	39	796	96	774	622	643	692	727	596
Thermococcus_23_2	0	44	786	117	767	646	658	698	726	616
Thermococcus_29_3	0	72	856	216	847	762	775	795	821	740
Thermococcus_31_3	0	51	803	120	778	642	658	697	726	617
Thermococcus_aegaeus_DSM_12767	0	16	787	59	765	530	585	652	709	456
Thermococcus_aggregans_DSM_12819	0	26	784	66	758	536	579	659	706	461
Thermococcus_alcaliphilus_DSM_10322	0	16	775	54	751	529	576	638	705	450
Thermococcus_AMTc11	0	89	881	156	865	728	750	793	825	703
Thermococcus_AMTc30	0	76	847	200	838	727	752	776	803	721
Thermococcus_AMTc51	0	67	842	189	833	724	744	769	805	716
Thermococcus_AMTc85	0	87	843	205	832	728	745	768	798	718
Thermococcus_atlanticus_DSM_15226	0	46	826	82	813	608	657	716	764	572
Thermococcus_barophilus_423_3_23	0	25	799	46	776	542	583	664	714	446
Thermococcus_barophilus_CH1	0	26	802	63	783	555	607	675	740	455
Thermococcus_barophilus_DT4	0	23	786	50	763	541	592	652	715	448
Thermococcus_coalescens_TS1	0	57	829	119	805	649	677	715	752	614
Thermococcus_E15P35	0	82	860	213	846	751	762	790	818	734
Thermococcus_EXT11c	0	75	842	202	829	722	741	761	796	715
Thermococcus_fumicolans_ST557	0	59	818	103	802	641	668	709	753	621
Thermococcus_IRI_06c	0	80	853	146	835	686	711	748	788	669
Thermococcus_IRI15c	0	74	854	143	838	673	700	738	788	647
Thermococcus_marinus_DSM_15227	2	145	944	508	939	912	913	917	926	912
Thermococcus_prieuri_Col3	0	39	801	95	778	619	641	688	726	602
Thermococcus_profundus_DSM_9503	0	43	822	102	807	659	690	729	766	627
Thermococcus_sp_23_4	0	44	786	118	768	647	660	698	727	615
Thermococcus_sp_26_2	0	88	873	213	859	756	773	794	824	744
Thermococcus_sp_33_3	0	95	871	219	858	766	782	804	826	756
Thermococcus_sp_9_3	0	98	870	222	856	768	783	801	825	753
Thermococcus_sp_AMTc09	0	89	881	214	864	762	774	800	827	750
Thermococcus_sp_AMTc102	0	90	883	215	869	765	780	805	832	753
Thermococcus_sp_AMTc71	0	52	820	130	805	676	692	726	763	652
Thermococcus_sp_AMTc72	0	52	820	130	805	678	692	728	765	653
Thermococcus_sp_AMTc79	0	81	859	215	848	754	765	785	818	739
Thermococcus_sp_AMTc94	0	79	865	217	856	765	777	800	826	746
Thermococcus_sp_CIR_03a	0	51	831	126	815	673	698	729	766	642
Thermococcus_sp_CIR_10a	0	28	819	54	795	548	612	688	748	462
Thermococcus_sp_DS1	0	75	820	128	803	665	699	733	767	639
Thermococcus_sp_E10P11	0	80	863	220	851	761	769	797	817	738
Thermococcus_sp_E10P8	0	80	863	220	851	761	770	797	817	737
Thermococcus_sp_E15p33	0	82	859	213	846	750	763	791	817	733
Thermococcus_sp_EXT09c	0	77	844	199	829	726	749	768	799	716
Thermococcus_sp_IRI_05c	0	70	837	138	820	667	703	738	771	641
Thermococcus_sp_IRI10c	0	76	855	141	839	671	701	740	789	650
Thermococcus_sp_IRI14c	0	74	854	144	839	674	701	739	788	652
Thermococcus_sp_IRI24c	0	72	856	126	841	677	705	749	793	650
Thermococcus_sp_IRI25c	0	77	864	144	849	674	713	751	794	653
Thermococcus_sp_IRI27c2	0	72	856	126	840	675	704	749	793	653
Thermococcus_sp_IRI29c	0	72	856	126	840	676	701	749	793	650
Thermococcus_sp_IRI_33c	0	75	819	128	803	666	697	733	768	638
Thermococcus_sp_TPV	0	94	891	209	879	762	778	809	845	750
Thermococcus_sp_unknown	0	77	846	192	837	734	758	783	806	723
Thermococcus_stetteri_DSM_5262	0	62	840	126	820	677	706	744	782	658
Thermococcus_waiotapuensis_WT1	0	42	808	82	774	623	652	693	727	594
