	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
GCA_001577775@Pyrococcus_kukulkanii_NCB100	0	0	844	43	806	546	593	681	743	460
GCA_001592435@Thermococcus_peptonophilus_OG_1	0	0	876	123	845	695	723	762	797	679
GCA_001647085@Thermococcus_piezophilus_CDGS	0	0	846	106	799	638	663	712	744	611
GCA_002197185@Thermococcus_sp_5_4	0	0	847	127	817	684	709	751	770	663
GCA_002214365@Thermococcus_celer_Vu_13	0	0	844	104	806	643	658	713	745	621
GCA_002214385@Thermococcus_gorgonarius_W_12	0	0	833	95	802	633	668	701	734	608
GCA_002214465@Thermococcus_barossii_SHCK_94	0	0	865	122	837	677	706	754	782	659
GCA_002214485@Thermococcus_pacificus_P4	0	0	835	116	800	658	685	714	743	633
GCA_002214505@Thermococcus_siculi_RG_20	0	0	866	112	835	676	699	733	766	653
GCA_002214525@Thermococcus_sp_P6	0	0	764	71	720	570	591	644	669	542
GCA_002214545@Thermococcus_thioreducens_OGL_20P	0	0	893	138	861	671	705	759	803	654
GCA_002214565@Thermococcus_radiotolerans_EJ2	0	0	853	120	823	672	699	739	770	645
GCA_002214585@Thermococcus_profundus_DT_5432	0	0	867	105	836	660	699	746	780	643
GCA_002214605@Thermococcus_chitonophagus	0	0	835	47	792	540	588	670	735	453
GCA_006274605@Thermococcus_indicus_IOH1	0	0	902	138	876	725	740	787	826	695
GCA_008152015@Thermococcus_aciditolerans_SY113	0	0	893	141	863	700	731	772	806	681
GCA_008245085@Pyrococcus_furiosus_DSM_3638_Reg	0	0	804	42	769	463	521	629	701	355
GCA_020386975@Thermococcus_bergensis_T7324	0	0	814	47	781	554	595	670	722	472
GCA_023746595@Thermococcus_argininiproducens_IOH2	0	0	822	41	786	450	514	643	705	320
GCA_024022995@Thermococcus_aggregans_TY	0	0	823	51	797	552	586	673	728	460
GCA_024707485@Thermococcus_sp_813A4	0	0	902	137	874	702	735	786	822	669
GCA_028471785@Thermococcus_kodakarensis_TS900	0	0	897	121	866	690	720	759	798	674
GCA_028471865@Thermococcus_kodakarensis_TS901	0	0	896	121	864	692	720	761	798	672
GCA_035621495@Thermococcus_sp_SY098	0	0	858	43	826	560	611	706	760	473
GCA_900012635@Thermococcus_chitonophagus_isolate_1	0	0	836	47	794	540	590	673	737	457
GCA_900198835@Thermococcus_henrietii_EXT12c	0	0	934	309	918	854	858	869	884	851
GCA_902813195@Thermococcus_sp_2319x1_Essen	0	0	820	42	780	557	576	664	709	463
GCA_904067545@Thermococcus_camini_IRI35c	0	0	887	137	863	697	714	764	804	670
Palaeococcus_helgesoni_DSM_15127	0	0	807	39	774	516	569	653	711	449
Pyrococcus_31_3	0	0	850	47	811	553	602	684	741	462
Pyrococcus_32_1	0	0	850	47	811	554	600	681	740	464
Pyrococcus_abyssi_GE2	0	0	835	41	794	529	582	664	737	452
Pyrococcus_endeavori_ES4	0	0	808	43	770	490	530	627	708	403
Pyrococcus_EXT16	0	0	845	50	809	557	608	690	750	465
Pyrococcus_sp_32_3	0	0	850	47	812	554	600	681	742	462
Pyrococcus_sp_32_4	0	0	850	47	810	553	603	680	740	461
Pyrococcus_sp_EXT_15c	0	0	837	49	799	554	601	678	740	452
Pyrococcus_sp_GE_23	0	0	827	37	788	516	582	664	727	449
Pyrococcus_sp_IRI_42C	0	0	817	40	768	473	529	638	704	364
Thermococcus_15_2	0	0	858	113	827	673	707	748	778	651
Thermococcus_23_2	0	0	847	127	816	683	708	750	771	662
Thermococcus_29_3	0	0	952	381	942	912	913	918	923	911
Thermococcus_31_3	0	0	861	127	827	679	691	747	776	652
Thermococcus_aegaeus_DSM_12767	0	0	823	50	795	536	576	677	719	435
Thermococcus_aggregans_DSM_12819	0	0	823	51	797	553	590	677	727	457
Thermococcus_alcaliphilus_DSM_10322	0	0	815	47	779	550	605	676	719	469
Thermococcus_AMTc11	0	0	915	144	882	730	750	797	835	703
Thermococcus_AMTc30	0	0	933	314	912	856	861	874	885	851
Thermococcus_AMTc51	0	0	907	290	886	813	822	842	859	803
Thermococcus_AMTc85	0	0	928	320	911	848	858	868	885	849
Thermococcus_atlanticus_DSM_15226	0	0	877	80	843	645	693	728	788	598
Thermococcus_barophilus_423_3_23	0	0	845	41	805	553	608	698	747	467
Thermococcus_barophilus_CH1	0	0	855	47	821	566	613	703	762	462
Thermococcus_barophilus_DT4	0	0	851	51	808	552	606	692	754	463
Thermococcus_coalescens_TS1	0	0	896	129	867	686	723	766	802	664
Thermococcus_E15P35	0	0	962	391	951	923	924	929	938	919
Thermococcus_EXT11c	0	0	924	309	906	845	853	862	878	841
Thermococcus_fumicolans_ST557	0	0	876	108	838	676	712	749	786	653
Thermococcus_IRI_06c	0	0	899	152	870	709	732	780	809	691
Thermococcus_IRI15c	0	0	908	133	880	710	730	778	815	685
Thermococcus_marinus_DSM_15227	0	0	901	215	868	744	763	793	819	736
Thermococcus_prieuri_Col3	0	0	860	116	830	678	708	746	776	652
Thermococcus_profundus_DSM_9503	0	0	866	105	837	666	700	747	779	643
Thermococcus_sp_23_4	0	0	847	127	818	690	708	752	771	663
Thermococcus_sp_26_2	0	0	912	309	892	813	826	839	860	806
Thermococcus_sp_33_3	0	0	984	409	981	959	962	964	968	959
Thermococcus_sp_9_3	1	0	973	398	965	946	947	951	954	944
Thermococcus_sp_AMTc09	0	0	912	307	891	817	825	839	855	805
Thermococcus_sp_AMTc102	0	0	912	307	894	817	827	841	862	808
Thermococcus_sp_AMTc71	0	0	874	131	843	700	725	764	796	673
Thermococcus_sp_AMTc72	0	0	874	131	843	703	727	765	796	673
Thermococcus_sp_AMTc79	0	0	962	380	951	908	911	917	930	906
Thermococcus_sp_AMTc94	0	0	962	383	954	914	918	922	931	913
Thermococcus_sp_CIR_03a	0	0	894	127	868	730	742	785	811	687
Thermococcus_sp_CIR_10a	0	0	866	47	832	583	630	727	776	471
Thermococcus_sp_DS1	0	0	905	132	872	705	745	794	831	688
Thermococcus_sp_E10P11	0	0	954	381	946	908	909	914	924	904
Thermococcus_sp_E10P8	0	0	954	381	944	906	906	912	922	902
Thermococcus_sp_E15p33	0	0	963	391	951	922	924	929	938	918
Thermococcus_sp_EXT09c	0	0	931	306	909	839	845	855	875	832
Thermococcus_sp_IRI_05c	0	0	908	143	875	699	738	785	823	681
Thermococcus_sp_IRI10c	0	0	910	132	879	712	732	784	816	686
Thermococcus_sp_IRI14c	0	0	908	133	879	712	729	778	816	690
Thermococcus_sp_IRI24c	0	0	898	132	873	709	726	775	807	684
Thermococcus_sp_IRI25c	0	0	910	134	881	713	732	778	813	687
Thermococcus_sp_IRI27c2	0	0	898	132	872	706	725	778	808	680
Thermococcus_sp_IRI29c	0	0	898	132	872	708	724	777	808	679
Thermococcus_sp_IRI_33c	0	0	904	132	872	705	744	790	828	684
Thermococcus_sp_TPV	0	0	940	308	920	857	864	874	889	851
Thermococcus_sp_unknown	0	0	935	318	916	859	861	873	889	853
Thermococcus_stetteri_DSM_5262	0	0	884	115	838	676	713	747	783	658
Thermococcus_waiotapuensis_WT1	0	0	823	82	791	600	640	672	717	580
