	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
GCA_002214385@Thermococcus_gorgonarius_W_12	0	18	784	45	755	544	567	623	701	434
GCA_002214465@Thermococcus_barossii_SHCK_94	0	20	836	54	812	584	615	701	762	493
GCA_002214485@Thermococcus_pacificus_P4	0	18	814	54	795	548	595	676	745	446
GCA_002214505@Thermococcus_siculi_RG_20	0	17	821	55	800	552	587	668	738	446
GCA_002214525@Thermococcus_sp_P6	0	9	749	44	728	486	532	611	678	404
GCA_002214545@Thermococcus_thioreducens_OGL_20P	0	24	844	66	827	605	642	720	781	511
GCA_002214565@Thermococcus_radiotolerans_EJ2	0	15	840	53	821	570	618	697	769	485
GCA_002214585@Thermococcus_profundus_DT_5432	0	17	797	42	779	531	569	659	713	423
GCA_002214605@Thermococcus_chitonophagus	0	8	806	37	788	574	605	664	725	477
GCA_006274605@Thermococcus_indicus_IOH1	0	18	839	61	817	563	607	696	767	471
GCA_008152015@Thermococcus_aciditolerans_SY113	0	16	853	64	828	592	635	715	785	492
GCA_008245085@Pyrococcus_furiosus_DSM_3638_Reg	0	9	799	41	787	598	614	662	722	500
GCA_020386975@Thermococcus_bergensis_T7324	0	11	821	82	805	677	684	728	760	614
GCA_023746595@Thermococcus_argininiproducens_IOH2	0	12	854	82	835	696	700	738	796	632
GCA_024022995@Thermococcus_aggregans_TY	0	13	832	81	814	667	686	724	765	605
GCA_024707485@Thermococcus_sp_813A4	0	21	864	60	845	642	678	751	808	525
GCA_028471785@Thermococcus_kodakarensis_TS900	0	19	840	51	820	561	609	685	755	480
GCA_028471865@Thermococcus_kodakarensis_TS901	0	19	840	51	822	562	604	686	755	482
GCA_035621495@Thermococcus_sp_SY098	0	41	900	293	894	834	842	849	867	822
GCA_900012635@Thermococcus_chitonophagus_isolate_1	0	8	806	37	787	575	606	664	725	476
GCA_900198835@Thermococcus_henrietii_EXT12c	0	13	826	53	805	534	587	673	745	441
GCA_902813195@Thermococcus_sp_2319x1_Essen	0	14	844	84	819	682	692	724	769	621
GCA_904067545@Thermococcus_camini_IRI35c	0	17	821	64	801	565	603	674	747	468
Palaeococcus_helgesoni_DSM_15127	0	12	848	55	832	677	690	730	784	605
Pyrococcus_31_3	0	8	825	37	802	589	620	677	740	501
Pyrococcus_32_1	0	8	825	37	803	588	622	681	742	496
Pyrococcus_abyssi_GE2	0		799	42	776	568	599	653	711	455
Pyrococcus_endeavori_ES4	0	12	795	41	777	574	592	648	706	476
Pyrococcus_EXT16	0	10	822	37	807	599	620	683	741	494
Pyrococcus_sp_32_3	0	8	825	37	803	590	621	678	741	498
Pyrococcus_sp_32_4	0	8	824	37	802	589	621	674	740	498
Pyrococcus_sp_EXT_15c	0	14	798	41	777	567	593	654	719	495
Pyrococcus_sp_GE_23	0	10	802	39	776	560	576	638	708	451
Pyrococcus_sp_IRI_42C	0	11	790	38	766	577	596	644	702	463
Thermococcus_15_2	0	19	844	51	824	567	604	683	764	446
Thermococcus_23_2	0	16	843	56	824	590	625	715	783	493
Thermococcus_29_3	0	19	811	50	791	538	578	665	729	439
Thermococcus_31_3	0	15	837	58	817	579	635	698	772	506
Thermococcus_aegaeus_DSM_12767	0	15	827	90	809	686	696	723	770	625
Thermococcus_aggregans_DSM_12819	0	13	832	81	815	667	686	726	764	603
Thermococcus_alcaliphilus_DSM_10322	0	17	859	90	842	713	724	754	800	656
Thermococcus_AMTc11	0	17	867	62	849	619	653	735	807	519
Thermococcus_AMTc30	0	14	813	50	785	545	596	675	747	452
Thermococcus_AMTc51	0	16	822	55	799	538	588	670	747	444
Thermococcus_AMTc85	0	15	819	51	793	546	590	668	751	454
Thermococcus_atlanticus_DSM_15226	0	29	886	83	871	697	727	767	832	629
Thermococcus_barophilus_423_3_23	0	45	908	282	896	847	849	856	872	830
Thermococcus_barophilus_CH1	0	41	906	291	893	829	839	848	874	821
Thermococcus_barophilus_DT4	0	53	906	374	894	849	855	857	875	836
Thermococcus_coalescens_TS1	0	25	849	60	833	601	644	709	787	500
Thermococcus_E15P35	0	22	817	53	795	540	581	664	731	444
Thermococcus_EXT11c	0	17	808	48	787	534	588	674	735	458
Thermococcus_fumicolans_ST557	0	19	826	48	801	531	562	655	741	425
Thermococcus_IRI_06c	0	16	851	66	831	601	635	722	779	494
Thermococcus_IRI15c	0	22	834	62	813	571	608	678	759	486
Thermococcus_marinus_DSM_15227	0	15	824	51	801	557	593	677	745	454
Thermococcus_prieuri_Col3	0	18	847	49	826	565	622	690	764	461
Thermococcus_profundus_DSM_9503	0	17	794	42	775	526	565	657	709	424
Thermococcus_sp_23_4	0	16	843	56	823	592	625	712	780	488
Thermococcus_sp_26_2	0	14	808	47	783	515	571	651	720	439
Thermococcus_sp_33_3	0	20	827	58	803	546	587	671	737	441
Thermococcus_sp_9_3	0	19	814	53	793	556	582	674	732	441
Thermococcus_sp_AMTc09	0	17	804	50	777	504	559	645	714	421
Thermococcus_sp_AMTc102	0	13	803	50	777	512	561	645	710	437
Thermococcus_sp_AMTc71	0	14	806	60	784	542	566	659	728	446
Thermococcus_sp_AMTc72	0	14	806	60	784	541	567	658	726	446
Thermococcus_sp_AMTc79	0	20	818	60	796	548	581	665	739	448
Thermococcus_sp_AMTc94	0	19	818	54	796	549	585	668	737	454
Thermococcus_sp_CIR_03a	0	16	869	57	845	622	663	730	805	520
Thermococcus_sp_CIR_10a	0	41	905	293	892	847	853	860	875	840
Thermococcus_sp_DS1	0	26	865	65	849	649	683	747	806	541
Thermococcus_sp_E10P11	0	18	808	52	788	538	580	658	727	446
Thermococcus_sp_E10P8	0	18	808	52	786	537	584	663	727	451
Thermococcus_sp_E15p33	0	22	816	53	792	540	581	662	729	441
Thermococcus_sp_EXT09c	0	16	814	48	791	543	592	672	746	452
Thermococcus_sp_IRI_05c	0	23	856	67	843	641	681	752	798	542
Thermococcus_sp_IRI10c	0	22	832	63	811	573	607	678	757	478
Thermococcus_sp_IRI14c	0	22	834	62	813	570	605	679	761	483
Thermococcus_sp_IRI24c	0	24	828	66	807	579	613	680	758	481
Thermococcus_sp_IRI25c	0	22	836	62	814	572	612	683	761	483
Thermococcus_sp_IRI27c2	0	23	828	66	807	580	616	679	758	484
Thermococcus_sp_IRI29c	0	23	828	66	807	577	617	677	756	480
Thermococcus_sp_IRI_33c	0	25	864	65	849	649	683	750	808	546
Thermococcus_sp_TPV	0	13	824	48	802	544	575	672	740	438
Thermococcus_sp_unknown	0	18	815	59	792	550	593	671	744	457
Thermococcus_stetteri_DSM_5262	0	17	831	51	807	581	614	689	753	473
Thermococcus_waiotapuensis_WT1	0	14	786	34	752	520	550	625	694	421
