	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
Thermococcus_sp_AMTc09	0	62	830	119	806	628	643	691	737	596
Thermococcus_sp_AMTc102	0	58	823	123	799	617	639	695	734	589
Thermococcus_sp_AMTc71	0	72	840	235	813	673	685	730	760	654
Thermococcus_sp_AMTc72	0	72	840	235	814	674	687	732	760	656
Thermococcus_sp_AMTc79	0	67	838	129	816	634	666	714	755	606
Thermococcus_sp_AMTc94	0	74	840	127	821	632	663	718	753	605
Thermococcus_sp_CIR_03a	0	73	866	274	852	726	741	773	795	722
Thermococcus_sp_CIR_10a	0	35	845	72	829	584	647	723	769	510
Thermococcus_sp_DS1	0	202	985	503	983	976	977	976	978	975
Thermococcus_sp_E10P11	0	72	841	123	820	620	661	716	755	601
Thermococcus_sp_E10P8	0	72	841	123	820	620	661	716	755	601
Thermococcus_sp_E15p33	0	77	850	124	830	631	674	728	773	606
Thermococcus_sp_EXT09c	0	71	824	128	798	604	650	704	743	591
Thermococcus_sp_IRI_05c	0	124	914	346	904	852	854	866	882	850
Thermococcus_sp_IRI10c	0	105	890	270	874	760	767	796	824	735
Thermococcus_sp_IRI14c	0	102	891	269	873	757	766	797	829	735
Thermococcus_sp_IRI24c	0	114	886	275	870	752	767	788	814	731
Thermococcus_sp_IRI25c	0	103	893	272	875	760	772	794	828	735
Thermococcus_sp_IRI27c2	0	114	886	274	870	754	766	791	815	733
Thermococcus_sp_IRI29c	0	114	886	274	870	753	764	789	814	730
Thermococcus_sp_IRI_33c	1	219	1000	520	1000	1000	1000	1000	1000	1000
Thermococcus_sp_TPV	0	61	839	119	820	612	648	707	749	589
Thermococcus_sp_unknown	0	72	833	127	807	613	645	700	746	594
Thermococcus_stetteri_DSM_5262	0	50	818	112	802	606	644	692	739	582
Thermococcus_waiotapuensis_WT1	0	25	772	91	753	558	583	636	681	509
