	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
GCA_904067545@Thermococcus_camini_IRI35c	0	22	824	43	813	525	568	668	747	399
Palaeococcus_helgesoni_DSM_15127	0	20	821	41	802	570	615	681	750	438
Pyrococcus_31_3	0	27	884	71	878	750	776	807	848	650
Pyrococcus_32_1	0	27	884	71	878	747	777	807	849	650
Pyrococcus_abyssi_GE2	0	37	879	70	871	732	760	795	843	643
Pyrococcus_endeavori_ES4	0	26	853	81	844	721	745	773	813	645
Pyrococcus_EXT16	0	25	886	69	877	745	774	809	850	655
Pyrococcus_sp_32_3	0	27	884	71	878	748	774	806	849	649
Pyrococcus_sp_32_4	0	27	884	72	878	750	774	809	850	653
Pyrococcus_sp_EXT_15c	0	27	869	83	862	748	761	794	828	639
Pyrococcus_sp_GE_23	0	28	874	69	861	717	746	778	829	635
Pyrococcus_sp_IRI_42C	0		1000	459	1000	1000	1000	1000	1000	1000
Thermococcus_15_2	0	17	810	32	790	491	553	660	733	378
Thermococcus_23_2	0	16	814	32	798	520	581	673	737	411
Thermococcus_29_3	0	25	830	37	821	509	552	691	763	408
Thermococcus_31_3	0	19	815	37	797	539	574	676	749	419
Thermococcus_aegaeus_DSM_12767	0	15	825	44	811	623	647	695	763	484
Thermococcus_aggregans_DSM_12819	0	17	820	44	807	612	640	698	756	472
Thermococcus_alcaliphilus_DSM_10322	0	15	835	49	820	632	658	706	779	490
Thermococcus_AMTc11	0	29	873	52	852	579	628	732	801	436
Thermococcus_AMTc30	0	18	817	38	800	502	568	678	745	399
Thermococcus_AMTc51	0	18	826	37	813	510	585	687	760	394
Thermococcus_AMTc85	0	16	814	35	797	497	557	680	746	396
Thermococcus_atlanticus_DSM_15226	0	25	856	45	841	599	641	707	784	495
Thermococcus_barophilus_423_3_23	0	18	840	41	823	635	660	718	784	535
Thermococcus_barophilus_CH1	0	29	858	52	843	645	668	728	797	535
Thermococcus_barophilus_DT4	0	22	810	46	798	621	638	690	750	516
Thermococcus_coalescens_TS1	0	26	854	38	839	555	609	715	784	438
Thermococcus_E15P35	0	21	825	37	810	503	548	670	750	385
Thermococcus_EXT11c	0	23	812	35	797	495	564	676	738	388
Thermococcus_fumicolans_ST557	0	22	813	37	803	529	582	686	751	407
Thermococcus_IRI_06c	0	20	823	43	810	521	577	666	750	401
Thermococcus_IRI15c	0	22	836	44	827	531	572	672	760	405
Thermococcus_marinus_DSM_15227	0	35	855	45	840	564	607	700	781	437
Thermococcus_prieuri_Col3	0	17	814	31	796	512	561	668	735	398
Thermococcus_profundus_DSM_9503	0	19	803	33	792	519	554	668	739	389
Thermococcus_sp_23_4	0	16	815	32	798	522	583	674	736	408
Thermococcus_sp_26_2	0	23	839	35	822	510	574	689	763	414
Thermococcus_sp_33_3	0	22	835	39	822	503	554	680	754	400
Thermococcus_sp_9_3	0	28	841	36	827	492	548	673	755	392
Thermococcus_sp_AMTc09	0	24	836	36	819	506	562	681	756	407
Thermococcus_sp_AMTc102	0	21	833	36	817	506	567	680	752	414
Thermococcus_sp_AMTc71	0	19	812	34	800	518	565	659	738	406
Thermococcus_sp_AMTc72	0	19	812	34	800	517	567	659	737	403
Thermococcus_sp_AMTc79	0	19	828	33	815	515	568	681	751	403
Thermococcus_sp_AMTc94	0	26	828	36	812	492	548	674	754	410
Thermococcus_sp_CIR_03a	0	25	862	38	844	568	628	708	789	433
Thermococcus_sp_CIR_10a	0	23	865	48	854	669	680	750	812	551
Thermococcus_sp_DS1	0	16	840	39	818	557	610	701	767	439
Thermococcus_sp_E10P11	0	23	824	34	813	499	557	673	748	395
Thermococcus_sp_E10P8	0	23	824	34	813	504	557	673	748	392
Thermococcus_sp_E15p33	0	21	825	37	809	504	550	670	746	386
Thermococcus_sp_EXT09c	0	18	807	34	791	495	559	674	740	381
Thermococcus_sp_IRI_05c	0	19	844	42	829	550	611	712	783	441
Thermococcus_sp_IRI10c	0	22	836	47	827	532	578	676	763	409
Thermococcus_sp_IRI14c	0	22	836	44	825	528	569	672	758	398
Thermococcus_sp_IRI24c	0	20	836	44	827	523	580	674	764	416
Thermococcus_sp_IRI25c	0	22	838	44	827	531	572	674	762	403
Thermococcus_sp_IRI27c2	0	20	836	43	827	526	579	675	764	414
Thermococcus_sp_IRI29c	0	20	836	44	827	528	581	675	766	414
Thermococcus_sp_IRI_33c	0	17	840	38	821	560	616	703	771	439
Thermococcus_sp_TPV	0	24	857	39	840	525	595	702	769	418
Thermococcus_sp_unknown	0	24	824	34	804	502	565	678	740	407
Thermococcus_stetteri_DSM_5262	0	25	832	48	819	560	600	695	763	431
Thermococcus_waiotapuensis_WT1	0	17	779	34	759	493	552	632	699	391
