	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
GCA_023746595@Thermococcus_argininiproducens_IOH2	0	15	785	88	763	642	652	676	722	576
GCA_024022995@Thermococcus_aggregans_TY	0	13	754	82	734	608	622	658	694	544
GCA_024707485@Thermococcus_sp_813A4	0	39	821	71	800	612	641	712	763	532
GCA_028471785@Thermococcus_kodakarensis_TS900	0	31	804	55	780	543	585	663	714	459
GCA_028471865@Thermococcus_kodakarensis_TS901	0	31	804	55	780	540	586	666	717	460
GCA_035621495@Thermococcus_sp_SY098	0	75	876	386	862	807	807	819	835	795
GCA_900012635@Thermococcus_chitonophagus_isolate_1	0	17	793	52	769	573	590	652	707	482
GCA_900198835@Thermococcus_henrietii_EXT12c	0	22	795	57	772	507	550	636	708	421
GCA_902813195@Thermococcus_sp_2319x1_Essen	0	14	766	86	744	620	631	671	708	555
GCA_904067545@Thermococcus_camini_IRI35c	0	26	781	66	761	528	575	635	702	459
Palaeococcus_helgesoni_DSM_15127	0	21	778	70	751	617	631	676	719	549
Pyrococcus_31_3	0	15	781	53	763	575	588	652	698	473
Pyrococcus_32_1	0	15	781	53	763	572	585	652	700	473
Pyrococcus_abyssi_GE2	0	13	753	44	734	553	566	617	673	442
Pyrococcus_endeavori_ES4	0	14	746	44	722	546	563	610	664	450
Pyrococcus_EXT16	0	14	779	51	761	576	594	650	700	478
Pyrococcus_sp_32_3	0	15	780	53	762	572	588	650	699	477
Pyrococcus_sp_32_4	0	15	780	53	762	574	584	649	698	477
Pyrococcus_sp_EXT_15c	0	19	773	49	753	569	579	636	693	475
Pyrococcus_sp_GE_23	0	14	746	44	724	537	553	599	661	441
Pyrococcus_sp_IRI_42C	0	11	753	44	731	552	577	611	666	463
Thermococcus_15_2	0	29	800	58	780	551	587	641	712	452
Thermococcus_23_2	0	23	772	62	752	555	591	658	711	465
Thermococcus_29_3	0	30	784	60	764	509	552	626	699	427
Thermococcus_31_3	0	35	797	69	779	563	607	665	728	488
Thermococcus_aegaeus_DSM_12767	0	15	783	88	757	634	655	677	715	571
Thermococcus_aggregans_DSM_12819	0	13	753	82	735	610	619	660	694	545
Thermococcus_alcaliphilus_DSM_10322	0	22	796	88	772	657	676	700	741	599
Thermococcus_AMTc11	0	24	818	65	803	591	626	690	750	494
Thermococcus_AMTc30	0	30	794	52	769	520	558	645	706	431
Thermococcus_AMTc51	0	20	794	52	776	530	568	653	717	450
Thermococcus_AMTc85	0	24	795	51	771	511	558	632	703	424
Thermococcus_atlanticus_DSM_15226	0	35	833	95	815	664	685	727	770	605
Thermococcus_barophilus_423_3_23	1	67	872	399	855	803	810	813	833	797
Thermococcus_barophilus_CH1	0	86	892	381	879	829	832	839	854	816
Thermococcus_barophilus_DT4	0	75	852	311	839	769	776	785	808	752
Thermococcus_coalescens_TS1	0	28	824	63	803	585	621	700	752	505
Thermococcus_E15P35	0	30	788	57	766	514	552	624	702	433
Thermococcus_EXT11c	0	27	785	53	758	503	552	628	695	423
Thermococcus_fumicolans_ST557	0	27	788	56	759	504	550	622	700	420
Thermococcus_IRI_06c	0	29	790	61	770	560	594	658	728	472
Thermococcus_IRI15c	0	30	787	66	764	544	581	637	707	454
Thermococcus_marinus_DSM_15227	0	23	793	57	769	516	571	637	705	449
Thermococcus_prieuri_Col3	0	48	801	60	781	538	580	643	703	459
Thermococcus_profundus_DSM_9503	0	27	756	51	737	496	532	611	673	425
Thermococcus_sp_23_4	0	23	773	62	755	554	594	657	713	464
Thermococcus_sp_26_2	0	21	784	57	761	498	536	616	692	413
Thermococcus_sp_33_3	0	24	791	58	769	526	570	644	712	437
Thermococcus_sp_9_3	0	28	785	57	764	504	558	632	703	426
Thermococcus_sp_AMTc09	0	23	776	55	755	501	530	608	690	415
Thermococcus_sp_AMTc102	0	20	777	56	758	492	528	607	691	401
Thermococcus_sp_AMTc71	0	24	778	65	761	514	553	629	698	425
Thermococcus_sp_AMTc72	0	24	778	65	759	514	552	630	698	427
Thermococcus_sp_AMTc79	0	28	784	59	761	504	560	634	703	423
Thermococcus_sp_AMTc94	0	27	787	60	764	510	552	635	700	435
Thermococcus_sp_CIR_03a	0	43	839	62	821	587	636	705	771	497
Thermococcus_sp_CIR_10a	4	183	1000	606	1000	1000	1000	1000	1000	1000
Thermococcus_sp_DS1	0	38	813	63	793	602	636	695	746	527
Thermococcus_sp_E10P11	0	26	784	56	761	521	557	625	704	423
Thermococcus_sp_E10P8	0	26	784	56	762	520	561	627	702	427
Thermococcus_sp_E15p33	0	30	788	57	764	515	552	625	703	435
Thermococcus_sp_EXT09c	0	42	798	52	771	514	558	633	702	428
Thermococcus_sp_IRI_05c	0	34	820	72	797	599	640	695	752	526
Thermococcus_sp_IRI10c	0	30	788	66	765	546	582	642	709	458
Thermococcus_sp_IRI14c	0	30	787	66	765	541	582	638	709	455
Thermococcus_sp_IRI24c	0	28	785	61	767	548	576	649	713	462
Thermococcus_sp_IRI25c	0	30	789	66	767	542	578	644	711	453
Thermococcus_sp_IRI27c2	0	28	785	61	766	547	576	648	711	458
Thermococcus_sp_IRI29c	0	28	785	61	765	548	579	649	711	461
Thermococcus_sp_IRI_33c	0	39	815	64	794	603	640	695	747	525
Thermococcus_sp_TPV	0	27	800	54	781	515	564	645	710	428
Thermococcus_sp_unknown	0	32	807	53	782	531	572	647	715	436
Thermococcus_stetteri_DSM_5262	0	27	786	50	765	535	567	648	708	455
Thermococcus_waiotapuensis_WT1	0	15	734	42	704	472	508	580	637	408
