	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
Pyrococcus_sp_IRI_42C	0	24	761	37	736	431	499	594	667	342
Thermococcus_15_2	0	58	799	117	782	635	658	712	740	620
Thermococcus_23_2	0	43	772	108	755	621	639	679	717	602
Thermococcus_29_3	0	100	875	307	864	801	809	821	837	791
Thermococcus_31_3	0	57	789	113	772	606	626	680	713	581
Thermococcus_aegaeus_DSM_12767	0	14	760	43	744	490	530	635	686	407
Thermococcus_aggregans_DSM_12819	0	18	762	44	749	515	560	640	691	420
Thermococcus_alcaliphilus_DSM_10322	0	19	760	40	741	492	538	621	683	419
Thermococcus_AMTc11	0	82	859	131	845	686	711	761	800	655
Thermococcus_AMTc30	0	103	862	292	854	792	803	815	828	787
Thermococcus_AMTc51	0	78	842	265	830	743	762	787	805	735
Thermococcus_AMTc85	1	119	870	302	860	801	812	820	835	798
Thermococcus_atlanticus_DSM_15226	0	45	816	78	803	595	648	710	753	567
Thermococcus_barophilus_423_3_23	0	29	786	42	769	521	572	653	716	437
Thermococcus_barophilus_CH1	0	39	807	58	791	515	586	667	736	443
Thermococcus_barophilus_DT4	0	36	778	54	755	500	545	639	686	428
Thermococcus_coalescens_TS1	0	56	810	114	796	629	658	711	739	599
Thermococcus_E15P35	0	131	892	314	878	813	818	835	852	801
Thermococcus_EXT11c	0	110	860	298	853	792	802	817	830	787
Thermococcus_fumicolans_ST557	0	59	809	109	781	599	650	691	733	581
Thermococcus_IRI_06c	0	70	830	151	816	655	691	732	758	639
Thermococcus_IRI15c	0	78	834	130	816	640	670	714	760	615
Thermococcus_marinus_DSM_15227	0	90	859	211	844	728	742	771	806	722
Thermococcus_prieuri_Col3	0	62	804	117	788	639	655	703	745	619
Thermococcus_profundus_DSM_9503	0	48	803	93	786	613	648	709	737	584
Thermococcus_sp_23_4	0	43	773	108	756	621	641	681	719	602
Thermococcus_sp_26_2	1	96	878	294	854	776	789	808	826	768
Thermococcus_sp_33_3	0	107	887	310	874	811	820	832	846	799
Thermococcus_sp_9_3	0	111	886	311	873	805	814	830	844	798
Thermococcus_sp_AMTc09	1	112	893	297	873	789	802	825	841	780
Thermococcus_sp_AMTc102	1	110	885	300	866	791	803	825	839	786
Thermococcus_sp_AMTc71	0	68	825	135	809	647	678	718	756	627
Thermococcus_sp_AMTc72	0	68	825	135	810	645	676	716	757	626
Thermococcus_sp_AMTc79	0	108	887	308	871	814	819	832	847	803
Thermococcus_sp_AMTc94	0	108	885	312	873	808	818	830	846	800
Thermococcus_sp_CIR_03a	0	62	837	123	826	662	689	732	776	645
Thermococcus_sp_CIR_10a	0	39	824	45	810	540	588	681	750	445
Thermococcus_sp_DS1	0	76	823	118	804	631	667	717	757	615
Thermococcus_sp_E10P11	0	102	879	311	866	807	813	827	843	796
Thermococcus_sp_E10P8	0	102	879	311	866	806	813	825	842	795
Thermococcus_sp_E15p33	0	131	893	314	879	814	819	837	856	804
Thermococcus_sp_EXT09c	0	102	856	295	849	781	787	802	822	777
Thermococcus_sp_IRI_05c	0	72	817	130	795	635	658	713	755	598
Thermococcus_sp_IRI10c	0	78	836	126	816	647	675	721	760	621
Thermococcus_sp_IRI14c	0	79	834	130	817	643	671	713	759	615
Thermococcus_sp_IRI24c	0	77	832	120	814	638	668	716	761	613
Thermococcus_sp_IRI25c	0	78	841	130	822	643	674	721	766	618
Thermococcus_sp_IRI27c2	0	77	832	120	813	638	668	717	759	610
Thermococcus_sp_IRI29c	0	77	832	120	814	639	671	714	760	612
Thermococcus_sp_IRI_33c	0	76	824	118	805	634	668	722	759	616
Thermococcus_sp_TPV	3	207	1000	475	1000	1000	1000	1000	1000	1000
Thermococcus_sp_unknown	0	100	865	291	856	808	811	824	836	793
Thermococcus_stetteri_DSM_5262	0	62	834	111	819	664	689	747	775	624
Thermococcus_waiotapuensis_WT1	0	45	767	71	742	567	601	653	693	531
