	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
GCA_001484685@Thermococcus_sp_2319x1	0	10	779	38	762	538	573	663	708	455
GCA_001577775@Pyrococcus_kukulkanii_NCB100	0	24	811	41	792	545	586	667	724	453
GCA_001592435@Thermococcus_peptonophilus_OG_1	0	55	871	125	856	726	761	798	826	700
GCA_001647085@Thermococcus_piezophilus_CDGS	0	34	815	89	795	654	702	736	764	622
GCA_002197185@Thermococcus_sp_5_4	0	45	830	119	819	703	734	766	790	678
GCA_002214365@Thermococcus_celer_Vu_13	0	43	816	105	802	678	702	744	764	650
GCA_002214385@Thermococcus_gorgonarius_W_12	0	42	802	92	787	644	669	713	741	613
GCA_002214465@Thermococcus_barossii_SHCK_94	0	46	851	114	839	707	738	785	807	681
GCA_002214485@Thermococcus_pacificus_P4	0	48	822	117	808	680	716	752	772	662
GCA_002214505@Thermococcus_siculi_RG_20	0	50	833	108	825	697	721	755	786	671
GCA_002214525@Thermococcus_sp_P6	0	22	748	72	731	597	616	666	688	568
GCA_002214545@Thermococcus_thioreducens_OGL_20P	0	68	863	113	848	696	729	777	799	672
GCA_002214565@Thermococcus_radiotolerans_EJ2	0	38	829	114	818	680	719	755	777	661
GCA_002214585@Thermococcus_profundus_DT_5432	0	51	853	92	843	685	724	772	802	653
GCA_002214605@Thermococcus_chitonophagus	0	27	816	45	803	544	603	686	737	477
GCA_006274605@Thermococcus_indicus_IOH1	0	71	869	118	854	718	758	796	822	698
GCA_008152015@Thermococcus_aciditolerans_SY113	0	65	880	133	864	732	754	803	827	703
GCA_008245085@Pyrococcus_furiosus_DSM_3638_Reg	0	19	764	40	746	485	534	626	693	372
GCA_020386975@Thermococcus_bergensis_T7324	0	14	779	39	759	555	585	662	703	457
GCA_023746595@Thermococcus_argininiproducens_IOH2	0	16	787	36	766	477	516	643	712	344
GCA_024022995@Thermococcus_aggregans_TY	0	19	781	41	767	536	587	661	711	468
GCA_024707485@Thermococcus_sp_813A4	0	70	865	115	852	702	740	789	808	677
GCA_028471785@Thermococcus_kodakarensis_TS900	0	72	871	112	862	709	746	790	824	682
GCA_028471865@Thermococcus_kodakarensis_TS901	0	72	871	112	862	707	743	791	824	682
GCA_035621495@Thermococcus_sp_SY098	0	31	839	46	825	567	621	706	764	474
GCA_900012635@Thermococcus_chitonophagus_isolate_1	0	27	817	45	802	547	605	685	738	473
GCA_900198835@Thermococcus_henrietii_EXT12c	0	102	913	297	910	868	876	885	896	867
GCA_902813195@Thermococcus_sp_2319x1_Essen	0	11	772	39	756	537	576	658	699	454
GCA_904067545@Thermococcus_camini_IRI35c	0	67	851	121	835	701	729	772	800	676
Palaeococcus_helgesoni_DSM_15127	0	17	781	42	761	522	571	665	706	438
Pyrococcus_31_3	0	25	825	45	809	557	602	690	746	485
Pyrococcus_32_1	0	25	825	45	809	558	604	688	748	485
Pyrococcus_abyssi_GE2	0	27	792	36	779	546	595	680	729	465
Pyrococcus_endeavori_ES4	0	25	789	44	774	510	575	646	708	420
Pyrococcus_EXT16	0	27	825	46	812	564	610	694	751	484
Pyrococcus_sp_32_3	0	25	825	45	810	560	605	691	749	486
Pyrococcus_sp_32_4	0	25	825	45	809	553	605	688	748	484
Pyrococcus_sp_EXT_15c	0	27	808	42	797	553	598	679	739	465
Pyrococcus_sp_GE_23	0	22	791	37	773	534	590	664	723	462
Pyrococcus_sp_IRI_42C	0	21	785	31	765	494	546	640	704	386
Thermococcus_15_2	0	61	844	113	831	688	718	753	789	662
Thermococcus_23_2	0	45	829	117	818	704	734	765	787	676
Thermococcus_29_3	0	99	912	301	904	861	861	874	882	857
Thermococcus_31_3	0	67	853	117	837	700	725	763	788	669
Thermococcus_aegaeus_DSM_12767	0	21	786	42	766	529	565	660	711	428
Thermococcus_aggregans_DSM_12819	0	19	781	41	767	534	585	663	710	465
Thermococcus_alcaliphilus_DSM_10322	0	13	794	38	777	554	593	675	717	457
Thermococcus_AMTc11	0	72	881	125	867	738	759	805	826	708
Thermococcus_AMTc30	0	134	951	351	947	928	928	934	941	927
Thermococcus_AMTc51	0	102	907	286	895	833	842	862	877	816
Thermococcus_AMTc85	0	125	936	352	929	905	905	907	916	905
Thermococcus_atlanticus_DSM_15226	0	44	838	74	825	661	707	757	790	612
Thermococcus_barophilus_423_3_23	0	29	822	47	803	560	613	694	750	478
Thermococcus_barophilus_CH1	0	36	838	51	825	562	626	713	766	469
Thermococcus_barophilus_DT4	0	42	836	47	824	565	627	708	761	465
Thermococcus_coalescens_TS1	0	59	852	116	841	691	718	761	789	674
Thermococcus_E15P35	0	125	929	313	924	877	880	891	903	871
Thermococcus_EXT11c	0	127	940	339	934	914	915	916	922	911
Thermococcus_fumicolans_ST557	0	57	860	103	846	698	740	775	806	671
Thermococcus_IRI_06c	0	75	881	146	867	751	769	808	833	725
Thermococcus_IRI15c	0	67	863	115	849	712	741	779	810	680
Thermococcus_marinus_DSM_15227	0	76	872	208	866	773	791	810	825	760
Thermococcus_prieuri_Col3	0	65	860	120	843	691	725	764	802	668
Thermococcus_profundus_DSM_9503	0	50	851	92	841	689	724	770	799	653
Thermococcus_sp_23_4	0	45	830	118	819	701	732	765	790	674
Thermococcus_sp_26_2	0	86	884	260	874	798	810	827	845	790
Thermococcus_sp_33_3	0	120	930	311	923	880	881	895	903	872
Thermococcus_sp_9_3	0	122	928	306	921	881	882	890	899	872
Thermococcus_sp_AMTc09	0	87	881	264	872	795	808	827	842	790
Thermococcus_sp_AMTc102	0	81	877	259	868	791	801	824	839	784
Thermococcus_sp_AMTc71	0	51	851	129	834	703	726	777	794	678
Thermococcus_sp_AMTc72	0	51	851	129	835	700	728	775	794	676
Thermococcus_sp_AMTc79	0	107	927	297	918	859	865	876	886	851
Thermococcus_sp_AMTc94	0	113	921	311	914	869	875	887	891	864
Thermococcus_sp_CIR_03a	0	52	874	122	857	722	745	789	820	691
Thermococcus_sp_CIR_10a	0	37	847	48	838	599	639	732	783	484
Thermococcus_sp_DS1	0	78	874	118	858	722	759	801	820	687
Thermococcus_sp_E10P11	0	107	919	306	915	867	865	880	890	859
Thermococcus_sp_E10P8	0	107	919	306	913	867	865	877	891	859
Thermococcus_sp_E15p33	0	125	930	311	926	879	885	894	904	874
Thermococcus_sp_EXT09c	0	122	942	343	935	905	910	913	922	905
Thermococcus_sp_IRI_05c	0	78	872	117	855	716	755	798	817	688
Thermococcus_sp_IRI10c	0	67	865	110	852	710	741	784	814	681
Thermococcus_sp_IRI14c	0	67	863	115	850	711	740	780	809	679
Thermococcus_sp_IRI24c	0	62	862	124	848	716	743	778	814	681
Thermococcus_sp_IRI25c	0	67	864	115	850	711	739	780	810	680
Thermococcus_sp_IRI27c2	0	62	862	124	847	719	741	779	814	683
Thermococcus_sp_IRI29c	0	62	862	124	847	718	742	779	814	685
Thermococcus_sp_IRI_33c	0	77	869	115	855	720	753	795	816	678
Thermococcus_sp_TPV	0	96	909	295	905	861	872	880	888	860
Thermococcus_sp_unknown	0	182	1000	422	1000	1000	1000	1000	1000	1000
Thermococcus_stetteri_DSM_5262	0	57	857	112	848	716	740	787	812	688
Thermococcus_waiotapuensis_WT1	0	34	809	78	796	639	671	727	742	615
