	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
GCA_001577775@Pyrococcus_kukulkanii_NCB100	0	7	774	30	747	538	560	621	683	437
GCA_001592435@Thermococcus_peptonophilus_OG_1	0	5	796	22	778	567	593	658	710	483
GCA_001647085@Thermococcus_piezophilus_CDGS	0	9	750	25	727	538	573	620	672	456
GCA_002197185@Thermococcus_sp_5_4	0	6	766	25	749	549	575	650	695	472
GCA_002214365@Thermococcus_celer_Vu_13	0	6	781	26	762	526	561	645	708	449
GCA_002214385@Thermococcus_gorgonarius_W_12	0	4	718	22	702	497	524	591	640	428
GCA_002214465@Thermococcus_barossii_SHCK_94	0	7	767	28	752	534	573	634	702	454
GCA_002214485@Thermococcus_pacificus_P4	0	5	759	28	737	537	570	630	678	463
GCA_002214505@Thermococcus_siculi_RG_20	0	8	766	29	742	523	556	632	683	450
GCA_002214525@Thermococcus_sp_P6	0	1	706	23	692	486	518	584	639	417
GCA_002214545@Thermococcus_thioreducens_OGL_20P	0	19	808	35	789	586	611	677	733	492
GCA_002214565@Thermococcus_radiotolerans_EJ2	0	5	778	24	764	558	583	665	708	463
GCA_002214585@Thermococcus_profundus_DT_5432	0	3	757	26	744	520	551	627	675	444
GCA_002214605@Thermococcus_chitonophagus	0	6	781	23	757	549	569	624	684	441
GCA_006274605@Thermococcus_indicus_IOH1	0	18	807	28	788	571	614	668	724	486
GCA_008152015@Thermococcus_aciditolerans_SY113	0	10	812	29	799	593	618	693	738	510
GCA_008245085@Pyrococcus_furiosus_DSM_3638_Reg	0	6	787	22	772	594	611	660	713	480
GCA_020386975@Thermococcus_bergensis_T7324	0	16	821	33	807	724	730	745	769	711
GCA_023746595@Thermococcus_argininiproducens_IOH2	0	9	812	43	801	712	725	746	772	677
GCA_024022995@Thermococcus_aggregans_TY	0	26	813	26	801	704	712	728	764	683
GCA_024707485@Thermococcus_sp_813A4	0	18	813	28	790	577	606	680	726	496
GCA_028471785@Thermococcus_kodakarensis_TS900	0	13	820	25	802	582	606	682	740	498
GCA_028471865@Thermococcus_kodakarensis_TS901	0	13	820	25	802	583	608	681	740	498
GCA_035621495@Thermococcus_sp_SY098	0	18	813	27	801	667	686	721	752	603
GCA_900012635@Thermococcus_chitonophagus_isolate_1	0	6	781	23	757	551	573	621	684	435
GCA_900198835@Thermococcus_henrietii_EXT12c	0	13	783	24	762	514	554	627	690	428
GCA_902813195@Thermococcus_sp_2319x1_Essen	0	26	854	17	838	757	770	787	804	750
GCA_904067545@Thermococcus_camini_IRI35c	0	8	775	34	765	553	594	654	710	484
Palaeococcus_helgesoni_DSM_15127	0	13	794	23	773	617	646	689	726	544
Pyrococcus_31_3	0	7	788	24	765	555	585	633	697	449
Pyrococcus_32_1	0	7	788	24	764	553	586	633	697	448
Pyrococcus_abyssi_GE2	0	6	764	23	741	542	563	624	679	438
Pyrococcus_endeavori_ES4	0	4	738	27	718	539	541	596	662	426
Pyrococcus_EXT16	0	5	786	32	766	559	581	631	705	454
Pyrococcus_sp_32_3	0	7	788	23	764	554	583	633	697	448
Pyrococcus_sp_32_4	0	7	788	24	766	555	583	633	698	448
Pyrococcus_sp_EXT_15c	0	4	758	28	737	532	555	612	679	438
Pyrococcus_sp_GE_23	0	6	749	21	726	524	552	607	671	434
Pyrococcus_sp_IRI_42C	0	5	760	25	741	537	551	609	674	426
Thermococcus_15_2	0	8	747	22	730	512	552	611	672	446
Thermococcus_23_2	0	6	766	24	748	546	575	649	695	471
Thermococcus_29_3	0	10	761	25	744	520	547	624	681	428
Thermococcus_31_3	0	8	766	28	752	544	586	643	690	473
Thermococcus_aegaeus_DSM_12767	0	18	846	25	831	763	771	788	803	753
Thermococcus_aggregans_DSM_12819	0	26	813	26	801	706	712	731	765	684
Thermococcus_alcaliphilus_DSM_10322	0	21	859	17	852	779	784	795	819	773
Thermococcus_AMTc11	0	24	857	38	833	628	650	731	782	531
Thermococcus_AMTc30	0	3	746	23	729	496	533	599	668	421
Thermococcus_AMTc51	0	4	745	21	732	515	545	619	683	429
Thermococcus_AMTc85	0	3	753	21	735	480	533	595	665	401
Thermococcus_atlanticus_DSM_15226	0	11	814	25	802	630	650	693	745	536
Thermococcus_barophilus_423_3_23	0	14	813	27	796	665	675	712	747	608
Thermococcus_barophilus_CH1	0	20	826	38	813	678	695	735	764	608
Thermococcus_barophilus_DT4	0	13	783	28	765	625	638	672	711	577
Thermococcus_coalescens_TS1	0	12	811	31	791	571	618	683	737	493
Thermococcus_E15P35	0	11	767	19	749	509	552	623	682	425
Thermococcus_EXT11c	0	5	747	27	730	484	532	598	662	417
Thermococcus_fumicolans_ST557	0	7	769	23	755	513	548	627	689	433
Thermococcus_IRI_06c	0	13	779	33	761	543	576	641	704	458
Thermococcus_IRI15c	0	11	790	36	779	560	589	655	720	476
Thermococcus_marinus_DSM_15227	0	14	813	31	795	557	595	663	717	471
Thermococcus_prieuri_Col3	0	13	752	24	734	511	548	610	669	446
Thermococcus_profundus_DSM_9503	0	3	754	27	741	516	549	623	670	444
Thermococcus_sp_23_4	0	6	767	24	749	548	578	650	694	469
Thermococcus_sp_26_2	0	10	778	20	756	518	548	624	685	432
Thermococcus_sp_33_3	0	4	772	26	750	519	558	631	684	441
Thermococcus_sp_9_3	0	7	767	25	748	522	559	628	684	443
Thermococcus_sp_AMTc09	0	15	776	20	755	515	549	624	683	430
Thermococcus_sp_AMTc102	0	11	774	25	752	518	553	626	681	435
Thermococcus_sp_AMTc71	0	7	773	28	757	536	563	638	691	454
Thermococcus_sp_AMTc72	0	7	773	28	758	536	563	641	689	455
Thermococcus_sp_AMTc79	0	4	767	26	748	516	559	629	679	430
Thermococcus_sp_AMTc94	0	5	764	26	745	522	552	629	685	435
Thermococcus_sp_CIR_03a	0	14	828	26	812	590	624	684	741	490
Thermococcus_sp_CIR_10a	0	21	821	26	809	659	679	713	746	600
Thermococcus_sp_DS1	0	5	780	33	765	578	621	672	715	501
Thermococcus_sp_E10P11	0	10	764	24	748	523	562	631	680	425
Thermococcus_sp_E10P8	0	10	764	24	748	522	558	628	684	424
Thermococcus_sp_E15p33	0	10	768	19	749	512	551	624	682	422
Thermococcus_sp_EXT09c	0	7	756	21	736	500	539	608	672	432
Thermococcus_sp_IRI_05c	0	12	791	41	772	593	619	678	727	507
Thermococcus_sp_IRI10c	0	11	789	34	779	558	589	654	717	471
Thermococcus_sp_IRI14c	0	11	790	36	778	560	588	655	720	475
Thermococcus_sp_IRI24c	0	8	782	32	770	565	587	656	715	473
Thermococcus_sp_IRI25c	0	11	792	36	781	559	591	658	718	473
Thermococcus_sp_IRI27c2	0	7	782	32	770	565	583	654	714	472
Thermococcus_sp_IRI29c	0	7	782	32	770	562	587	656	714	471
Thermococcus_sp_IRI_33c	0	6	780	34	766	579	625	675	718	500
Thermococcus_sp_TPV	0	8	791	23	768	506	549	628	697	418
Thermococcus_sp_unknown	0	3	759	25	740	494	543	609	674	423
Thermococcus_stetteri_DSM_5262	0	10	794	40	779	562	599	654	709	491
Thermococcus_waiotapuensis_WT1	0	7	737	21	718	511	535	600	657	436
