	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
Thermococcus_IRI_06c	0	7	842	64	819	602	645	709	756	525
Thermococcus_IRI15c	0	8	862	67	840	633	676	739	785	552
Thermococcus_marinus_DSM_15227	0	9	838	69	813	584	634	710	761	497
Thermococcus_prieuri_Col3	0	8	852	53	829	602	657	729	774	519
Thermococcus_profundus_DSM_9503	0	6	815	56	796	582	609	691	739	505
Thermococcus_sp_23_4	0	6	865	59	853	646	694	764	802	573
Thermococcus_sp_26_2	0	3	818	51	791	544	598	671	740	475
Thermococcus_sp_33_3	0	4	824	58	800	561	609	690	740	498
Thermococcus_sp_9_3	0	5	818	58	796	546	610	688	732	489
Thermococcus_sp_AMTc09	0	4	816	54	790	539	595	672	735	477
Thermococcus_sp_AMTc102	0	3	818	54	791	547	598	673	737	483
Thermococcus_sp_AMTc71	0	8	839	63	818	590	643	718	760	537
Thermococcus_sp_AMTc72	0	8	839	63	818	590	645	717	761	533
Thermococcus_sp_AMTc79	0	4	820	53	798	560	618	683	734	509
Thermococcus_sp_AMTc94	0	4	817	59	795	560	613	686	734	504
Thermococcus_sp_CIR_03a	0	7	885	69	872	648	709	774	823	561
Thermococcus_sp_CIR_10a	0	12	905	103	888	768	789	821	853	696
Thermococcus_sp_DS1	0	7	867	68	852	653	694	767	813	564
Thermococcus_sp_E10P11	0	4	815	56	794	551	603	680	728	495
Thermococcus_sp_E10P8	0	4	815	56	795	549	603	682	728	493
Thermococcus_sp_E15p33	0	4	818	57	792	556	606	686	733	494
Thermococcus_sp_EXT09c	0	4	816	52	798	538	595	678	735	493
Thermococcus_sp_IRI_05c	0	8	876	70	865	670	716	773	825	585
Thermococcus_sp_IRI10c	0	9	858	66	838	639	674	736	780	549
Thermococcus_sp_IRI14c	0	8	862	67	841	632	676	737	783	548
Thermococcus_sp_IRI24c	0	7	853	65	832	631	672	736	779	552
Thermococcus_sp_IRI25c	0	8	864	66	843	636	674	741	789	553
Thermococcus_sp_IRI27c2	0	7	853	65	833	628	671	735	779	555
Thermococcus_sp_IRI29c	0	7	853	65	833	630	667	735	779	555
Thermococcus_sp_IRI_33c	0	8	864	68	850	652	693	765	809	565
Thermococcus_sp_TPV	0	6	822	51	796	558	603	681	743	483
Thermococcus_sp_unknown	0	2	816	53	797	557	599	678	735	477
Thermococcus_stetteri_DSM_5262	0	15	857	75	833	625	666	731	778	551
Thermococcus_waiotapuensis_WT1	0	7	806	49	776	579	604	678	736	496
