	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
Pyrococcus_sp_EXT_15c	0	52	889	256	862	804	811	816	844	791
Pyrococcus_sp_GE_23	0	34	878	102	853	723	735	766	805	645
Pyrococcus_sp_IRI_42C	0	25	874	78	848	690	701	740	795	606
Thermococcus_15_2	0	24	842	42	811	567	602	672	742	487
Thermococcus_23_2	0	13	818	43	771	543	580	653	711	455
Thermococcus_29_3	0	35	847	55	810	551	600	669	745	482
Thermococcus_31_3	0	24	830	49	800	546	588	661	727	467
Thermococcus_aegaeus_DSM_12767	0	14	815	44	774	562	587	636	718	461
Thermococcus_aggregans_DSM_12819	0	17	823	37	778	562	588	652	714	460
Thermococcus_alcaliphilus_DSM_10322	0	7	822	42	789	596	608	664	731	475
Thermococcus_AMTc11	0	28	878	55	851	603	652	730	796	517
Thermococcus_AMTc30	0	27	837	49	811	548	591	684	752	476
Thermococcus_AMTc51	0	30	849	43	814	553	589	679	746	483
Thermococcus_AMTc85	0	34	841	45	810	547	591	665	747	476
Thermococcus_atlanticus_DSM_15226	0	24	871	46	841	601	647	701	774	503
Thermococcus_barophilus_423_3_23	0	16	836	47	806	598	616	673	742	491
Thermococcus_barophilus_CH1	0	17	847	50	816	608	631	687	758	510
Thermococcus_barophilus_DT4	0	20	832	46	796	594	615	673	722	488
Thermococcus_coalescens_TS1	0	21	838	43	799	534	582	655	740	467
Thermococcus_E15P35	0	31	851	55	815	558	602	684	761	489
Thermococcus_EXT11c	0	26	830	44	797	536	577	663	728	470
Thermococcus_fumicolans_ST557	0	25	843	46	803	545	597	653	731	456
Thermococcus_IRI_06c	0	27	841	46	808	554	598	664	736	467
Thermococcus_IRI15c	0	27	843	43	804	538	587	670	731	475
Thermococcus_marinus_DSM_15227	0	30	877	50	837	557	600	694	766	474
Thermococcus_prieuri_Col3	0	24	857	40	821	575	615	691	753	487
Thermococcus_profundus_DSM_9503	0	19	814	43	784	533	560	644	709	451
Thermococcus_sp_23_4	0	13	818	44	771	547	583	655	712	462
Thermococcus_sp_26_2	0	36	877	46	841	577	635	715	775	518
Thermococcus_sp_33_3	0	37	855	53	818	567	609	685	757	491
Thermococcus_sp_9_3	0	31	848	56	812	559	602	681	753	483
Thermococcus_sp_AMTc09	0	37	864	47	827	571	626	706	770	508
Thermococcus_sp_AMTc102	0	37	869	46	836	571	619	705	772	509
Thermococcus_sp_AMTc71	0	19	822	44	781	528	577	651	726	452
Thermococcus_sp_AMTc72	0	19	822	44	780	530	575	651	725	451
Thermococcus_sp_AMTc79	0	35	847	50	813	554	602	671	749	483
Thermococcus_sp_AMTc94	0	34	853	54	817	568	608	676	751	484
Thermococcus_sp_CIR_03a	0	22	856	47	817	562	605	681	749	479
Thermococcus_sp_CIR_10a	0	19	873	48	848	636	658	717	784	531
Thermococcus_sp_DS1	0	29	848	45	809	557	606	669	738	480
Thermococcus_sp_E10P11	0	36	851	54	815	568	609	685	758	478
Thermococcus_sp_E10P8	0	36	851	54	813	568	609	683	758	479
Thermococcus_sp_E15p33	0	31	852	55	817	553	601	681	762	489
Thermococcus_sp_EXT09c	0	31	846	46	813	546	584	671	743	467
Thermococcus_sp_IRI_05c	0	24	844	51	799	535	588	660	729	466
Thermococcus_sp_IRI10c	0	27	840	44	800	533	585	666	730	468
Thermococcus_sp_IRI14c	0	27	843	42	804	538	588	671	735	472
Thermococcus_sp_IRI24c	0	30	834	44	795	529	587	664	722	456
Thermococcus_sp_IRI25c	0	28	849	43	810	541	590	673	738	472
Thermococcus_sp_IRI27c2	0	30	834	44	795	528	585	662	720	456
Thermococcus_sp_IRI29c	0	30	834	44	794	527	586	663	722	457
Thermococcus_sp_IRI_33c	0	32	849	44	810	563	605	672	741	483
Thermococcus_sp_TPV	0	31	881	45	844	581	628	717	787	498
Thermococcus_sp_unknown	0	30	845	47	816	542	587	672	746	464
Thermococcus_stetteri_DSM_5262	0	23	848	44	808	559	608	682	736	489
Thermococcus_waiotapuensis_WT1	0	16	804	40	748	490	536	611	677	418
