	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
GCA_024707485@Thermococcus_sp_813A4	0	47	884	130	849	675	692	756	799	642
GCA_028471785@Thermococcus_kodakarensis_TS900	0	68	889	125	869	670	713	765	821	649
GCA_028471865@Thermococcus_kodakarensis_TS901	0	68	889	125	870	676	713	766	819	645
GCA_035621495@Thermococcus_sp_SY098	0	26	866	67	836	578	627	712	780	498
GCA_900012635@Thermococcus_chitonophagus_isolate_1	0	25	857	54	817	559	617	693	754	461
GCA_900198835@Thermococcus_henrietii_EXT12c	0	55	879	158	849	688	725	772	802	675
GCA_902813195@Thermococcus_sp_2319x1_Essen	0	17	839	58	791	541	598	664	726	473
GCA_904067545@Thermococcus_camini_IRI35c	0	46	875	123	839	659	697	747	789	643
Palaeococcus_helgesoni_DSM_15127	0	13	827	47	791	539	590	669	725	463
Pyrococcus_31_3	0	23	844	47	803	556	603	681	744	461
Pyrococcus_32_1	0	23	844	47	803	559	605	681	741	457
Pyrococcus_abyssi_GE2	0	21	829	53	788	540	582	666	719	456
Pyrococcus_endeavori_ES4	0	12	819	63	788	501	560	636	717	393
Pyrococcus_EXT16	0	22	845	49	806	558	610	681	746	467
Pyrococcus_sp_32_3	0	23	844	47	803	562	604	680	742	461
Pyrococcus_sp_32_4	0	23	844	47	802	563	604	679	741	460
Pyrococcus_sp_EXT_15c	0	21	841	62	809	577	613	696	756	455
Pyrococcus_sp_GE_23	0	21	835	48	794	534	588	663	728	450
Pyrococcus_sp_IRI_42C	0	19	826	61	773	487	539	613	699	374
Thermococcus_15_2	0	31	837	90	802	632	657	706	743	598
Thermococcus_23_2	0	26	859	106	822	652	684	735	764	623
Thermococcus_29_3	0	59	869	152	836	685	722	763	797	664
Thermococcus_31_3	0	38	862	109	828	648	670	726	773	614
Thermococcus_aegaeus_DSM_12767	0	13	842	64	801	565	607	686	741	480
Thermococcus_aggregans_DSM_12819	0	17	832	71	804	572	622	689	744	502
Thermococcus_alcaliphilus_DSM_10322	0	17	835	64	797	568	618	681	740	486
Thermococcus_AMTc11	0	62	908	138	877	706	738	789	825	679
Thermococcus_AMTc30	0	52	862	136	834	684	708	754	790	652
Thermococcus_AMTc51	0	50	853	143	832	671	708	760	794	657
Thermococcus_AMTc85	0	60	871	144	836	683	712	759	797	658
Thermococcus_atlanticus_DSM_15226	0	44	874	80	848	639	678	748	796	602
Thermococcus_barophilus_423_3_23	0	18	856	49	815	565	605	703	744	458
Thermococcus_barophilus_CH1	0	22	863	70	830	577	629	718	778	488
Thermococcus_barophilus_DT4	0	24	852	55	811	575	621	703	752	472
Thermococcus_coalescens_TS1	0	37	877	119	837	652	687	745	787	628
Thermococcus_E15P35	0	61	882	146	853	695	729	777	809	672
Thermococcus_EXT11c	0	49	854	127	822	681	702	754	782	648
Thermococcus_fumicolans_ST557	0	74	901	137	868	728	763	796	834	700
Thermococcus_IRI_06c	0	60	883	137	854	670	708	760	803	638
Thermococcus_IRI15c	0	53	886	122	851	655	701	748	793	646
Thermococcus_marinus_DSM_15227	0	65	887	208	866	729	763	807	834	712
Thermococcus_prieuri_Col3	0	36	848	92	808	633	665	703	747	607
Thermococcus_profundus_DSM_9503	0	49	880	124	865	720	759	805	828	694
Thermococcus_sp_23_4	0	26	860	106	822	655	683	738	767	629
Thermococcus_sp_26_2	0	62	891	143	856	694	725	767	809	675
Thermococcus_sp_33_3	0	64	880	154	853	698	734	777	812	683
Thermococcus_sp_9_3	0	70	885	153	859	706	741	785	816	690
Thermococcus_sp_AMTc09	0	63	895	141	858	696	726	768	814	678
Thermococcus_sp_AMTc102	0	58	892	142	858	695	724	768	811	675
Thermococcus_sp_AMTc71	0	43	866	127	834	661	686	744	775	636
Thermococcus_sp_AMTc72	0	43	866	127	832	658	684	744	775	633
Thermococcus_sp_AMTc79	0	59	880	146	846	694	725	770	800	672
Thermococcus_sp_AMTc94	0	58	881	148	852	698	735	777	810	682
Thermococcus_sp_CIR_03a	0	43	880	116	845	672	699	759	795	650
Thermococcus_sp_CIR_10a	0	26	864	65	826	569	628	719	769	484
Thermococcus_sp_DS1	0	59	882	121	850	674	713	760	802	651
Thermococcus_sp_E10P11	0	63	881	148	853	691	730	776	811	674
Thermococcus_sp_E10P8	0	63	881	148	852	690	727	777	810	672
Thermococcus_sp_E15p33	0	61	883	145	854	695	732	778	809	679
Thermococcus_sp_EXT09c	0	56	870	129	841	695	722	771	809	667
Thermococcus_sp_IRI_05c	0	39	873	128	837	658	682	752	792	636
Thermococcus_sp_IRI10c	0	54	882	121	848	652	704	751	793	650
Thermococcus_sp_IRI14c	0	54	886	122	851	653	703	753	796	645
Thermococcus_sp_IRI24c	0	55	889	117	849	664	702	756	796	641
Thermococcus_sp_IRI25c	0	53	889	123	853	657	706	755	797	651
Thermococcus_sp_IRI27c2	0	54	888	117	849	666	702	756	795	642
Thermococcus_sp_IRI29c	0	54	888	117	849	664	704	756	797	645
Thermococcus_sp_IRI_33c	0	64	882	121	850	678	718	761	804	653
Thermococcus_sp_TPV	0	58	876	149	848	688	714	772	805	673
Thermococcus_sp_unknown	0	55	869	137	841	684	711	764	800	661
Thermococcus_stetteri_DSM_5262	0	44	873	123	841	653	697	733	780	639
Thermococcus_waiotapuensis_WT1	0	42	854	105	821	676	707	749	780	648
