	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
GCA_035621495@Thermococcus_sp_SY098	0	34	798	60	783	518	564	656	717	450
GCA_900012635@Thermococcus_chitonophagus_isolate_1	0	23	759	53	739	499	551	621	680	420
GCA_900198835@Thermococcus_henrietii_EXT12c	0	86	861	173	845	716	740	781	805	694
GCA_902813195@Thermococcus_sp_2319x1_Essen	0	11	723	48	701	487	538	596	649	419
GCA_904067545@Thermococcus_camini_IRI35c	0	80	821	116	800	627	648	701	742	597
Palaeococcus_helgesoni_DSM_15127	0	23	727	48	711	472	526	602	647	412
Pyrococcus_31_3	0	28	762	52	743	504	550	625	684	434
Pyrococcus_32_1	0	28	762	52	744	499	552	627	685	431
Pyrococcus_abyssi_GE2	0	35	743	54	719	504	548	616	663	412
Pyrococcus_endeavori_ES4	0	25	734	50	708	465	506	591	651	370
Pyrococcus_EXT16	0	23	762	52	744	503	558	627	685	441
Pyrococcus_sp_32_3	0	28	762	52	743	505	548	627	685	431
Pyrococcus_sp_32_4	0	28	762	52	744	502	549	625	685	434
Pyrococcus_sp_EXT_15c	0	26	761	52	744	512	555	629	681	430
Pyrococcus_sp_GE_23	0	25	748	52	724	506	553	612	668	434
Pyrococcus_sp_IRI_42C	0	21	737	49	709	458	518	597	664	354
Thermococcus_15_2	0	50	794	110	770	616	647	691	727	603
Thermococcus_23_2	0	38	776	110	750	616	643	679	704	596
Thermococcus_29_3	0	72	837	166	826	703	722	759	783	683
Thermococcus_31_3	0	68	811	123	788	632	649	702	737	599
Thermococcus_aegaeus_DSM_12767	0	9	744	50	721	500	543	609	658	419
Thermococcus_aggregans_DSM_12819	0	9	747	52	726	499	532	606	653	427
Thermococcus_alcaliphilus_DSM_10322	0	10	748	59	729	504	558	617	673	438
Thermococcus_AMTc11	0	64	827	119	809	651	673	722	761	609
Thermococcus_AMTc30	0	81	844	170	836	708	731	770	790	690
Thermococcus_AMTc51	0	79	836	161	819	690	705	743	771	666
Thermococcus_AMTc85	0	70	830	170	820	684	714	753	778	664
Thermococcus_atlanticus_DSM_15226	0	45	820	69	801	605	644	702	751	567
Thermococcus_barophilus_423_3_23	0	24	782	57	763	509	542	648	689	426
Thermococcus_barophilus_CH1	0	34	808	60	792	527	579	668	727	452
Thermococcus_barophilus_DT4	0	36	783	59	766	489	544	631	703	426
Thermococcus_coalescens_TS1	0	72	815	115	794	614	643	702	739	595
Thermococcus_E15P35	0	94	861	169	842	718	741	775	803	699
Thermococcus_EXT11c	0	79	840	168	826	701	731	761	781	686
Thermococcus_fumicolans_ST557	0	92	845	149	825	694	718	756	790	674
Thermococcus_IRI_06c	0	72	814	116	799	645	655	711	741	615
Thermococcus_IRI15c	0	83	832	115	811	640	667	707	750	613
Thermococcus_marinus_DSM_15227	0	70	820	135	806	648	669	719	750	627
Thermococcus_prieuri_Col3	0	52	800	111	776	617	640	684	726	598
Thermococcus_profundus_DSM_9503	0	84	860	144	847	716	742	782	810	690
Thermococcus_sp_23_4	0	38	777	111	751	619	645	681	704	598
Thermococcus_sp_26_2	0	84	825	155	803	671	688	728	758	647
Thermococcus_sp_33_3	0	89	846	166	825	696	719	756	785	674
Thermococcus_sp_9_3	0	97	853	171	834	705	725	766	795	685
Thermococcus_sp_AMTc09	0	87	830	162	811	679	688	733	763	651
Thermococcus_sp_AMTc102	0	80	818	156	796	668	684	725	753	642
Thermococcus_sp_AMTc71	0	51	812	120	792	628	649	704	729	606
Thermococcus_sp_AMTc72	0	51	812	120	792	629	651	704	729	608
Thermococcus_sp_AMTc79	0	65	840	158	816	685	711	751	770	661
Thermococcus_sp_AMTc94	0	72	846	164	833	702	722	759	789	675
Thermococcus_sp_CIR_03a	0	53	827	113	809	640	678	717	752	625
Thermococcus_sp_CIR_10a	0	35	801	57	780	519	556	660	718	437
Thermococcus_sp_DS1	0	68	827	116	812	644	679	722	750	611
Thermococcus_sp_E10P11	0	77	849	163	833	709	733	770	793	691
Thermococcus_sp_E10P8	0	77	849	163	834	711	732	769	794	691
Thermococcus_sp_E15p33	0	94	861	169	841	719	740	775	801	699
Thermococcus_sp_EXT09c	0	70	838	167	824	706	729	771	790	691
Thermococcus_sp_IRI_05c	0	71	835	116	820	626	657	710	750	609
Thermococcus_sp_IRI10c	0	83	835	113	814	638	666	711	753	615
Thermococcus_sp_IRI14c	0	83	832	115	811	636	666	707	748	612
Thermococcus_sp_IRI24c	0	76	826	112	802	634	665	713	747	609
Thermococcus_sp_IRI25c	0	83	833	115	811	637	666	708	749	614
Thermococcus_sp_IRI27c2	0	76	826	113	802	636	664	713	747	608
Thermococcus_sp_IRI29c	0	76	826	113	802	634	665	713	747	609
Thermococcus_sp_IRI_33c	0	65	826	113	812	643	674	720	754	607
Thermococcus_sp_TPV	0	76	851	166	832	692	722	764	784	676
Thermococcus_sp_unknown	0	79	839	173	830	703	722	770	789	684
Thermococcus_stetteri_DSM_5262	0	56	819	102	797	638	669	719	756	609
Thermococcus_waiotapuensis_WT1	0	61	801	102	783	626	657	697	726	600
