	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
GCA_020386975@Thermococcus_bergensis_T7324	1	14	834	63	781	590	610	666	713	505
GCA_023746595@Thermococcus_argininiproducens_IOH2	1	28	849	70	811	602	639	700	752	491
GCA_024022995@Thermococcus_aggregans_TY	1	17	842	64	795	573	613	662	717	503
GCA_024707485@Thermococcus_sp_813A4	1	46	884	133	844	673	698	758	794	633
GCA_028471785@Thermococcus_kodakarensis_TS900	1	40	857	78	808	589	638	698	740	545
GCA_028471865@Thermococcus_kodakarensis_TS901	1	40	856	78	808	592	638	697	740	543
GCA_035621495@Thermococcus_sp_SY098	1	53	901	84	862	685	711	767	812	608
GCA_900012635@Thermococcus_chitonophagus_isolate_1	1	14	824	36	777	534	570	624	696	450
GCA_900198835@Thermococcus_henrietii_EXT12c	1	41	871	81	828	595	648	701	756	567
GCA_902813195@Thermococcus_sp_2319x1_Essen	0	15	843	69	792	608	635	682	725	529
GCA_904067545@Thermococcus_camini_IRI35c	1	52	862	129	814	635	657	718	753	604
Palaeococcus_helgesoni_DSM_15127	1	36	867	81	828	628	664	716	764	565
Pyrococcus_31_3	1	17	837	35	790	547	581	639	710	461
Pyrococcus_32_1	1	17	837	35	790	545	583	637	709	459
Pyrococcus_abyssi_GE2	1	21	817	38	753	483	527	601	663	405
Pyrococcus_endeavori_ES4	1	19	806	45	752	503	537	603	679	400
Pyrococcus_EXT16	1	18	833	41	793	546	580	638	717	465
Pyrococcus_sp_32_3	1	17	837	35	789	544	584	635	707	460
Pyrococcus_sp_32_4	1	17	837	35	790	544	582	640	708	455
Pyrococcus_sp_EXT_15c	1	25	811	41	774	523	556	619	697	443
Pyrococcus_sp_GE_23	1	15	808	37	751	487	527	600	659	401
Pyrococcus_sp_IRI_42C	1	22	816	42	770	497	539	605	681	372
Thermococcus_15_2	1	37	837	67	797	612	638	703	743	569
Thermococcus_23_2	1	38	845	106	812	650	677	728	763	619
Thermococcus_29_3	1	38	844	74	805	576	621	674	731	534
Thermococcus_31_3	1	50	861	106	827	631	667	722	764	598
Thermococcus_aegaeus_DSM_12767	1	14	858	62	817	623	648	697	750	535
Thermococcus_aggregans_DSM_12819	1	18	847	59	803	583	618	674	728	509
Thermococcus_alcaliphilus_DSM_10322	0	23	850	64	814	630	666	717	758	561
Thermococcus_AMTc11	1	55	902	129	869	684	712	764	805	644
Thermococcus_AMTc30	1	45	858	75	811	585	626	682	733	547
Thermococcus_AMTc51	1	41	855	78	815	592	631	688	741	556
Thermococcus_AMTc85	1	50	858	69	811	582	617	686	737	535
Thermococcus_atlanticus_DSM_15226	5	207	1000	624	1000	1000	1000	1000	1000	1000
Thermococcus_barophilus_423_3_23	0	45	891	72	850	671	700	751	796	606
Thermococcus_barophilus_CH1	0	41	907	93	870	686	712	764	814	618
Thermococcus_barophilus_DT4	0	43	861	75	823	628	651	703	755	552
Thermococcus_coalescens_TS1	1	52	893	115	850	674	707	756	794	637
Thermococcus_E15P35	1	41	844	71	803	574	623	674	723	543
Thermococcus_EXT11c	1	47	851	73	803	580	617	678	730	544
Thermococcus_fumicolans_ST557	1	49	847	79	796	590	628	685	738	544
Thermococcus_IRI_06c	1	59	866	117	819	621	649	705	747	585
Thermococcus_IRI15c	1	62	869	127	822	641	675	730	769	616
Thermococcus_marinus_DSM_15227	1	34	850	83	800	570	616	690	740	536
Thermococcus_prieuri_Col3	1	43	847	78	806	612	651	708	739	573
Thermococcus_profundus_DSM_9503	1	31	833	69	781	566	615	677	715	512
Thermococcus_sp_23_4	1	37	845	105	811	649	678	730	761	611
Thermococcus_sp_26_2	1	34	842	71	794	579	617	678	720	547
Thermococcus_sp_33_3	1	55	861	79	815	585	631	687	735	547
Thermococcus_sp_9_3	1	57	856	76	814	581	633	686	733	557
Thermococcus_sp_AMTc09	1	39	843	75	797	579	623	675	725	549
Thermococcus_sp_AMTc102	1	39	846	78	796	577	622	677	727	550
Thermococcus_sp_AMTc71	1	39	833	114	788	602	636	700	733	564
Thermococcus_sp_AMTc72	1	41	833	112	789	605	637	700	736	565
Thermococcus_sp_AMTc79	1	33	849	72	808	582	626	676	736	551
Thermococcus_sp_AMTc94	1	44	847	77	806	571	619	676	725	530
Thermococcus_sp_CIR_03a	1	42	896	121	867	686	707	764	811	645
Thermococcus_sp_CIR_10a	0	40	890	78	853	671	700	756	803	607
Thermococcus_sp_DS1	1	72	894	125	859	673	710	757	803	634
Thermococcus_sp_E10P11	1	38	844	76	798	569	617	672	728	535
Thermococcus_sp_E10P8	1	38	844	76	799	569	617	673	726	538
Thermococcus_sp_E15p33	1	41	844	71	802	575	627	676	723	544
Thermococcus_sp_EXT09c	1	39	843	77	799	579	622	686	727	546
Thermococcus_sp_IRI_05c	1	54	885	130	843	666	708	758	795	635
Thermococcus_sp_IRI10c	1	66	869	127	820	646	681	729	767	625
Thermococcus_sp_IRI14c	1	67	869	127	824	641	675	729	769	617
Thermococcus_sp_IRI24c	1	66	865	130	824	634	671	723	760	618
Thermococcus_sp_IRI25c	1	63	873	129	827	640	678	731	769	614
Thermococcus_sp_IRI27c2	1	65	865	129	823	633	670	723	757	616
Thermococcus_sp_IRI29c	1	65	865	129	822	633	671	724	759	617
Thermococcus_sp_IRI_33c	1	66	889	128	853	673	708	758	803	632
Thermococcus_sp_TPV	1	40	879	85	832	593	633	699	759	569
Thermococcus_sp_unknown	1	44	850	75	804	583	613	677	725	536
Thermococcus_stetteri_DSM_5262	1	33	872	73	819	589	647	707	749	555
Thermococcus_waiotapuensis_WT1	1	23	816	53	761	557	595	639	692	503
