	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
Thermococcus_barophilus_DT4	0	41	844	70	803	555	608	686	743	469
Thermococcus_coalescens_TS1	0	96	913	328	898	831	841	858	877	832
Thermococcus_E15P35	0	65	853	136	822	644	656	725	758	602
Thermococcus_EXT11c	0	56	850	122	813	630	661	714	754	600
Thermococcus_fumicolans_ST557	0	49	839	130	810	629	673	717	759	607
Thermococcus_IRI_06c	0	94	893	234	868	742	769	794	819	728
Thermococcus_IRI15c	0	80	891	280	867	767	790	804	831	758
Thermococcus_marinus_DSM_15227	0	54	847	142	810	634	672	706	751	613
Thermococcus_prieuri_Col3	0	67	852	142	825	681	694	745	769	655
Thermococcus_profundus_DSM_9503	0	49	819	110	786	589	619	684	737	563
Thermococcus_sp_23_4	0	64	850	274	821	748	761	783	791	740
Thermococcus_sp_26_2	0	52	834	121	799	635	652	706	745	600
Thermococcus_sp_33_3	0	60	865	139	834	652	682	741	773	625
Thermococcus_sp_9_3	0	67	866	140	829	647	668	729	768	615
Thermococcus_sp_AMTc09	0	55	838	123	795	622	646	700	735	593
Thermococcus_sp_AMTc102	0	55	833	125	791	627	647	694	733	592
Thermococcus_sp_AMTc71	0	59	841	234	815	679	699	728	761	669
Thermococcus_sp_AMTc72	0	59	841	234	815	680	697	726	760	670
Thermococcus_sp_AMTc79	0	58	857	136	821	639	658	726	755	605
Thermococcus_sp_AMTc94	0	60	856	140	822	651	665	732	766	611
Thermococcus_sp_CIR_03a	0	74	894	261	865	752	769	794	823	743
Thermococcus_sp_CIR_10a	0	46	875	77	848	596	653	734	797	519
Thermococcus_sp_DS1	0	106	901	316	876	812	823	839	850	803
Thermococcus_sp_E10P11	0	55	851	132	817	643	665	726	756	604
Thermococcus_sp_E10P8	0	55	851	132	816	644	664	727	759	602
Thermococcus_sp_E15p33	0	65	853	136	822	642	659	728	758	604
Thermococcus_sp_EXT09c	0	73	862	131	825	639	668	718	768	605
Thermococcus_sp_IRI_05c	0	124	930	408	910	863	870	880	894	864
Thermococcus_sp_IRI10c	0	82	890	278	866	766	788	803	829	755
Thermococcus_sp_IRI14c	0	79	890	280	865	768	789	803	828	757
Thermococcus_sp_IRI24c	0	94	894	292	868	772	793	815	830	763
Thermococcus_sp_IRI25c	0	80	893	283	869	769	792	805	834	759
Thermococcus_sp_IRI27c2	0	93	894	291	868	773	794	815	830	765
Thermococcus_sp_IRI29c	0	93	894	292	868	773	792	816	830	766
Thermococcus_sp_IRI_33c	0	108	905	316	880	815	828	846	858	808
Thermococcus_sp_TPV	0	56	864	128	820	635	661	717	764	598
Thermococcus_sp_unknown	0	57	855	123	822	640	659	714	762	604
Thermococcus_stetteri_DSM_5262	0	52	861	117	831	653	675	722	764	622
Thermococcus_waiotapuensis_WT1	0	28	808	81	765	576	602	659	700	544
