	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
GCA_900012635@Thermococcus_chitonophagus_isolate_1	0	22	779	12	760	531	564	646	700	451
GCA_900198835@Thermococcus_henrietii_EXT12c	0	68	850	27	840	693	722	766	797	658
GCA_902813195@Thermococcus_sp_2319x1_Essen	0	26	809	17	796	594	630	688	740	514
GCA_904067545@Thermococcus_camini_IRI35c	0	66	860	31	845	676	718	766	790	654
Palaeococcus_helgesoni_DSM_15127	0	22	805	11	780	546	597	670	715	472
Pyrococcus_31_3	0	20	789	10	766	529	572	650	701	456
Pyrococcus_32_1	0	20	789	10	766	529	574	648	700	456
Pyrococcus_abyssi_GE2	0	24	763	13	740	489	551	616	670	425
Pyrococcus_endeavori_ES4	0	16	788	13	767	511	552	636	701	423
Pyrococcus_EXT16	0	21	784	14	767	537	579	651	704	457
Pyrococcus_sp_32_3	0	20	789	10	768	533	574	646	703	454
Pyrococcus_sp_32_4	0	20	789	10	766	532	573	648	702	454
Pyrococcus_sp_EXT_15c	0	19	785	13	768	540	566	645	699	449
Pyrococcus_sp_GE_23	0	21	756	10	731	484	543	597	662	419
Pyrococcus_sp_IRI_42C	0	18	769	17	749	474	529	616	679	389
Thermococcus_15_2	0	46	812	15	799	634	665	707	750	597
Thermococcus_23_2	0	35	805	21	792	651	685	724	747	629
Thermococcus_29_3	0	66	829	22	817	674	704	749	772	644
Thermococcus_31_3	0	47	827	24	815	662	710	737	766	635
Thermococcus_aegaeus_DSM_12767	0	22	815	18	800	598	627	704	754	497
Thermococcus_aggregans_DSM_12819	0	15	791	13	768	564	596	657	717	487
Thermococcus_alcaliphilus_DSM_10322	0	21	806	23	792	587	635	707	744	498
Thermococcus_AMTc11	0	54	863	28	846	681	717	761	803	657
Thermococcus_AMTc30	0	60	827	22	816	674	709	751	775	650
Thermococcus_AMTc51	0	56	826	25	812	674	691	743	771	638
Thermococcus_AMTc85	0	56	824	26	814	664	694	734	768	638
Thermococcus_atlanticus_DSM_15226	0	39	834	16	818	620	662	723	767	578
Thermococcus_barophilus_423_3_23	0	28	826	13	813	577	626	706	760	495
Thermococcus_barophilus_CH1	0	31	830	19	814	581	630	699	753	498
Thermococcus_barophilus_DT4	0	28	803	14	782	570	601	680	734	455
Thermococcus_coalescens_TS1	0	54	862	15	847	696	727	767	793	671
Thermococcus_E15P35	0	65	835	24	823	671	708	751	773	647
Thermococcus_EXT11c	0	61	822	19	810	678	701	748	769	645
Thermococcus_fumicolans_ST557	0	54	843	23	828	678	708	758	786	650
Thermococcus_IRI_06c	0	60	841	26	827	691	721	764	785	665
Thermococcus_IRI15c	0	60	850	32	833	669	712	758	785	639
Thermococcus_marinus_DSM_15227	0	65	865	36	855	703	732	772	812	675
Thermococcus_prieuri_Col3	0	45	818	16	805	639	664	710	756	600
Thermococcus_profundus_DSM_9503	0	56	844	28	828	682	715	764	793	655
Thermococcus_sp_23_4	0	35	805	21	790	648	684	723	746	627
Thermococcus_sp_26_2	0	63	815	25	798	642	677	714	748	612
Thermococcus_sp_33_3	0	62	840	23	826	682	701	754	780	650
Thermococcus_sp_9_3	0	65	834	28	822	674	708	753	777	650
Thermococcus_sp_AMTc09	0	66	818	27	803	646	676	713	753	616
Thermococcus_sp_AMTc102	0	67	817	25	802	645	680	718	751	614
Thermococcus_sp_AMTc71	0	45	825	19	805	651	685	729	762	625
Thermococcus_sp_AMTc72	0	45	825	19	805	650	685	729	762	623
Thermococcus_sp_AMTc79	0	63	837	23	821	675	708	752	780	647
Thermococcus_sp_AMTc94	0	64	835	23	823	671	706	753	773	644
Thermococcus_sp_CIR_03a	0	49	857	19	847	683	724	767	797	659
Thermococcus_sp_CIR_10a	0	40	829	12	816	583	629	703	764	499
Thermococcus_sp_DS1	0	60	849	20	837	692	715	765	790	652
Thermococcus_sp_E10P11	0	64	834	21	821	672	707	750	770	645
Thermococcus_sp_E10P8	0	64	834	21	821	671	710	753	769	645
Thermococcus_sp_E15p33	0	65	834	24	822	670	705	749	773	647
Thermococcus_sp_EXT09c	0	59	821	23	808	679	705	748	772	655
Thermococcus_sp_IRI_05c	0	56	845	21	835	672	713	758	791	650
Thermococcus_sp_IRI10c	0	60	850	32	834	672	711	759	786	642
Thermococcus_sp_IRI14c	0	60	851	32	834	670	711	758	787	639
Thermococcus_sp_IRI24c	0	62	861	26	847	676	720	769	792	651
Thermococcus_sp_IRI25c	0	60	851	32	834	670	709	760	787	641
Thermococcus_sp_IRI27c2	0	62	861	26	848	672	718	771	791	650
Thermococcus_sp_IRI29c	0	62	861	26	848	672	723	769	790	651
Thermococcus_sp_IRI_33c	0	60	852	19	842	691	718	766	795	654
Thermococcus_sp_TPV	0	67	846	22	835	681	711	751	786	643
Thermococcus_sp_unknown	0	62	835	25	822	662	701	748	772	642
Thermococcus_stetteri_DSM_5262	2	164	1000	591	1000	1000	1000	1000	1000	1000
Thermococcus_waiotapuensis_WT1	0	45	821	25	802	650	675	717	752	614
