	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
GCA_020386975@Thermococcus_bergensis_T7324	0	14	824	47	801	567	620	695	742	490
GCA_023746595@Thermococcus_argininiproducens_IOH2	0	14	837	49	821	518	575	691	766	368
GCA_024022995@Thermococcus_aggregans_TY	0	15	819	45	800	548	603	697	747	469
GCA_024707485@Thermococcus_sp_813A4	0	67	893	248	880	786	796	840	858	764
GCA_028471785@Thermococcus_kodakarensis_TS900	0	47	846	101	834	664	679	744	784	625
GCA_028471865@Thermococcus_kodakarensis_TS901	0	47	846	101	834	663	681	746	782	625
GCA_035621495@Thermococcus_sp_SY098	0	21	854	57	831	583	632	727	782	491
GCA_900012635@Thermococcus_chitonophagus_isolate_1	0	15	790	47	762	514	559	648	703	419
GCA_900198835@Thermococcus_henrietii_EXT12c	0	45	849	124	825	660	693	740	775	625
GCA_902813195@Thermococcus_sp_2319x1_Essen	0	15	827	48	801	581	621	696	744	485
GCA_904067545@Thermococcus_camini_IRI35c	0	95	916		907	856	858	870	883	845
Palaeococcus_helgesoni_DSM_15127	0	16	839	47	819	594	631	723	770	497
Pyrococcus_31_3	0	17	804	47	775	518	574	661	716	432
Pyrococcus_32_1	0	17	804	47	775	520	576	660	715	431
Pyrococcus_abyssi_GE2	0	17	782	41	754	502	550	632	693	423
Pyrococcus_endeavori_ES4	0	14	776	37	755	476	527	610	686	371
Pyrococcus_EXT16	0	14	796	47	765	514	565	651	708	425
Pyrococcus_sp_32_3	0	17	804	48	775	516	571	660	716	432
Pyrococcus_sp_32_4	0	17	804	47	775	520	576	662	716	427
Pyrococcus_sp_EXT_15c	0	19	795	46	768	506	553	647	715	418
Pyrococcus_sp_GE_23	0	14		40	749	500	552	628	686	419
Pyrococcus_sp_IRI_42C	0	11	783	45	756	460	510	611	696	353
Thermococcus_15_2	0	50	837	149	821	696	717	753	779	678
Thermococcus_23_2	0	56	864	269	851	771	787	808	823	758
Thermococcus_29_3	0	43	838	116	822	653	686	746	771	629
Thermococcus_31_3	0	60	874	218	859	752	765	804	829	730
Thermococcus_aegaeus_DSM_12767	0	17	841	49	820	566	614	706	759	466
Thermococcus_aggregans_DSM_12819	0	15	819	45	800	551	600	696	746	467
Thermococcus_alcaliphilus_DSM_10322	0	16	833	48	814	592	637	723	763	491
Thermococcus_AMTc11	0	72	909	271	892	810	826	849	872	795
Thermococcus_AMTc30	0	50	836	115	812	657	692	745	770	634
Thermococcus_AMTc51	0	36	826	124	808	644	675	730	766	624
Thermococcus_AMTc85	0	46	834	113	810	649	685	740	762	625
Thermococcus_atlanticus_DSM_15226	0	34	867	104	852	675	723	771	815	637
Thermococcus_barophilus_423_3_23	0	23	845	60	825	583	624	724	771	481
Thermococcus_barophilus_CH1	0	26	854	61	832	597	635	732	782	499
Thermococcus_barophilus_DT4	0	27	825	53	809	560	605	701	762	456
Thermococcus_coalescens_TS1	0	66	881	226	866	765	784	808	835	743
Thermococcus_E15P35	0	48	846		827	662	694	750	779	637
Thermococcus_EXT11c	0	53	837	112	812	651	694	739	770	639
Thermococcus_fumicolans_ST557	0	46	839	123	819	651	686	746	774	632
Thermococcus_IRI_06c	0	86	910	268	891	818	823	851	864	798
Thermococcus_IRI15c	0	96	917	348	907	846	849	865	880	835
Thermococcus_marinus_DSM_15227	0	52	852	139	835	682	707	764	795	660
Thermococcus_prieuri_Col3	0	51	840	147	826	694	714	751	777	675
Thermococcus_profundus_DSM_9503	0	37	847	113	833	644	678	750	783	622
Thermococcus_sp_23_4	0	56	864	269	851	770	785	808	824	759
Thermococcus_sp_26_2	0	41	824	111	800	648	677	725	754	612
Thermococcus_sp_33_3	0	50	852	120	832	666	697	758	780	640
Thermococcus_sp_9_3	0	49	848	117	827	671	698	755	781	636
Thermococcus_sp_AMTc09	0	42	828	111	803	649	669	729	752	611
Thermococcus_sp_AMTc102	0	43	827	110	804	651	673	729	752	613
Thermococcus_sp_AMTc71	0	75	887	356	876	804	810	832	845	795
Thermococcus_sp_AMTc72	0	75	887	356	877	804	807	833	843	794
Thermococcus_sp_AMTc79	0	45	845	128	829	671	703	762	788	641
Thermococcus_sp_AMTc94	0	45	841	125	823	660	691	755	777	639
Thermococcus_sp_CIR_03a	0	57	895	241	885	777	797	830	852	756
Thermococcus_sp_CIR_10a	0	21	835	56	822	575	624	724	776	476
Thermococcus_sp_DS1	0	77	899	234	884	786	797	837	856	770
Thermococcus_sp_E10P11	0	45	838	118	819	653	685	742	774	625
Thermococcus_sp_E10P8	0	45	838	118	819	654	685	741	773	628
Thermococcus_sp_E15p33	0	48	846	121	827	660	696	750	779	641
Thermococcus_sp_EXT09c	0	50	832	116	807	648	682	728	761	621
Thermococcus_sp_IRI_05c	0	77	895	233	883	777	793	830	854	755
Thermococcus_sp_IRI10c	0	96	917	347	907	846	849	865	881	835
Thermococcus_sp_IRI14c	0	96	917	348	906	845	850	865	880	836
Thermococcus_sp_IRI24c	0	94	917	344	910	856	858	873	887	847
Thermococcus_sp_IRI25c	0	96	916	346	904	846	851	864	880	835
Thermococcus_sp_IRI27c2	0	94	917	344	910	853	856	873	887	847
Thermococcus_sp_IRI29c	0	94	917	344	909	854	856	873	886	845
Thermococcus_sp_IRI_33c	0	77	893	235	881	787	799	837	853	770
Thermococcus_sp_TPV	0	43	854	116	832	652	690	740	779	625
Thermococcus_sp_unknown	0	43	826	116	807	645	687	730	757	616
Thermococcus_stetteri_DSM_5262	0	39	846	112	829	658	695	747	779	628
Thermococcus_waiotapuensis_WT1	0	21	811	98	774	609	625	685	720	570
