	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
Thermococcus_sp_AMTc09	0	25	831	51	800	512	556	658	738	399
Thermococcus_sp_AMTc102	0	24	832	49	802	509	555	654	737	395
Thermococcus_sp_AMTc71	0	17	813	45	781	508	543	642	706	387
Thermococcus_sp_AMTc72	0	17	813	45	781	508	543	642	705	387
Thermococcus_sp_AMTc79	0	15	825	49	788	505	566	651	728	406
Thermococcus_sp_AMTc94	0	17	819	51	781	504	561	645	722	400
Thermococcus_sp_CIR_03a	0	16	844	49	816	544	579	675	746	420
Thermococcus_sp_CIR_10a	0	10	859	54	825	652	681	714	776	544
Thermococcus_sp_DS1	0	22	845	44	819	551	606	687	758	417
Thermococcus_sp_E10P11	0	18	820	47	786	497	561	651	728	404
Thermococcus_sp_E10P8	0	18	820	47	786	500	560	650	726	402
Thermococcus_sp_E15p33	0	18	820	50	786	496	559	650	727	394
Thermococcus_sp_EXT09c	0	14	810	50	776	506	556	643	723	393
Thermococcus_sp_IRI_05c	0	23	849	47	823	542	612	690	757	428
Thermococcus_sp_IRI10c	0	23	837	47	809	532	566	669	737	417
Thermococcus_sp_IRI14c	0	23	842	45	814	533	568	667	747	419
Thermococcus_sp_IRI24c	0	29	857	47	823	536	577	678	748	414
Thermococcus_sp_IRI25c	0	23	848	46	820	537	574	672	747	419
Thermococcus_sp_IRI27c2	0	29	857	47	821	539	579	678	748	411
Thermococcus_sp_IRI29c	0	29	857	47	822	535	579	677	748	406
Thermococcus_sp_IRI_33c	0	21	843	43	819	553	606	690	761	414
Thermococcus_sp_TPV	0	22	857	51	819	518	569	672	754	409
Thermococcus_sp_unknown	0	15	803	50	769	482	545	632	708	373
Thermococcus_stetteri_DSM_5262	0	28	870	69	839	592	637	713	777	488
Thermococcus_waiotapuensis_WT1	0	28	826	55	786	531	568	647	721	416
