	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
GCA_902813195@Thermococcus_sp_2319x1_Essen	0	21	821	44	788	581	606	675	737	494
GCA_904067545@Thermococcus_camini_IRI35c	0	80	859	102	830	649	693	736	779	630
Palaeococcus_helgesoni_DSM_15127	0	23	808	35	772	540	575	662	713	454
Pyrococcus_31_3	0	22	825	38	790	548	585	659	715	475
Pyrococcus_32_1	0	22	825	38	790	545	588	658	716	473
Pyrococcus_abyssi_GE2	0	21	814	40	773	521	562	633	697	445
Pyrococcus_endeavori_ES4	0	22	777	42	740	491	551	607	673	416
Pyrococcus_EXT16	0	32	825	40	794	562	590	668	716	482
Pyrococcus_sp_32_3	0	22	825	37	790	546	585	660	716	476
Pyrococcus_sp_32_4	0	22	825	38	790	548	585	659	715	475
Pyrococcus_sp_EXT_15c	0	28	804	42	766	533	575	632	701	443
Pyrococcus_sp_GE_23	0	20	802	38	765	512	553	613	679	440
Pyrococcus_sp_IRI_42C	0	23	801	37	765	493	522	611	686	390
Thermococcus_15_2	0	53	810	88	782	629	666	706	734	599
Thermococcus_23_2	0	45	811	103	780	632	670	698	723	612
Thermococcus_29_3	0	76	857	119	832	669	698	735	781	635
Thermococcus_31_3	0	68	853	93	816	639	676	710	755	621
Thermococcus_aegaeus_DSM_12767	0	16	810	44	784	558	586	658	719	462
Thermococcus_aggregans_DSM_12819	0	23	798	42	761	542	572	648	698	461
Thermococcus_alcaliphilus_DSM_10322	0	22	812	51	782	563	586	664	730	475
Thermococcus_AMTc11	0	119	926	115	903	714	740	800	846	666
Thermococcus_AMTc30	0	65	833	108	804	648	679	714	759	625
Thermococcus_AMTc51	0	60	833	111	817	659	684	717	765	621
Thermococcus_AMTc85	0	80	846	105	812	654	679	719	769	628
Thermococcus_atlanticus_DSM_15226	0	57	854	64	816	610	650	715	754	559
Thermococcus_barophilus_423_3_23	0	26	817	37	783	567	581	668	723	467
Thermococcus_barophilus_CH1	0	34	849	47	820	559	597	687	749	470
Thermococcus_barophilus_DT4	0	35	830	39	796	552	577	667	730	457
Thermococcus_coalescens_TS1	0	65	863	101	835	660	685	736	778	625
Thermococcus_E15P35	0	82	878	126	854	686	718	748	799	656
Thermococcus_EXT11c	0	67	835	108	801	642	679	706	754	616
Thermococcus_fumicolans_ST557	0	78	859	113	824	645	678	728	762	625
Thermococcus_IRI_06c	0	91	863	113	835	664	696	747	777	639
Thermococcus_IRI15c	0	81	867	101	840	653	696	740	781	622
Thermococcus_marinus_DSM_15227	0	92	895	118	870	713	744	788	821	683
Thermococcus_prieuri_Col3	0	69	847	90	820	639	687	726	755	619
Thermococcus_profundus_DSM_9503	0	63	833	137	807	656	681	721	766	637
Thermococcus_sp_23_4	0	45	811	103	779	631	669	697	722	612
Thermococcus_sp_26_2	0	89	873	108	836	676	703	743	784	641
Thermococcus_sp_33_3	0	85	868	124	841	676	704	745	791	651
Thermococcus_sp_9_3	0	95	872	124	847	684	712	751	798	655
Thermococcus_sp_AMTc09	0	90	862	109	830	670	695	736	778	637
Thermococcus_sp_AMTc102	0	82	856	105	825	665	690	730	775	636
Thermococcus_sp_AMTc71	0	61	839	104	806	649	681	721	752	618
Thermococcus_sp_AMTc72	0	61	839	103	805	649	681	720	752	617
Thermococcus_sp_AMTc79	0	76	873	124	842	673	704	741	792	640
Thermococcus_sp_AMTc94	0	73	861	121	840	677	707	737	786	646
Thermococcus_sp_CIR_03a	0	62	864	115	839	666	706	738	781	655
Thermococcus_sp_CIR_10a	0	43	855	40	822	583	622	707	757	490
Thermococcus_sp_DS1	0	85	865	106	835	657	679	745	777	620
Thermococcus_sp_E10P11	0	81	875	124	848	686	711	750	800	653
Thermococcus_sp_E10P8	0	81	875	124	849	683	710	750	799	650
Thermococcus_sp_E15p33	0	82	878	126	854	683	716	751	800	655
Thermococcus_sp_EXT09c	0	80	865	114	837	669	702	737	791	643
Thermococcus_sp_IRI_05c	0	65	861	103	829	653	680	729	778	608
Thermococcus_sp_IRI10c	0	81	868	99	843	652	697	741	783	623
Thermococcus_sp_IRI14c	0	81	867	100	841	650	695	741	780	620
Thermococcus_sp_IRI24c	0	79	856	103	833	648	690	731	779	630
Thermococcus_sp_IRI25c	0	82	868	101	841	651	697	740	782	622
Thermococcus_sp_IRI27c2	0	79	856	103	832	649	689	729	780	629
Thermococcus_sp_IRI29c	0	79	856	103	831	648	689	730	778	635
Thermococcus_sp_IRI_33c	0	91	872	110	844	660	689	751	782	627
Thermococcus_sp_TPV	0	84	875	114	854	681	712	746	805	654
Thermococcus_sp_unknown	0	75	860	107	831	673	697	736	777	637
Thermococcus_stetteri_DSM_5262	0	81	875	254	852	764	769	791	808	755
Thermococcus_waiotapuensis_WT1	0	50	826	97	789	632	651	694	734	582
