	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
GCA_000816105@Thermococcus_guaymasensis_DSM_11113	0	54	903	98	880	772	781	826	851	739
GCA_001433455@Thermococcus_barophilus_CH5	0	25	898	43	876	644	660	755	817	530
GCA_001484685@Thermococcus_sp_2319x1	0	19	877	44	842	643	679	754	798	538
GCA_001577775@Pyrococcus_kukulkanii_NCB100	0	16	875	42	847	598	649	729	790	514
GCA_001592435@Thermococcus_peptonophilus_OG_1	0	51	914	103	894	760	791	830	862	726
GCA_001647085@Thermococcus_piezophilus_CDGS	0	28	887	69	838	683	714	770	797	646
GCA_002197185@Thermococcus_sp_5_4	0	37	896	86	872	726	742	800	828	681
GCA_002214365@Thermococcus_celer_Vu_13	0	37	894	83	864	707	736	791	825	673
GCA_002214385@Thermococcus_gorgonarius_W_12	1	120	1000	445	1000	1000	1000	1000	1000	1000
GCA_002214465@Thermococcus_barossii_SHCK_94	0	37	906	89	884	720	747	798	840	680
GCA_002214485@Thermococcus_pacificus_P4	0	50	907	147	887	758	787	836	858	737
GCA_002214505@Thermococcus_siculi_RG_20	0	40	911	95	890	729	758	806	849	704
GCA_002214525@Thermococcus_sp_P6	0	23	840	61	813	635	667	715	756	608
GCA_002214545@Thermococcus_thioreducens_OGL_20P	0	49	908	90	887	719	748	801	844	680
GCA_002214565@Thermococcus_radiotolerans_EJ2	0	39	903	81	877	708	742	802	835	678
GCA_002214585@Thermococcus_profundus_DT_5432	0	61	920	111	906	774	800	849	875	738
GCA_002214605@Thermococcus_chitonophagus	0	18	865	42	833	597	641	710	779	495
GCA_006274605@Thermococcus_indicus_IOH1	0	45	908	80	885	722	753	806	846	682
GCA_008152015@Thermococcus_aciditolerans_SY113	0	44	899	85	884	717	751	801	835	668
GCA_008245085@Pyrococcus_furiosus_DSM_3638_Reg	0	16	856	46	827	579	604	689	771	427
GCA_020386975@Thermococcus_bergensis_T7324	0	16	870	45	842	638	671	751	797	532
GCA_023746595@Thermococcus_argininiproducens_IOH2	0	15	875	45	842	572	621	712	785	415
GCA_024022995@Thermococcus_aggregans_TY	0	21	878	43	849	628	665	740	797	529
GCA_024707485@Thermococcus_sp_813A4	0	45	916	84	893	733	762	815	847	692
GCA_028471785@Thermococcus_kodakarensis_TS900	0	51	910	98	888	745	770	819	848	714
GCA_028471865@Thermococcus_kodakarensis_TS901	0	51	909	98	887	745	770	817	850	716
GCA_035621495@Thermococcus_sp_SY098	0	22	891	43	864	621	660	743	809	519
GCA_900012635@Thermococcus_chitonophagus_isolate_1	0	18	866	42	834	601	641	713	780	505
GCA_900198835@Thermococcus_henrietii_EXT12c	0	52	897	95	877	719	748	808	846	680
GCA_902813195@Thermococcus_sp_2319x1_Essen	0	19	882	45	849	644	691	748	802	551
GCA_904067545@Thermococcus_camini_IRI35c	0	55	910	85	890	735	759	806	846	686
Palaeococcus_helgesoni_DSM_15127	0	18	869	42	831	595	631	712	787	496
Pyrococcus_31_3	0	20	870	41	842	599	634	713	785	505
Pyrococcus_32_1	0	20	870	41	842	600	634	712	782	507
Pyrococcus_abyssi_GE2	0	21	849	42	825	580	627	693	764	484
Pyrococcus_endeavori_ES4	0	15	839	45	810	548	585	668	749	443
Pyrococcus_EXT16	0	22	868	42	841	605	636	722	790	510
Pyrococcus_sp_32_3	0	20	870	41	843	601	635	711	785	508
Pyrococcus_sp_32_4	0	20	870	41	843	599	634	714	784	508
Pyrococcus_sp_EXT_15c	0	21	868	46	845	605	654	725	796	491
Pyrococcus_sp_GE_23	0	25	854	44	822	589	620	694	764	480
Pyrococcus_sp_IRI_42C	0	13	851	41	812	541	588	657	749	417
Thermococcus_15_2	0	44	904	81	878	706	745	798	837	674
Thermococcus_23_2	0	37	896	82	872	723	742	801	829	681
Thermococcus_29_3	0	55	910	96	888	724	761	812	852	687
Thermococcus_31_3	0	43	898	86	874	718	740	797	834	677
Thermococcus_aegaeus_DSM_12767	0	18	890	44	861	661	695	780	818	538
Thermococcus_aggregans_DSM_12819	0	21	878	43	848	632	670	742	796	533
Thermococcus_alcaliphilus_DSM_10322	0	13	880	49	855	665	692	774	813	565
Thermococcus_AMTc11	0	51	912	82	892	735	758	816	854	688
Thermococcus_AMTc30	0	55	906	93	879	706	750	810	846	684
Thermococcus_AMTc51	0	52	903	95	879	720	745	806	846	685
Thermococcus_AMTc85	0	52	900	91	878	711	749	807	847	681
Thermococcus_atlanticus_DSM_15226	0	35	900	59	869	678	723	778	826	621
Thermococcus_barophilus_423_3_23	0	27	888	43	861	624	662	737	810	527
Thermococcus_barophilus_CH1	0	21	886	43	859	614	655	741	809	515
Thermococcus_barophilus_DT4	0	24	888	42	865	618	653	739	804	506
Thermococcus_coalescens_TS1	0	40	907	88	882	715	749	795	833	678
Thermococcus_E15P35	0	54	908	96	881	713	751	805	845	691
Thermococcus_EXT11c	1	54	894	93	870	704	746	798	837	664
Thermococcus_fumicolans_ST557	0	60	917	135	893	774	801	835	857	747
Thermococcus_IRI_06c	0	54	912	89	887	718	751	800	842	685
Thermococcus_IRI15c	0	58	913	89	894	729	753	803	852	676
Thermococcus_marinus_DSM_15227	0	51	915	93	888	738	768	819	859	710
Thermococcus_prieuri_Col3	0	44	896	81	871	697	733	793	830	663
Thermococcus_profundus_DSM_9503	0	61	916	111	901	769	795	847	873	737
Thermococcus_sp_23_4	0	37	896	82	872	724	740	801	829	680
Thermococcus_sp_26_2	0	53	888	88	855	680	722	786	825	661
Thermococcus_sp_33_3	0	55	917	95	895	720	758	810	856	698
Thermococcus_sp_9_3	0	59	914	97	888	712	755	806	851	684
Thermococcus_sp_AMTc09	0	52	889	88	859	684	723	783	822	664
Thermococcus_sp_AMTc102	0	53	893	92	861	686	726	788	825	660
Thermococcus_sp_AMTc71	0	43	891	90	867	701	741	789	828	667
Thermococcus_sp_AMTc72	0	43	891	90	866	704	741	791	828	665
Thermococcus_sp_AMTc79	0	56	915	93	891	728	760	817	859	699
Thermococcus_sp_AMTc94	0	55	912	95	888	715	754	805	852	686
Thermococcus_sp_CIR_03a	0	39	912	84	890	731	760	807	847	694
Thermococcus_sp_CIR_10a	0	34	896	42	871	624	664	754	816	533
Thermococcus_sp_DS1	0	51	915	90	898	742	765	811	858	689
Thermococcus_sp_E10P11	0	56	909	98	882	716	753	801	848	690
Thermococcus_sp_E10P8	0	56	909	98	883	718	750	800	847	688
Thermococcus_sp_E15p33	0	54	908	96	882	714	750	804	844	689
Thermococcus_sp_EXT09c	0	55	903	90	882	711	750	808	842	686
Thermococcus_sp_IRI_05c	0	45	908	86	885	723	758	812	845	697
Thermococcus_sp_IRI10c	0	58	914	86	894	727	755	804	851	681
Thermococcus_sp_IRI14c	0	57	912	89	893	728	753	802	849	682
Thermococcus_sp_IRI24c	0	58	906	87	887	721	757	808	846	684
Thermococcus_sp_IRI25c	0	59	913	89	894	729	754	804	851	680
Thermococcus_sp_IRI27c2	0	57	906	87	887	727	758	805	847	680
Thermococcus_sp_IRI29c	0	57	906	87	887	721	758	808	848	680
Thermococcus_sp_IRI_33c	0	51	915	91	896	743	767	815	856	689
Thermococcus_sp_TPV	0	52	906	94	880	717	750	799	847	687
Thermococcus_sp_unknown	0	51	905	93	886	709	748	805	843	683
Thermococcus_stetteri_DSM_5262	0	50	916	105	890	763	792	835	858	726
Thermococcus_waiotapuensis_WT1	0	54	914	223	892	819	824	839	860	811
