	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
GCA_024707485@Thermococcus_sp_813A4	0	53	901	165	891	770	789	825	846	745
GCA_028471785@Thermococcus_kodakarensis_TS900	0	47	902	99	896	744	783	829	860	727
GCA_028471865@Thermococcus_kodakarensis_TS901	0	47	902	99	896	746	784	830	858	726
GCA_035621495@Thermococcus_sp_SY098	0	20	874	40	864	623	667	756	805	522
GCA_900012635@Thermococcus_chitonophagus_isolate_1	0	17	821	30	806	553	611	688	746	491
GCA_900198835@Thermococcus_henrietii_EXT12c	0	51	878	101	869	722	744	796	825	701
GCA_902813195@Thermococcus_sp_2319x1_Essen	0	13	859	42	851	619	667	743	807	542
GCA_904067545@Thermococcus_camini_IRI35c	0	62	911	185	898	799	815	835	863	786
Palaeococcus_helgesoni_DSM_15127	0	16	863	42	845	594	652	739	803	521
Pyrococcus_31_3	0	19	835	31	819	555	614	692	749	491
Pyrococcus_32_1	0	19	835	31	819	554	614	695	754	489
Pyrococcus_abyssi_GE2	0	16	822	25	808	560	613	681	747	471
Pyrococcus_endeavori_ES4	0	18	825	28	809	543	582	672	739	427
Pyrococcus_EXT16	0	20	828	28	814	549	612	692	751	488
Pyrococcus_sp_32_3	0	19	835	31	818	549	612	694	749	484
Pyrococcus_sp_32_4	0	19	835	31	820	555	614	693	751	488
Pyrococcus_sp_EXT_15c	0	18	845	31	825	581	631	699	762	488
Pyrococcus_sp_GE_23	0	17	823	28	810	559	608	673	747	474
Pyrococcus_sp_IRI_42C	0	12	817	23	793	504	565	660	736	402
Thermococcus_15_2	0	46	887	120	880	719	758	803	840	699
Thermococcus_23_2	0	44	881	161	871	771	786	817	833	746
Thermococcus_29_3	0	46	870	102	861	719	745	782	821	692
Thermococcus_31_3	0	49	895	161	883	754	773	814	840	729
Thermococcus_aegaeus_DSM_12767	0	12	879	40	868	631	676	768	828	521
Thermococcus_aggregans_DSM_12819	0	19	861	40	845	627	657	756	804	527
Thermococcus_alcaliphilus_DSM_10322	0	12	878	41	866	632	688	766	822	535
Thermococcus_AMTc11	0	57	905	160	895	780	801	835	856	759
Thermococcus_AMTc30	0	48	874	99	864	722	745	784	824	695
Thermococcus_AMTc51	0	47	882	106	872	730	758	792	835	702
Thermococcus_AMTc85	0	49	883	103	874	724	751	793	835	704
Thermococcus_atlanticus_DSM_15226	0	32	882	76	873	677	725	785	831	630
Thermococcus_barophilus_423_3_23	0	25	884	39	877	631	679	770	812	537
Thermococcus_barophilus_CH1	0	23	877	38	866	623	675	749	809	528
Thermococcus_barophilus_DT4	0	24	861	45	841	576	633	730	791	484
Thermococcus_coalescens_TS1	1	46	899	166	891	764	788	828	845	753
Thermococcus_E15P35	0	43	879	106	869	727	748	790	825	700
Thermococcus_EXT11c	0	53	871	106	861	719	739	782	821	698
Thermococcus_fumicolans_ST557	0	44	881	130	866	724	753	789	827	707
Thermococcus_IRI_06c	0	64	910	176	899	785	803	837	859	766
Thermococcus_IRI15c	0	60	916	186	906	797	807	837	868	779
Thermococcus_marinus_DSM_15227	0	52	900	103	891	746	775	822	858	727
Thermococcus_prieuri_Col3	0	47	888	116	880	718	761	799	835	700
Thermococcus_profundus_DSM_9503	0	36	872	107	860	713	739	795	830	689
Thermococcus_sp_23_4	0	44	881	162	870	769	786	815	832	745
Thermococcus_sp_26_2	0	47	862	98	856	713	736	781	819	685
Thermococcus_sp_33_3	0	46	880	106	871	724	744	789	828	703
Thermococcus_sp_9_3	0	49	874	107	865	728	744	794	825	697
Thermococcus_sp_AMTc09	0	47	868	101	860	713	736	781	819	689
Thermococcus_sp_AMTc102	0	48	864	96	855	709	735	783	816	687
Thermococcus_sp_AMTc71	0	49	883	183	876	772	792	816	841	749
Thermococcus_sp_AMTc72	0	49	883	183	876	774	790	816	842	751
Thermococcus_sp_AMTc79	0	51	887	108	879	733	749	799	840	703
Thermococcus_sp_AMTc94	0	45	868	106	860	721	735	780	820	689
Thermococcus_sp_CIR_03a	0	49	905	167	894	779	799	829	852	757
Thermococcus_sp_CIR_10a	0	23	867	40	861	620	665	761	803	517
Thermococcus_sp_DS1	0	57	902	157	892	770	788	826	855	751
Thermococcus_sp_E10P11	0	44	872	100	861	721	741	784	820	687
Thermococcus_sp_E10P8	0	44	872	100	862	722	742	784	820	693
Thermococcus_sp_E15p33	0	43	877	105	868	725	745	788	823	695
Thermococcus_sp_EXT09c	0	49	878	102	866	732	753	799	837	706
Thermococcus_sp_IRI_05c	0	52	890	168	883	769	784	824	842	750
Thermococcus_sp_IRI10c	0	63	916	186	904	801	812	837	868	780
Thermococcus_sp_IRI14c	0	59	916	186	905	799	809	837	865	778
Thermococcus_sp_IRI24c	0	66	913	187	902	798	812	845	870	783
Thermococcus_sp_IRI25c	0	61	917	187	906	797	808	837	868	778
Thermococcus_sp_IRI27c2	0	66	913	187	902	798	813	845	871	782
Thermococcus_sp_IRI29c	0	66	913	187	902	799	810	845	870	782
Thermococcus_sp_IRI_33c	0	57	900	159	889	768	789	828	851	753
Thermococcus_sp_TPV	0	47	876	101	867	715	739	793	829	699
Thermococcus_sp_unknown	0	52	879	107	873	717	752	790	829	696
Thermococcus_stetteri_DSM_5262	0	36	890	100	879	741	774	812	851	721
Thermococcus_waiotapuensis_WT1	0	36	863	121	842	719	740	784	812	697
